ticker,fiscal_date_ending,reported_date,availability_date,point_in_time_usable,provider,eps_surprise,eps_surprise_pct,positive_surprise_flag,negative_surprise_flag,surprise_magnitude_abs,trailing_4q_avg_surprise_pct,trailing_4q_positive_surprise_rate,trailing_8q_avg_surprise_pct,surprise_acceleration,days_since_last_earnings,earnings_event_recency_bucket,estimate_revision_proxy
CMG,2026-03-31,2026-04-29,2026-04-29,True,alpha_vantage,0.0033,1.3942,1,0,0.0033,1.934525,0.5,4.557163,-2.7725,85,0,
COP,1996-03-31,1996-04-24,1996-04-24,True,alpha_vantage,0.08,25.0,1,0,0.08,,,,,,0,
COP,1996-06-30,1996-07-24,1996-07-24,True,alpha_vantage,0.01,2.439,1,0,0.01,25.0,1.0,25.0,-22.561,91,0,
COP,1996-09-30,1996-10-23,1996-10-23,True,alpha_vantage,0.01,2.5641,1,0,0.01,13.7195,1.0,13.7195,0.1251,91,0,
COP,1996-12-31,1997-01-23,1997-01-23,True,alpha_vantage,-0.01,-2.0408,0,1,0.01,10.001033,1.0,10.001033,-4.6049,92,0,
COP,1997-03-31,1997-04-23,1997-04-23,True,alpha_vantage,-0.01,-2.0833,0,1,0.01,6.990575,0.75,6.990575,-0.0425,90,0,
COP,1997-06-30,1997-07-24,1997-07-24,True,alpha_vantage,0.02,5.1282,1,0,0.02,0.21975,0.5,5.1758,7.2115,92,0,
COP,1997-09-30,1997-10-22,1997-10-22,True,alpha_vantage,0.01,2.1739,1,0,0.01,0.89205,0.5,5.167867,-2.9543,90,0,
COP,1997-12-31,1998-01-26,1998-01-26,True,alpha_vantage,0.02,5.2632,1,0,0.02,0.7945,0.5,4.740157,3.0893,96,0,
COP,1998-03-31,1998-04-23,1998-04-23,True,alpha_vantage,0.04,13.7931,1,0,0.04,2.6205,0.75,4.805537,8.5299,87,0,
COP,1998-06-30,1998-07-23,1998-07-23,True,alpha_vantage,0.02,7.1429,1,0,0.02,6.5896,1.0,3.404675,-6.6502,91,0,
COP,1998-09-30,1998-10-22,1998-10-22,True,alpha_vantage,-0.03,-18.75,0,1,0.03,7.093275,1.0,3.992663,-25.8929,91,0,
COP,1998-12-31,1999-01-26,1999-01-26,True,alpha_vantage,-0.415,-2075.0,0,1,0.415,1.8623,0.75,1.3284,-2056.25,96,0,
COP,1999-03-31,1999-04-27,1999-04-27,True,alpha_vantage,0.0,,0,0,0.0,-518.2035,0.5,-257.7915,,91,0,
COP,1999-06-30,1999-07-27,1999-07-27,True,alpha_vantage,0.02,9.5238,1,0,0.02,-518.2035,0.5,-257.7915,2084.5238,91,0,
COP,1999-09-30,1999-10-28,1999-10-28,True,alpha_vantage,0.04,11.1111,1,0,0.04,-519.270825,0.5,-256.340613,1.5873,93,0,
COP,1999-12-31,2000-01-24,2000-01-24,True,alpha_vantage,0.04,10.5263,1,0,0.04,-518.278775,0.5,-255.59275,-0.5848,88,0,
COP,2000-03-31,2000-04-27,2000-04-27,True,alpha_vantage,0.01,1.9231,1,0,0.01,-510.9597,0.75,-254.5487,-8.6032,94,0,
COP,2000-06-30,2000-07-27,2000-07-27,True,alpha_vantage,0.08,10.1266,1,0,0.08,8.271075,1.0,-254.966213,8.2035,91,0,
COP,2000-09-30,2000-10-26,2000-10-26,True,alpha_vantage,0.01,1.0309,1,0,0.01,8.421775,1.0,-255.424525,-9.0957,91,0,
COP,2000-12-31,2001-01-25,2001-01-25,True,alpha_vantage,0.29,26.8519,1,0,0.29,5.901725,1.0,-256.188525,25.821,91,0,
COP,2001-03-31,2001-04-30,2001-04-30,True,alpha_vantage,0.01,1.0309,1,0,0.01,9.983125,1.0,-250.488288,-25.821,95,0,
COP,2001-06-30,2001-07-26,2001-07-26,True,alpha_vantage,0.22,23.1579,1,0,0.22,9.760075,1.0,9.015575,22.127,87,0,
COP,2001-09-30,2001-10-24,2001-10-24,True,alpha_vantage,0.03,4.6154,1,0,0.03,13.0179,1.0,10.719838,-18.5425,90,0,
COP,2001-12-31,2002-01-24,2002-01-24,True,alpha_vantage,-0.03,-9.0909,0,1,0.03,13.914025,1.0,9.907875,-13.7063,92,0,
COP,2002-03-31,2002-04-25,2002-04-25,True,alpha_vantage,0.01,50.0,1,0,0.01,4.928325,0.75,7.455725,59.0909,91,0,
COP,2002-06-30,2002-07-23,2002-07-23,True,alpha_vantage,-0.03,-5.8824,0,1,0.03,17.1706,0.75,13.465338,-55.8824,89,0,
COP,2002-09-30,2002-10-24,2002-10-24,True,alpha_vantage,0.01,2.1739,1,0,0.01,9.910525,0.5,11.464213,8.0563,93,0,
COP,2002-12-31,2003-01-29,2003-01-29,True,alpha_vantage,-0.01,-1.7857,0,1,0.01,9.30015,0.5,11.607088,-3.9596,97,0,
COP,2003-03-31,2003-04-30,2003-04-30,True,alpha_vantage,0.09,10.5882,1,0,0.09,11.12645,0.5,8.027387,12.3739,91,0,
COP,2003-06-30,2003-07-30,2003-07-30,True,alpha_vantage,0.07,9.7222,1,0,0.07,1.2735,0.5,9.22205,-0.866,91,0,
COP,2003-09-30,2003-10-29,2003-10-29,True,alpha_vantage,0.11,13.75,1,0,0.11,5.17465,0.75,7.542588,4.0278,91,0,
COP,2003-12-31,2004-01-28,2004-01-28,True,alpha_vantage,0.01,1.4085,1,0,0.01,8.068675,0.75,8.684413,-12.3415,91,0,
COP,2004-03-31,2004-04-28,2004-04-28,True,alpha_vantage,0.18,18.3673,1,0,0.18,8.867225,1.0,9.996837,16.9588,91,0,
COP,2004-06-30,2004-07-28,2004-07-28,True,alpha_vantage,0.0,0.0,0,0,0.0,10.812,1.0,6.04275,-18.3673,91,0,
COP,2004-09-30,2004-10-27,2004-10-27,True,alpha_vantage,0.16,12.5,1,0,0.16,8.38145,0.75,6.77805,12.5,91,0,
COP,2004-12-31,2005-01-26,2005-01-26,True,alpha_vantage,0.21,13.5484,1,0,0.21,8.06895,0.75,8.068812,1.0484,91,0,
COP,2005-03-31,2005-04-27,2005-04-27,True,alpha_vantage,0.41,24.8485,1,0,0.41,11.103925,0.75,9.985575,11.3001,91,0,
COP,2005-06-30,2005-07-27,2005-07-27,True,alpha_vantage,0.21,10.5,1,0,0.21,12.724225,0.75,11.768113,-14.3485,91,0,
COP,2005-09-30,2005-10-26,2005-10-26,True,alpha_vantage,0.22,8.9431,1,0,0.22,15.349225,1.0,11.865338,-1.5569,91,0,
COP,2005-12-31,2006-01-25,2006-01-25,True,alpha_vantage,0.04,1.5094,1,0,0.04,14.46,1.0,11.264475,-7.4337,91,0,
COP,2006-03-31,2006-04-26,2006-04-26,True,alpha_vantage,-0.01,-0.4255,0,1,0.01,11.45025,1.0,11.277088,-1.9349,91,0,
COP,2006-06-30,2006-07-26,2006-07-26,True,alpha_vantage,0.04,1.4337,1,0,0.04,5.13175,0.75,8.927988,1.8592,91,0,
COP,2006-09-30,2006-10-25,2006-10-25,True,alpha_vantage,0.31,13.0802,1,0,0.31,2.865175,0.75,9.1072,11.6465,91,0,
COP,2006-12-31,2007-01-24,2007-01-24,True,alpha_vantage,0.11,5.5276,1,0,0.11,3.89945,0.75,9.179725,-7.5526,91,0,
COP,2007-03-31,2007-04-25,2007-04-25,True,alpha_vantage,-0.1,-5.1813,0,1,0.1,4.904,0.75,8.177125,-10.7089,91,0,
COP,2007-06-30,2007-07-25,2007-07-25,True,alpha_vantage,0.22,8.209,1,0,0.22,3.71505,0.75,4.4234,13.3903,91,0,
COP,2007-09-30,2007-10-24,2007-10-24,True,alpha_vantage,-0.25,-11.4155,0,1,0.25,5.408875,0.75,4.137025,-19.6245,91,0,
COP,2007-12-31,2008-01-23,2008-01-23,True,alpha_vantage,0.07,2.9046,1,0,0.07,-0.71505,0.5,1.5922,14.3201,91,0,
COP,2008-03-31,2008-04-24,2008-04-24,True,alpha_vantage,0.11,4.5643,1,0,0.11,-1.3708,0.5,1.7666,1.6597,92,0,
COP,2008-06-30,2008-07-23,2008-07-23,True,alpha_vantage,-0.03,-0.8499,0,1,0.03,1.0656,0.75,2.390325,-5.4142,90,0,
COP,2008-09-30,2008-10-22,2008-10-22,True,alpha_vantage,0.24,7.7922,1,0,0.24,-1.199125,0.5,2.104875,8.6421,91,0,
COP,2008-12-31,2009-01-28,2009-01-28,True,alpha_vantage,-0.06,-4.4776,0,1,0.06,3.6028,0.75,1.443875,-12.2698,98,0,
COP,2009-03-31,2009-04-23,2009-04-23,True,alpha_vantage,0.11,28.2051,1,0,0.11,1.75725,0.5,0.193225,32.6827,85,0,
COP,2009-06-30,2009-07-29,2009-07-29,True,alpha_vantage,0.11,12.7907,1,0,0.11,7.66745,0.5,4.366525,-15.4144,97,0,
COP,2009-09-30,2009-10-28,2009-10-28,True,alpha_vantage,0.06,6.383,1,0,0.06,11.0776,0.75,4.939237,-6.4077,91,0,
COP,2009-12-31,2010-01-27,2010-01-27,True,alpha_vantage,0.04,3.5714,1,0,0.04,10.7253,0.75,7.16405,-2.8116,91,0,
COP,2010-03-31,2010-04-29,2010-04-29,True,alpha_vantage,0.14,10.5263,1,0,0.14,12.73755,1.0,7.2474,6.9549,92,0,
COP,2010-06-30,2010-07-28,2010-07-28,True,alpha_vantage,0.11,7.0513,1,0,0.11,8.31785,1.0,7.99265,-3.475,90,0,
COP,2010-09-30,2010-10-27,2010-10-27,True,alpha_vantage,0.04,2.7397,1,0,0.04,6.883,1.0,8.9803,-4.3116,91,0,
COP,2010-12-31,2011-01-26,2011-01-26,True,alpha_vantage,-0.03,-2.2222,0,1,0.03,5.972175,1.0,8.348738,-4.9619,91,0,
COP,2011-03-31,2011-04-27,2011-04-27,True,alpha_vantage,-0.08,-4.2105,0,1,0.08,4.523775,0.75,8.630662,-1.9883,91,0,
COP,2011-06-30,2011-07-27,2011-07-27,True,alpha_vantage,0.23,10.5505,1,0,0.23,0.839575,0.5,4.578712,14.761,91,0,
COP,2011-09-30,2011-10-26,2011-10-26,True,alpha_vantage,0.37,17.2093,1,0,0.37,1.714375,0.5,4.298687,6.6588,91,0,
COP,2011-12-31,2012-01-25,2012-01-25,True,alpha_vantage,0.23,12.8492,1,0,0.23,5.331775,0.5,5.651975,-4.3601,91,0,
COP,2012-03-31,2012-04-23,2012-04-23,True,alpha_vantage,-0.04,-1.9417,0,1,0.04,9.099625,0.75,6.8117,-14.7909,89,0,
COP,2012-06-30,2012-07-25,2012-07-25,True,alpha_vantage,-0.03,-2.4,0,1,0.03,9.666825,0.75,5.2532,-0.4583,93,0,
COP,2012-09-30,2012-10-25,2012-10-25,True,alpha_vantage,0.24,20.0,1,0,0.24,6.4292,0.5,4.071788,22.4,92,0,
COP,2012-12-31,2013-01-30,2013-01-30,True,alpha_vantage,-0.04,-2.7211,0,1,0.04,7.126875,0.5,6.229325,-22.7211,97,0,
COP,2013-03-31,2013-04-25,2013-04-25,True,alpha_vantage,-0.01,-0.6993,0,1,0.01,3.2343,0.25,6.166962,2.0218,85,0,
COP,2013-06-30,2013-08-01,2013-08-01,True,alpha_vantage,0.12,9.3023,1,0,0.12,3.5449,0.25,6.605862,10.0016,98,0,
COP,2013-09-30,2013-10-31,2013-10-31,True,alpha_vantage,0.02,1.3793,1,0,0.02,6.470475,0.5,6.449838,-7.923,91,0,
COP,2013-12-31,2014-01-30,2014-01-30,True,alpha_vantage,0.09,6.8702,1,0,0.09,1.8153,0.5,4.471088,5.4909,91,0,
COP,2014-03-31,2014-05-01,2014-05-01,True,alpha_vantage,0.25,16.0256,1,0,0.25,4.213125,0.75,3.723712,9.1554,91,0,
COP,2014-06-30,2014-07-31,2014-07-31,True,alpha_vantage,0.0,0.0,0,0,0.0,8.39435,1.0,5.969625,-16.0256,91,0,
COP,2014-09-30,2014-10-30,2014-10-30,True,alpha_vantage,0.1,8.4034,1,0,0.1,6.068775,0.75,6.269625,8.4034,91,0,
COP,2014-12-31,2015-01-29,2015-01-29,True,alpha_vantage,0.01,1.6949,1,0,0.01,7.8248,0.75,4.82005,-6.7085,91,0,
COP,2015-03-31,2015-04-30,2015-04-30,True,alpha_vantage,0.0,0.0,0,0,0.0,6.530975,0.75,5.37205,-1.6949,91,0,
COP,2015-06-30,2015-07-30,2015-07-30,True,alpha_vantage,0.03,75.0,1,0,0.03,2.524575,0.5,5.459462,75.0,91,0,
COP,2015-09-30,2015-10-29,2015-10-29,True,alpha_vantage,-0.01,-2.7027,0,1,0.01,21.274575,0.75,13.671675,-77.7027,91,0,
COP,2015-12-31,2016-02-04,2016-02-04,True,alpha_vantage,-0.26,-40.625,0,1,0.26,18.49805,0.5,13.161425,-37.9223,98,0,
COP,2016-03-31,2016-04-28,2016-04-28,True,alpha_vantage,0.09,8.6538,1,0,0.09,7.918075,0.25,7.224525,49.2788,84,0,
COP,2016-06-30,2016-07-28,2016-07-28,True,alpha_vantage,-0.18,-29.5082,0,1,0.18,10.081525,0.5,6.30305,-38.162,91,0,
COP,2016-09-30,2016-10-27,2016-10-27,True,alpha_vantage,0.05,7.0423,1,0,0.05,-16.045525,0.25,2.614525,36.5505,91,0,
COP,2016-12-31,2017-02-02,2017-02-02,True,alpha_vantage,0.15,36.5854,1,0,0.15,-13.609275,0.5,2.444388,29.5431,98,0,
COP,2017-03-31,2017-05-04,2017-05-04,True,alpha_vantage,-0.17,-566.6667,0,1,0.17,5.693325,0.75,6.8057,-603.2521,91,0,
COP,2017-06-30,2017-07-27,2017-07-27,True,alpha_vantage,0.16,800.0,1,0,0.16,-138.1368,0.5,-64.027637,1366.6667,84,0,
COP,2017-09-30,2017-10-26,2017-10-26,True,alpha_vantage,0.07,77.7778,1,0,0.07,69.24025,0.75,26.597363,-722.2222,91,0,
COP,2017-12-31,2018-02-01,2018-02-01,True,alpha_vantage,0.0,0.0,0,0,0.0,86.924125,0.75,36.657425,-77.7778,98,0,
COP,2018-03-31,2018-04-26,2018-04-26,True,alpha_vantage,0.23,31.5068,1,0,0.23,77.777775,0.5,41.73555,31.5068,84,0,
COP,2018-06-30,2018-07-26,2018-07-26,True,alpha_vantage,0.0,0.0,0,0,0.0,227.32115,0.75,44.592175,-31.5068,91,0,
COP,2018-09-30,2018-10-25,2018-10-25,True,alpha_vantage,0.17,14.2857,1,0,0.17,27.32115,0.5,48.2807,14.2857,91,0,
COP,2018-12-31,2019-01-31,2019-01-31,True,alpha_vantage,0.11,10.7843,1,0,0.11,11.448125,0.5,49.186125,-3.5014,98,0,
COP,2019-03-31,2019-04-30,2019-04-30,True,alpha_vantage,0.1,11.1111,1,0,0.1,14.1442,0.75,45.960988,0.3268,89,0,
COP,2019-06-30,2019-07-30,2019-07-30,True,alpha_vantage,-0.02,-1.9417,0,1,0.02,9.045275,0.75,118.183212,-13.0528,91,0,
COP,2019-09-30,2019-10-29,2019-10-29,True,alpha_vantage,0.08,10.8108,1,0,0.08,8.55985,0.75,17.9405,12.7525,91,0,
COP,2019-12-31,2020-02-04,2020-02-04,True,alpha_vantage,-0.05,-6.1728,0,1,0.05,7.691125,0.75,9.569625,-16.9836,98,0,
COP,2020-03-31,2020-04-30,2020-04-30,True,alpha_vantage,0.28,164.7059,1,0,0.28,3.45185,0.5,8.798025,170.8787,86,0,
COP,2020-06-30,2020-07-30,2020-07-30,True,alpha_vantage,-0.34,-58.6207,0,1,0.34,41.85055,0.5,25.447913,-223.3266,91,0,
COP,2020-09-30,2020-10-29,2020-10-29,True,alpha_vantage,0.0,0.0,0,0,0.0,27.6808,0.5,18.120325,58.6207,91,0,
COP,2020-12-31,2021-02-02,2021-02-02,True,alpha_vantage,0.06,24.0,1,0,0.06,24.9781,0.25,16.334613,24.0,96,0,
COP,2021-03-31,2021-05-04,2021-05-04,True,alpha_vantage,0.15,27.7778,1,0,0.15,32.5213,0.5,17.986575,3.7778,91,0,
COP,2021-06-30,2021-08-03,2021-08-03,True,alpha_vantage,0.14,12.3894,1,0,0.14,-1.710725,0.5,20.069913,-15.3884,91,0,
COP,2021-09-30,2021-11-02,2021-11-02,True,alpha_vantage,0.25,16.4474,1,0,0.25,16.0418,0.75,21.8613,4.058,91,0,
COP,2021-12-31,2022-02-03,2022-02-03,True,alpha_vantage,0.08,3.653,1,0,0.08,20.15365,1.0,22.565875,-12.7944,93,0,
COP,2022-03-31,2022-05-05,2022-05-05,True,alpha_vantage,0.1,3.1546,1,0,0.1,15.0669,1.0,23.7941,-0.4984,91,0,
COP,2022-06-30,2022-08-04,2022-08-04,True,alpha_vantage,0.06,1.5584,1,0,0.06,8.9111,1.0,3.600187,-1.5962,91,0,
COP,2022-09-30,2022-11-03,2022-11-03,True,alpha_vantage,0.16,4.6512,1,0,0.16,6.20335,1.0,11.122575,3.0928,91,0,
COP,2022-12-31,2023-02-02,2023-02-02,True,alpha_vantage,-0.17,-5.9028,0,1,0.17,3.2543,1.0,11.703975,-10.554,91,0,
COP,2023-03-31,2023-05-04,2023-05-04,True,alpha_vantage,0.31,14.9758,1,0,0.31,0.86535,0.75,7.966125,20.8786,91,0,
COP,2023-06-30,2023-08-03,2023-08-03,True,alpha_vantage,-0.12,-6.1224,0,1,0.12,3.82065,0.75,6.365875,-21.0982,91,0,
COP,2023-09-30,2023-11-02,2023-11-02,True,alpha_vantage,0.07,3.3493,1,0,0.07,1.90045,0.5,4.0519,9.4717,91,0,
COP,2023-12-31,2024-02-08,2024-02-08,True,alpha_vantage,0.23,10.5991,1,0,0.23,1.574975,0.5,2.414637,7.2498,98,0,
COP,2024-03-31,2024-05-02,2024-05-02,True,alpha_vantage,-0.01,-0.4902,0,1,0.01,5.70045,0.75,3.2829,-11.0893,84,0,
COP,2024-06-30,2024-08-01,2024-08-01,True,alpha_vantage,0.03,1.5385,1,0,0.03,1.83395,0.5,2.8273,2.0287,91,0,
COP,2024-09-30,2024-10-31,2024-10-31,True,alpha_vantage,0.14,8.5366,1,0,0.14,3.749175,0.75,2.824813,6.9981,91,0,
COP,2024-12-31,2025-02-06,2025-02-06,True,alpha_vantage,0.15,8.1967,1,0,0.15,5.046,0.75,3.310487,-0.3399,98,0,
COP,2025-03-31,2025-05-08,2025-05-08,True,alpha_vantage,0.04,1.9512,1,0,0.04,4.4454,0.75,5.072925,-6.2455,91,0,
COP,2025-06-30,2025-08-07,2025-08-07,True,alpha_vantage,0.06,4.4118,1,0,0.06,5.05575,1.0,3.44485,2.4606,91,0,
COP,2025-09-30,2025-11-06,2025-11-06,True,alpha_vantage,0.2,14.1844,1,0,0.2,5.774075,1.0,4.761625,9.7726,91,0,
COP,2025-12-31,2026-02-05,2026-02-05,True,alpha_vantage,-0.07,-6.422,0,1,0.07,7.186025,1.0,6.116013,-20.6064,91,0,
COP,2026-03-31,2026-04-30,2026-04-30,True,alpha_vantage,0.2,11.8343,1,0,0.2,3.53135,0.75,3.988375,18.2563,84,0,
COST,1999-02-28,1999-04-30,1999-04-30,True,alpha_vantage,0.0,,0,0,0.0,,,,,,0,
COST,1999-08-31,1999-10-06,1999-10-06,True,alpha_vantage,0.02,5.2632,1,0,0.02,,,,,159,0,
COST,1999-11-30,1999-12-09,1999-12-09,True,alpha_vantage,0.01,3.7037,1,0,0.01,5.2632,1.0,5.2632,-1.5595,64,0,
COST,2000-02-29,2000-05-24,2000-05-24,True,alpha_vantage,-0.01,-3.7037,0,1,0.01,4.48345,1.0,4.48345,-7.4074,167,0,
COST,2000-08-31,2000-10-12,2000-10-12,True,alpha_vantage,0.0,0.0,0,0,0.0,1.7544,0.6667,1.7544,3.7037,141,0,
COST,2000-11-30,2000-12-14,2000-12-14,True,alpha_vantage,0.0,0.0,0,0,0.0,1.3158,0.5,1.3158,0.0,63,0,
COST,2001-02-28,2001-05-31,2001-05-31,True,alpha_vantage,0.0,0.0,0,0,0.0,0.0,0.25,1.05264,0.0,168,0,
COST,2001-05-31,2001-08-01,2001-08-01,True,alpha_vantage,0.0,,0,0,0.0,-0.925925,0.0,0.8772,,62,0,
COST,2001-08-31,2001-10-11,2001-10-11,True,alpha_vantage,0.01,2.5,1,0,0.01,-0.925925,0.0,0.8772,2.5,71,0,
COST,2001-11-30,2001-12-13,2001-12-13,True,alpha_vantage,0.0,0.0,0,0,0.0,0.625,0.25,1.109029,-2.5,63,0,
COST,2002-02-28,2002-05-30,2002-05-30,True,alpha_vantage,0.01,3.7037,1,0,0.01,0.625,0.25,0.9704,3.7037,168,0,
COST,2002-08-31,2002-10-10,2002-10-10,True,alpha_vantage,0.03,6.1224,1,0,0.03,1.550925,0.5,0.775462,2.4187,133,0,
COST,2002-11-30,2002-12-12,2002-12-12,True,alpha_vantage,0.0,0.0,0,0,0.0,3.081525,0.75,1.0778,-6.1224,63,0,
COST,2003-02-28,2003-05-28,2003-05-28,True,alpha_vantage,0.02,6.4516,1,0,0.02,2.456525,0.5,1.540763,6.4516,167,0,
COST,2003-05-31,2003-06-23,2003-06-23,True,alpha_vantage,0.0,,0,0,0.0,4.069425,0.75,2.347212,,26,0,
COST,2003-08-31,2003-10-08,2003-10-08,True,alpha_vantage,0.04,8.5106,1,0,0.04,4.069425,0.75,2.347212,2.059,107,0,
COST,2003-11-30,2003-12-09,2003-12-09,True,alpha_vantage,0.03,9.6774,1,0,0.03,5.27115,0.75,3.411037,1.1668,62,0,
COST,2004-02-29,2004-03-03,2004-03-03,True,alpha_vantage,0.01,2.1277,1,0,0.01,6.1599,0.75,4.620712,-7.5497,85,0,
COST,2004-05-31,2004-06-17,2004-06-17,True,alpha_vantage,0.04,10.5263,1,0,0.04,6.691825,1.0,4.574175,8.3986,106,0,
COST,2004-08-31,2004-10-07,2004-10-07,True,alpha_vantage,0.04,6.8966,1,0,0.04,7.7105,1.0,5.889963,-3.6297,112,0,
COST,2004-11-30,2004-12-09,2004-12-09,True,alpha_vantage,0.0,0.0,0,0,0.0,7.307,1.0,6.289075,-6.8966,63,0,
COST,2005-02-28,2005-05-26,2005-05-26,True,alpha_vantage,0.01,2.381,1,0,0.01,4.88765,0.75,5.523775,2.381,168,0,
COST,2005-08-31,2005-09-01,2005-09-01,True,alpha_vantage,0.01,1.5385,1,0,0.01,4.950975,0.75,5.8214,-0.8425,98,0,
COST,2005-11-30,2005-12-08,2005-12-08,True,alpha_vantage,0.0,0.0,0,0,0.0,2.704025,0.75,5.207263,-1.5385,98,0,
COST,2006-02-28,2006-05-31,2006-05-31,True,alpha_vantage,-0.01,-2.0,0,1,0.01,0.979875,0.5,4.143438,-2.0,174,0,
COST,2006-08-31,2006-10-12,2006-10-12,True,alpha_vantage,0.02,2.7397,1,0,0.02,0.479875,0.5,2.683763,4.7397,134,0,
COST,2006-11-30,2006-12-14,2006-12-14,True,alpha_vantage,0.01,2.0,1,0,0.01,0.56955,0.5,2.760263,-0.7397,63,0,
COST,2007-02-28,2007-03-08,2007-03-08,True,alpha_vantage,0.0,0.0,0,0,0.0,0.684925,0.5,1.694475,-2.0,84,0,
COST,2007-08-31,2007-10-10,2007-10-10,True,alpha_vantage,0.08,9.6386,1,0,0.08,0.684925,0.5,0.8324,9.6386,216,0,
COST,2007-11-30,2007-12-13,2007-12-13,True,alpha_vantage,0.0,0.0,0,0,0.0,3.594575,0.75,2.037225,-9.6386,64,0,
COST,2008-02-29,2008-05-29,2008-05-29,True,alpha_vantage,0.02,3.0769,1,0,0.02,2.90965,0.5,1.7396,3.0769,168,0,
COST,2008-08-31,2008-10-08,2008-10-08,True,alpha_vantage,-0.01,-1.0753,0,1,0.01,3.178875,0.5,1.9319,-4.1522,132,0,
COST,2008-11-30,2008-12-11,2008-12-11,True,alpha_vantage,0.03,4.8387,1,0,0.03,2.91005,0.5,1.797488,5.914,64,0,
COST,2009-02-28,2009-05-28,2009-05-28,True,alpha_vantage,-0.01,-1.8868,0,1,0.01,1.710075,0.5,2.652325,-6.7255,168,0,
COST,2009-08-31,2009-10-07,2009-10-07,True,alpha_vantage,0.08,10.3896,1,0,0.08,1.238375,0.5,2.074013,12.2764,132,0,
COST,2009-11-30,2009-12-10,2009-12-10,True,alpha_vantage,0.0,0.0,0,0,0.0,3.06655,0.5,3.122713,-10.3896,64,0,
COST,2010-02-28,2010-05-27,2010-05-27,True,alpha_vantage,0.0,0.0,0,0,0.0,3.335375,0.5,3.122713,0.0,168,0,
COST,2010-08-31,2010-10-06,2010-10-06,True,alpha_vantage,0.02,2.1053,1,0,0.02,2.1257,0.25,1.917887,2.1053,132,0,
COST,2010-11-30,2010-12-08,2010-12-08,True,alpha_vantage,0.02,2.8986,1,0,0.02,3.123725,0.5,2.18105,0.7933,63,0,
COST,2011-02-28,2011-05-25,2011-05-25,True,alpha_vantage,-0.04,-5.1948,0,1,0.04,1.250975,0.5,2.158762,-8.0934,168,0,
COST,2011-08-31,2011-10-05,2011-10-05,True,alpha_vantage,-0.02,-1.8182,0,1,0.02,-0.047725,0.5,1.643825,3.3766,133,0,
COST,2011-11-30,2011-12-08,2011-12-08,True,alpha_vantage,0.0,0.0,0,0,0.0,-0.502275,0.5,0.811713,1.8182,64,0,
COST,2012-02-29,2012-05-24,2012-05-24,True,alpha_vantage,0.01,1.1494,1,0,0.01,-1.0286,0.25,1.047562,1.1494,168,0,
COST,2012-08-31,2012-10-10,2012-10-10,True,alpha_vantage,0.08,6.1069,1,0,0.08,-1.4659,0.25,-0.107462,4.9575,139,0,
COST,2012-11-30,2012-12-12,2012-12-12,True,alpha_vantage,0.02,2.1505,1,0,0.02,1.359525,0.5,0.6559,-3.9564,63,0,
COST,2013-02-28,2013-05-30,2013-05-30,True,alpha_vantage,0.01,0.9709,1,0,0.01,2.3517,0.75,0.924713,-1.1796,169,0,
COST,2013-08-31,2013-10-09,2013-10-09,True,alpha_vantage,-0.06,-4.1096,0,1,0.06,2.594425,1.0,0.782913,-5.0805,132,0,
COST,2013-11-30,2013-12-11,2013-12-11,True,alpha_vantage,-0.06,-5.8824,0,1,0.06,1.279675,0.75,-0.093112,-1.7728,63,0,
COST,2014-02-28,2014-03-06,2014-03-06,True,alpha_vantage,-0.12,-10.2564,0,1,0.12,-1.71765,0.5,-0.179062,-4.374,85,0,
COST,2014-05-31,2014-07-23,2014-07-23,True,alpha_vantage,-1.09,-100.0,0,1,1.09,-4.819375,0.25,-1.233837,-89.7436,139,0,
COST,2014-08-31,2014-10-08,2014-10-08,True,alpha_vantage,0.06,3.9474,1,0,0.06,-30.0621,0.0,-13.733837,103.9474,77,0,
COST,2014-11-30,2014-12-10,2014-12-10,True,alpha_vantage,0.03,2.7523,1,0,0.03,-28.04785,0.25,-13.384087,-1.1951,63,0,
COST,2015-02-28,2015-03-05,2015-03-05,True,alpha_vantage,0.07,5.9322,1,0,0.07,-25.889175,0.5,-13.803413,3.1799,85,0,
COST,2015-05-31,2015-07-24,2015-07-24,True,alpha_vantage,-1.67,-100.0,0,1,1.67,-21.842025,0.75,-13.3307,-105.9322,141,0,
COST,2015-08-31,2015-09-30,2015-09-30,True,alpha_vantage,0.07,4.2169,1,0,0.07,-21.842025,0.75,-25.952063,104.2169,68,0,
COST,2015-11-30,2015-12-08,2015-12-08,True,alpha_vantage,-0.08,-6.8376,0,1,0.08,-21.77465,0.75,-24.91125,-11.0545,69,0,
COST,2016-02-29,2016-03-02,2016-03-02,True,alpha_vantage,0.02,1.6393,1,0,0.02,-24.172125,0.5,-25.03065,8.4769,85,0,
COST,2016-08-31,2016-09-29,2016-09-29,True,alpha_vantage,0.04,2.3121,1,0,0.04,-25.24535,0.5,-23.543688,0.6728,211,0,
COST,2016-11-30,2016-12-07,2016-12-07,True,alpha_vantage,-0.02,-1.6807,0,1,0.02,0.332675,0.75,-10.754675,-3.9928,69,0,
COST,2017-02-28,2017-03-02,2017-03-02,True,alpha_vantage,0.09,6.8702,1,0,0.09,-1.141725,0.5,-11.458187,8.5509,85,0,
COST,2017-08-31,2017-10-05,2017-10-05,True,alpha_vantage,0.06,2.9703,1,0,0.06,2.285225,0.75,-10.94345,-3.8999,217,0,
