event_timestamp,point_in_time_available_at,ticker,fiscal_period,actual_eps,estimated_eps,surprise_pct,revenue_actual,revenue_estimate,guidance_direction,guidance_magnitude,provider_id,raw_payload_path
2009-10-22,2009-10-22,AXP,2009-09-30,0.44,0.38,15.7895,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2010-01-21,2010-01-21,AXP,2009-12-31,0.59,0.57,3.5088,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2010-04-22,2010-04-22,AXP,2010-03-31,0.73,0.64,14.0625,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2010-07-22,2010-07-22,AXP,2010-06-30,0.84,0.78,7.6923,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2010-10-21,2010-10-21,AXP,2010-09-30,0.9,0.87,3.4483,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2011-01-24,2011-01-24,AXP,2010-12-31,0.88,0.89,-1.1236,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2011-04-20,2011-04-20,AXP,2011-03-31,0.97,0.85,14.1176,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2011-07-20,2011-07-20,AXP,2011-06-30,1.07,0.94,13.8298,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2011-10-19,2011-10-19,AXP,2011-09-30,1.03,0.95,8.4211,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2012-01-19,2012-01-19,AXP,2011-12-31,1.01,0.99,2.0202,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2012-04-18,2012-04-18,AXP,2012-03-31,1.07,1.0,7.0,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2012-07-18,2012-07-18,AXP,2012-06-30,1.15,1.1,4.5455,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2012-10-17,2012-10-17,AXP,2012-09-30,1.09,1.09,0.0,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2013-01-17,2013-01-17,AXP,2012-12-31,1.09,1.08,0.9259,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2013-04-17,2013-04-17,AXP,2013-03-31,1.15,1.13,1.7699,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2013-07-17,2013-07-17,AXP,2013-06-30,1.27,1.22,4.0984,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2013-10-16,2013-10-16,AXP,2013-09-30,1.25,1.22,2.459,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2014-01-16,2014-01-16,AXP,2013-12-31,1.25,1.25,0.0,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2014-04-16,2014-04-16,AXP,2014-03-31,1.33,1.3,2.3077,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2014-07-29,2014-07-29,AXP,2014-06-30,1.43,1.38,3.6232,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2014-10-15,2014-10-15,AXP,2014-09-30,1.4,1.36,2.9412,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2015-01-21,2015-01-21,AXP,2014-12-31,1.39,1.39,0.0,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2015-04-16,2015-04-16,AXP,2015-03-31,1.48,1.36,8.8235,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2015-07-22,2015-07-22,AXP,2015-06-30,1.42,1.32,7.5758,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2015-10-21,2015-10-21,AXP,2015-09-30,1.24,1.31,-5.3435,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2016-01-21,2016-01-21,AXP,2015-12-31,1.23,1.12,9.8214,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2016-04-20,2016-04-20,AXP,2016-03-31,1.5,1.35,11.1111,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2016-07-20,2016-07-20,AXP,2016-06-30,2.1,1.89,11.1111,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2016-10-19,2016-10-19,AXP,2016-09-30,1.24,0.96,29.1667,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2017-01-19,2017-01-19,AXP,2016-12-31,0.91,0.99,-8.0808,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2017-04-19,2017-04-19,AXP,2017-03-31,1.34,1.26,6.3492,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2017-07-19,2017-07-19,AXP,2017-06-30,1.47,1.44,2.0833,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2017-10-18,2017-10-18,AXP,2017-09-30,1.63,1.48,10.1351,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2018-01-18,2018-01-18,AXP,2017-12-31,1.58,1.54,2.5974,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2018-04-18,2018-04-18,AXP,2018-03-31,1.86,1.71,8.7719,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2018-07-18,2018-07-18,AXP,2018-06-30,1.84,1.82,1.0989,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2018-10-18,2018-10-18,AXP,2018-09-30,1.88,1.77,6.2147,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2019-01-17,2019-01-17,AXP,2018-12-31,2.32,1.8,28.8889,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2019-04-18,2019-04-18,AXP,2019-03-31,2.01,1.97,2.0305,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2019-07-19,2019-07-19,AXP,2019-06-30,2.07,2.03,1.9704,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2019-10-18,2019-10-18,AXP,2019-09-30,2.08,2.02,2.9703,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2020-01-24,2020-01-24,AXP,2019-12-31,2.03,2.01,0.995,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2020-04-24,2020-04-24,AXP,2020-03-31,0.41,1.67,-75.4491,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2020-07-24,2020-07-24,AXP,2020-06-30,0.29,-0.06,583.3333,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2020-10-23,2020-10-23,AXP,2020-09-30,1.3,1.35,-3.7037,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2021-01-26,2021-01-26,AXP,2020-12-31,1.76,1.3,35.3846,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2021-04-23,2021-04-23,AXP,2021-03-31,2.74,1.61,70.1863,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2021-07-23,2021-07-23,AXP,2021-06-30,2.8,1.63,71.7791,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2021-10-22,2021-10-22,AXP,2021-09-30,2.27,1.75,29.7143,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2022-01-25,2022-01-25,AXP,2021-12-31,2.18,1.84,18.4783,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2022-04-22,2022-04-22,AXP,2022-03-31,2.73,2.47,10.5263,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2022-07-22,2022-07-22,AXP,2022-06-30,2.57,2.41,6.639,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2022-10-21,2022-10-21,AXP,2022-09-30,2.47,2.41,2.4896,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2023-01-27,2023-01-27,AXP,2022-12-31,2.07,2.24,-7.5893,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2023-04-20,2023-04-20,AXP,2023-03-31,2.4,2.67,-10.1124,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2023-07-21,2023-07-21,AXP,2023-06-30,2.89,2.82,2.4823,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2023-10-20,2023-10-20,AXP,2023-09-30,3.3,2.95,11.8644,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2024-01-26,2024-01-26,AXP,2023-12-31,2.62,2.65,-1.1321,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2024-04-19,2024-04-19,AXP,2024-03-31,3.33,2.98,11.745,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2024-07-19,2024-07-19,AXP,2024-06-30,3.49,3.26,7.0552,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2024-10-18,2024-10-18,AXP,2024-09-30,3.49,3.28,6.4024,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2025-01-24,2025-01-24,AXP,2024-12-31,3.04,3.05,-0.3279,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2025-04-17,2025-04-17,AXP,2025-03-31,3.64,3.47,4.8991,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2025-07-18,2025-07-18,AXP,2025-06-30,4.08,3.88,5.1546,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2025-10-17,2025-10-17,AXP,2025-09-30,4.14,3.98,4.0201,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2026-01-30,2026-01-30,AXP,2025-12-31,3.53,3.55,-0.5634,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2026-04-23,2026-04-23,AXP,2026-03-31,4.28,3.99,7.2682,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
1996-04-29,1996-04-29,BA,1996-03-31,0.18,0.22,-18.1818,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
1996-07-25,1996-07-25,BA,1996-06-30,0.42,0.41,2.439,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
1996-10-24,1996-10-24,BA,1996-09-30,0.37,0.37,0.0,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
1997-01-23,1997-01-23,BA,1996-12-31,0.48,0.49,-2.0408,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
1997-04-28,1997-04-28,BA,1997-03-31,0.44,0.5,-12.0,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
1997-07-21,1997-07-21,BA,1997-06-30,0.55,0.59,-6.7797,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
1997-10-24,1997-10-24,BA,1997-09-30,-0.65,0.4,-262.5,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
1998-01-27,1998-01-27,BA,1997-12-31,0.29,0.32,-9.375,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
1998-04-22,1998-04-22,BA,1998-03-31,0.05,0.06,-16.6667,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
1998-07-23,1998-07-23,BA,1998-06-30,0.26,0.33,-21.2121,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
1998-10-22,1998-10-22,BA,1998-09-30,0.36,0.28,28.5714,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
1999-01-26,1999-01-26,BA,1998-12-31,0.45,0.42,7.1429,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
1999-04-15,1999-04-15,BA,1999-03-31,0.5,0.42,19.0476,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
1999-07-15,1999-07-15,BA,1999-06-30,0.56,0.48,16.6667,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
1999-10-14,1999-10-14,BA,1999-09-30,0.56,0.47,19.1489,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2000-01-19,2000-01-19,BA,1999-12-31,0.78,0.69,13.0435,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2000-04-19,2000-04-19,BA,2000-03-31,0.48,0.36,33.3333,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2000-07-19,2000-07-19,BA,2000-06-30,0.75,0.67,11.9403,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2000-10-18,2000-10-18,BA,2000-09-30,0.7,0.67,4.4776,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2001-01-17,2001-01-17,BA,2000-12-31,1.01,0.91,10.989,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2001-04-20,2001-04-20,BA,2001-03-31,0.89,0.8,11.25,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2001-07-18,2001-07-18,BA,2001-06-30,0.95,0.91,4.3956,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2001-10-18,2001-10-18,BA,2001-09-30,0.88,0.87,1.1494,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2002-01-23,2002-01-23,BA,2001-12-31,0.9,0.89,1.1236,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2002-04-17,2002-04-17,BA,2002-03-31,0.75,0.84,-10.7143,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2002-07-17,2002-07-17,BA,2002-06-30,0.92,0.8,15.0,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2002-10-16,2002-10-16,BA,2002-09-30,0.46,0.47,-2.1277,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2003-01-30,2003-01-30,BA,2002-12-31,0.71,0.71,0.0,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2003-04-23,2003-04-23,BA,2003-03-31,0.42,0.24,75.0,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2003-07-23,2003-07-23,BA,2003-06-30,-0.24,-0.43,44.186,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2003-10-29,2003-10-29,BA,2003-09-30,0.32,0.26,23.0769,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2004-01-29,2004-01-29,BA,2003-12-31,0.5,0.51,-1.9608,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2004-04-28,2004-04-28,BA,2004-03-31,0.65,0.44,47.7273,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2004-07-28,2004-07-28,BA,2004-06-30,0.5,0.47,6.383,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2004-10-27,2004-10-27,BA,2004-09-30,0.44,0.41,7.3171,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2005-02-02,2005-02-02,BA,2004-12-31,0.11,0.11,0.0,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2005-04-27,2005-04-27,BA,2005-03-31,0.57,0.55,3.6364,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2005-07-27,2005-07-27,BA,2005-06-30,0.79,0.61,29.5082,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2005-10-26,2005-10-26,BA,2005-09-30,0.69,0.78,-11.5385,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2006-02-01,2006-02-01,BA,2005-12-31,0.59,0.47,25.5319,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2006-04-26,2006-04-26,BA,2006-03-31,0.85,0.76,11.8421,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2006-07-26,2006-07-26,BA,2006-06-30,-0.21,-0.2,-5.0,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2006-10-25,2006-10-25,BA,2006-09-30,0.89,0.63,41.2698,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2007-01-31,2007-01-31,BA,2006-12-31,1.16,0.97,19.5876,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2007-04-25,2007-04-25,BA,2007-03-31,1.12,1.01,10.8911,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2007-07-25,2007-07-25,BA,2007-06-30,1.35,1.16,16.3793,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2007-10-24,2007-10-24,BA,2007-09-30,1.43,1.24,15.3226,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2008-01-30,2008-01-30,BA,2007-12-31,1.36,1.32,3.0303,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2008-04-23,2008-04-23,BA,2008-03-31,1.61,1.36,18.3824,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2008-07-23,2008-07-23,BA,2008-06-30,1.16,1.24,-6.4516,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2008-10-22,2008-10-22,BA,2008-09-30,0.94,1.0,-6.0,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2009-01-28,2009-01-28,BA,2008-12-31,0.62,0.78,-20.5128,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2009-04-22,2009-04-22,BA,2009-03-31,0.87,0.91,-4.3956,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2009-07-22,2009-07-22,BA,2009-06-30,1.41,1.21,16.5289,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2009-10-21,2009-10-21,BA,2009-09-30,-2.22,-2.07,-7.2464,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2010-01-27,2010-01-27,BA,2009-12-31,1.77,1.36,30.1471,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2010-04-21,2010-04-21,BA,2010-03-31,0.7,0.73,-4.1096,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2010-07-28,2010-07-28,BA,2010-06-30,1.06,1.03,2.9126,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2010-10-20,2010-10-20,BA,2010-09-30,1.12,1.07,4.6729,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2011-01-26,2011-01-26,BA,2010-12-31,1.11,1.12,-0.8929,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2011-04-27,2011-04-27,BA,2011-03-31,0.78,0.7,11.4286,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2011-07-27,2011-07-27,BA,2011-06-30,1.25,0.98,27.551,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2011-10-26,2011-10-26,BA,2011-09-30,1.46,1.11,31.5315,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2012-01-25,2012-01-25,BA,2011-12-31,1.32,1.02,29.4118,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2012-04-25,2012-04-25,BA,2012-03-31,1.22,0.95,28.4211,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2012-07-25,2012-07-25,BA,2012-06-30,1.27,1.11,14.4144,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2012-10-24,2012-10-24,BA,2012-09-30,1.35,1.12,20.5357,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2013-01-30,2013-01-30,BA,2012-12-31,1.28,1.2,6.6667,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2013-04-24,2013-04-24,BA,2013-03-31,1.73,1.49,16.1074,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2013-07-24,2013-07-24,BA,2013-06-30,1.67,1.55,7.7419,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2013-10-23,2013-10-23,BA,2013-09-30,1.8,1.55,16.129,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2014-01-29,2014-01-29,BA,2013-12-31,1.88,1.57,19.7452,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2014-04-23,2014-04-23,BA,2014-03-31,1.76,1.56,12.8205,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2014-07-23,2014-07-23,BA,2014-06-30,2.42,1.99,21.608,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2014-10-22,2014-10-22,BA,2014-09-30,2.14,1.96,9.1837,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2015-01-28,2015-01-28,BA,2014-12-31,2.31,2.12,8.9623,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2015-04-22,2015-04-22,BA,2015-03-31,1.97,1.81,8.8398,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2015-07-22,2015-07-22,BA,2015-06-30,1.62,1.38,17.3913,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2015-10-21,2015-10-21,BA,2015-09-30,2.52,2.19,15.0685,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2016-01-27,2016-01-27,BA,2015-12-31,1.6,1.28,25.0,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2016-04-27,2016-04-27,BA,2016-03-31,1.74,1.85,-5.9459,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2016-07-27,2016-07-27,BA,2016-06-30,2.79,2.24,24.5536,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2016-10-26,2016-10-26,BA,2016-09-30,3.51,2.62,33.9695,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2017-01-25,2017-01-25,BA,2016-12-31,2.47,2.33,6.0086,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2017-04-26,2017-04-26,BA,2017-03-31,2.01,1.91,5.2356,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2017-07-26,2017-07-26,BA,2017-06-30,2.55,2.29,11.3537,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2017-10-25,2017-10-25,BA,2017-09-30,2.72,2.66,2.2556,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2018-01-31,2018-01-31,BA,2017-12-31,3.06,2.88,6.25,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2018-04-25,2018-04-25,BA,2018-03-31,3.64,2.61,39.4636,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2018-07-25,2018-07-25,BA,2018-06-30,3.33,3.27,1.8349,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2018-10-24,2018-10-24,BA,2018-09-30,3.58,3.46,3.4682,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2019-01-30,2019-01-30,BA,2018-12-31,5.48,4.55,20.4396,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2019-04-24,2019-04-24,BA,2019-03-31,3.16,3.19,-0.9404,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2019-07-24,2019-07-24,BA,2019-06-30,-5.82,-6.66,12.6126,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2019-10-23,2019-10-23,BA,2019-09-30,1.45,2.11,-31.2796,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2020-01-29,2020-01-29,BA,2019-12-31,-2.33,-1.18,-97.4576,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2020-04-29,2020-04-29,BA,2020-03-31,-1.7,-1.49,-14.094,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2020-07-29,2020-07-29,BA,2020-06-30,-4.79,-2.53,-89.3281,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2020-10-28,2020-10-28,BA,2020-09-30,-1.39,-2.21,37.1041,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2021-01-27,2021-01-27,BA,2020-12-31,-15.25,-1.65,-824.2424,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2021-04-28,2021-04-28,BA,2021-03-31,-1.53,-1.09,-40.367,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2021-07-28,2021-07-28,BA,2021-06-30,0.4,-0.73,154.7945,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2021-10-27,2021-10-27,BA,2021-09-30,-0.6,-0.15,-300.0,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2022-01-26,2022-01-26,BA,2021-12-31,-7.69,-0.16,-4706.25,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2022-04-27,2022-04-27,BA,2022-03-31,-2.75,-0.25,-1000.0,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2022-07-27,2022-07-27,BA,2022-06-30,-0.37,-0.11,-236.3636,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2022-10-26,2022-10-26,BA,2022-09-30,-6.18,0.09,-6966.6667,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2023-01-25,2023-01-25,BA,2022-12-31,-1.75,0.2,-975.0,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2023-04-26,2023-04-26,BA,2023-03-31,-1.27,-1.05,-20.9524,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2023-07-26,2023-07-26,BA,2023-06-30,-0.82,-0.89,7.8652,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2023-10-25,2023-10-25,BA,2023-09-30,-3.26,-2.61,-24.9042,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
2024-01-31,2024-01-31,BA,2023-12-31,-0.47,-0.79,40.5063,,,,,alpha_vantage,LOCAL_CACHE:phase3m/earnings_events_universe.csv
