event_timestamp,point_in_time_available_at,ticker,fiscal_period,estimate_type,old_value,new_value,revision_direction,revision_magnitude,analyst_count,consensus_change,provider_id,raw_payload_path
2001-04-18,2001-04-18,EQIX,2001-03-31,eps_surprise_acceleration_proxy,,,down,-0.1115,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2001-07-18,2001-07-18,EQIX,2001-06-30,eps_surprise_acceleration_proxy,,,up,2.3553,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2001-10-17,2001-10-17,EQIX,2001-09-30,eps_surprise_acceleration_proxy,,,down,-0.262,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2002-02-14,2002-02-14,EQIX,2001-12-31,eps_surprise_acceleration_proxy,,,up,5.4738,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2002-04-24,2002-04-24,EQIX,2002-03-31,eps_surprise_acceleration_proxy,,,down,-10.4526,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2002-11-05,2002-11-05,EQIX,2002-09-30,eps_surprise_acceleration_proxy,,,down,-188.6895,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2003-02-15,2003-02-15,EQIX,2002-12-31,eps_surprise_acceleration_proxy,,,down,-2384.735,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2003-10-27,2003-10-27,EQIX,2003-09-30,eps_surprise_acceleration_proxy,,,up,2567.1848,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2004-02-04,2004-02-04,EQIX,2003-12-31,eps_surprise_acceleration_proxy,,,down,-17.8016,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2004-04-22,2004-04-22,EQIX,2004-03-31,eps_surprise_acceleration_proxy,,,up,23.477,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2004-07-28,2004-07-28,EQIX,2004-06-30,eps_surprise_acceleration_proxy,,,up,4.9983,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2004-10-26,2004-10-26,EQIX,2004-09-30,eps_surprise_acceleration_proxy,,,down,-2.069,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2005-02-09,2005-02-09,EQIX,2004-12-31,eps_surprise_acceleration_proxy,,,down,-6.4286,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2005-04-27,2005-04-27,EQIX,2005-03-31,eps_surprise_acceleration_proxy,,,down,-66.0714,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2005-07-27,2005-07-27,EQIX,2005-06-30,eps_surprise_acceleration_proxy,,,up,105.3571,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2005-10-25,2005-10-25,EQIX,2005-09-30,eps_surprise_acceleration_proxy,,,up,19.6429,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2006-02-08,2006-02-08,EQIX,2005-12-31,eps_surprise_acceleration_proxy,,,up,61.3095,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2006-04-26,2006-04-26,EQIX,2006-03-31,eps_surprise_acceleration_proxy,,,up,176.1905,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2006-08-14,2006-08-14,EQIX,2006-06-30,eps_surprise_acceleration_proxy,,,down,-300.0,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2006-10-25,2006-10-25,EQIX,2006-09-30,eps_surprise_acceleration_proxy,,,up,57.8947,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2007-02-07,2007-02-07,EQIX,2006-12-31,eps_surprise_acceleration_proxy,,,up,242.1053,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2007-04-26,2007-04-26,EQIX,2007-03-31,eps_surprise_acceleration_proxy,,,down,-300.0,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2007-07-25,2007-07-25,EQIX,2007-06-30,eps_surprise_acceleration_proxy,,,up,200.0,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2007-10-30,2007-10-30,EQIX,2007-09-30,eps_surprise_acceleration_proxy,,,up,233.3333,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2008-02-13,2008-02-13,EQIX,2007-12-31,eps_surprise_acceleration_proxy,,,down,-561.9047,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2008-04-23,2008-04-23,EQIX,2008-03-31,eps_surprise_acceleration_proxy,,,up,353.5714,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2008-07-23,2008-07-23,EQIX,2008-06-30,eps_surprise_acceleration_proxy,,,down,-285.0,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2008-10-22,2008-10-22,EQIX,2008-09-30,eps_surprise_acceleration_proxy,,,up,89.4118,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2009-02-11,2009-02-11,EQIX,2008-12-31,eps_surprise_acceleration_proxy,,,down,-1.4118,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2009-04-22,2009-04-22,EQIX,2009-03-31,eps_surprise_acceleration_proxy,,,up,95.5294,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2009-07-22,2009-07-22,EQIX,2009-06-30,eps_surprise_acceleration_proxy,,,down,-94.1176,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2009-10-21,2009-10-21,EQIX,2009-09-30,eps_surprise_acceleration_proxy,,,up,22.2011,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2010-02-10,2010-02-10,EQIX,2009-12-31,eps_surprise_acceleration_proxy,,,down,-20.3629,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2010-04-21,2010-04-21,EQIX,2010-03-31,eps_surprise_acceleration_proxy,,,down,-24.5833,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2010-07-28,2010-07-28,EQIX,2010-06-30,eps_surprise_acceleration_proxy,,,down,-15.0,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2010-10-26,2010-10-26,EQIX,2010-09-30,eps_surprise_acceleration_proxy,,,up,4.885,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2011-02-09,2011-02-09,EQIX,2010-12-31,eps_surprise_acceleration_proxy,,,up,82.615,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2011-04-27,2011-04-27,EQIX,2011-03-31,eps_surprise_acceleration_proxy,,,up,10.4885,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2011-07-27,2011-07-27,EQIX,2011-06-30,eps_surprise_acceleration_proxy,,,down,-55.6126,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2011-10-26,2011-10-26,EQIX,2011-09-30,eps_surprise_acceleration_proxy,,,down,-78.2286,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2012-02-15,2012-02-15,EQIX,2011-12-31,eps_surprise_acceleration_proxy,,,up,24.6738,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2012-04-25,2012-04-25,EQIX,2012-03-31,eps_surprise_acceleration_proxy,,,up,54.8063,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2012-07-25,2012-07-25,EQIX,2012-06-30,eps_surprise_acceleration_proxy,,,down,-12.3433,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2012-11-01,2012-11-01,EQIX,2012-09-30,eps_surprise_acceleration_proxy,,,down,-17.9508,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2013-02-13,2013-02-13,EQIX,2012-12-31,eps_surprise_acceleration_proxy,,,up,50.9322,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2013-04-24,2013-04-24,EQIX,2013-03-31,eps_surprise_acceleration_proxy,,,down,-62.4257,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2013-07-24,2013-07-24,EQIX,2013-06-30,eps_surprise_acceleration_proxy,,,up,33.1602,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2013-10-23,2013-10-23,EQIX,2013-09-30,eps_surprise_acceleration_proxy,,,down,-15.3764,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2014-02-19,2014-02-19,EQIX,2013-12-31,eps_surprise_acceleration_proxy,,,up,33.8317,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2014-04-30,2014-04-30,EQIX,2014-03-31,eps_surprise_acceleration_proxy,,,down,-31.8867,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2014-07-30,2014-07-30,EQIX,2014-06-30,eps_surprise_acceleration_proxy,,,up,43.175,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2014-10-29,2014-10-29,EQIX,2014-09-30,eps_surprise_acceleration_proxy,,,down,-68.9103,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2015-02-19,2015-02-19,EQIX,2014-12-31,eps_surprise_acceleration_proxy,,,down,-141.5,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2015-04-29,2015-04-29,EQIX,2015-03-31,eps_surprise_acceleration_proxy,,,up,220.6667,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2015-07-29,2015-07-29,EQIX,2015-06-30,eps_surprise_acceleration_proxy,,,down,-63.1884,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2015-10-28,2015-10-28,EQIX,2015-09-30,eps_surprise_acceleration_proxy,,,down,-28.6884,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2016-02-18,2016-02-18,EQIX,2015-12-31,eps_surprise_acceleration_proxy,,,down,-59.0004,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2016-05-04,2016-05-04,EQIX,2016-03-31,eps_surprise_acceleration_proxy,,,down,-91.0981,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2016-08-03,2016-08-03,EQIX,2016-06-30,eps_surprise_acceleration_proxy,,,up,173.5542,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2016-11-02,2016-11-02,EQIX,2016-09-30,eps_surprise_acceleration_proxy,,,down,-8.3905,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2017-02-15,2017-02-15,EQIX,2016-12-31,eps_surprise_acceleration_proxy,,,up,26.3611,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2017-04-26,2017-04-26,EQIX,2017-03-31,eps_surprise_acceleration_proxy,,,down,-51.4435,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2017-08-02,2017-08-02,EQIX,2017-06-30,eps_surprise_acceleration_proxy,,,down,-13.8955,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2017-11-01,2017-11-01,EQIX,2017-09-30,eps_surprise_acceleration_proxy,,,up,34.1228,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2018-02-14,2018-02-14,EQIX,2017-12-31,eps_surprise_acceleration_proxy,,,down,-17.7869,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2018-05-02,2018-05-02,EQIX,2018-03-31,eps_surprise_acceleration_proxy,,,up,8.025,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2018-08-08,2018-08-08,EQIX,2018-06-30,eps_surprise_acceleration_proxy,,,up,15.1874,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2018-11-01,2018-11-01,EQIX,2018-09-30,eps_surprise_acceleration_proxy,,,up,63.0398,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2019-02-13,2019-02-13,EQIX,2018-12-31,eps_surprise_acceleration_proxy,,,down,-41.0686,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2019-05-01,2019-05-01,EQIX,2019-03-31,eps_surprise_acceleration_proxy,,,down,-13.0864,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2019-07-31,2019-07-31,EQIX,2019-06-30,eps_surprise_acceleration_proxy,,,up,8.333,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2019-10-30,2019-10-30,EQIX,2019-09-30,eps_surprise_acceleration_proxy,,,down,-23.2122,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2020-02-12,2020-02-12,EQIX,2019-12-31,eps_surprise_acceleration_proxy,,,up,8.5625,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2020-05-06,2020-05-06,EQIX,2020-03-31,eps_surprise_acceleration_proxy,,,down,-16.7505,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2020-07-29,2020-07-29,EQIX,2020-06-30,eps_surprise_acceleration_proxy,,,up,17.0084,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2020-10-28,2020-10-28,EQIX,2020-09-30,eps_surprise_acceleration_proxy,,,down,-49.9766,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2021-02-10,2021-02-10,EQIX,2020-12-31,eps_surprise_acceleration_proxy,,,down,-5.2749,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2021-04-28,2021-04-28,EQIX,2021-03-31,eps_surprise_acceleration_proxy,,,up,61.4286,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2021-07-28,2021-07-28,EQIX,2021-06-30,eps_surprise_acceleration_proxy,,,down,-58.1243,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2021-11-03,2021-11-03,EQIX,2021-09-30,eps_surprise_acceleration_proxy,,,up,63.6957,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2022-02-16,2022-02-16,EQIX,2021-12-31,eps_surprise_acceleration_proxy,,,down,-8.5461,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2022-04-27,2022-04-27,EQIX,2022-03-31,eps_surprise_acceleration_proxy,,,up,3.5461,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2022-07-27,2022-07-27,EQIX,2022-06-30,eps_surprise_acceleration_proxy,,,up,29.5082,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2022-11-02,2022-11-02,EQIX,2022-09-30,eps_surprise_acceleration_proxy,,,down,-1.0166,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2023-02-15,2023-02-15,EQIX,2022-12-31,eps_surprise_acceleration_proxy,,,down,-47.6776,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2023-05-03,2023-05-03,EQIX,2023-03-31,eps_surprise_acceleration_proxy,,,up,46.8358,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2023-08-02,2023-08-02,EQIX,2023-06-30,eps_surprise_acceleration_proxy,,,down,-22.9105,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2023-10-25,2023-10-25,EQIX,2023-09-30,eps_surprise_acceleration_proxy,,,up,31.5398,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2024-02-14,2024-02-14,EQIX,2023-12-31,eps_surprise_acceleration_proxy,,,down,-25.68,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2024-05-08,2024-05-08,EQIX,2024-03-31,eps_surprise_acceleration_proxy,,,down,-18.5536,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2024-08-07,2024-08-07,EQIX,2024-06-30,eps_surprise_acceleration_proxy,,,up,24.9915,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2024-10-30,2024-10-30,EQIX,2024-09-30,eps_surprise_acceleration_proxy,,,down,-12.3073,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2025-02-12,2025-02-12,EQIX,2024-12-31,eps_surprise_acceleration_proxy,,,up,3.6645,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2025-04-30,2025-04-30,EQIX,2025-03-31,eps_surprise_acceleration_proxy,,,up,12.4812,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2025-07-30,2025-07-30,EQIX,2025-06-30,eps_surprise_acceleration_proxy,,,down,-10.701,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2025-10-29,2025-10-29,EQIX,2025-09-30,eps_surprise_acceleration_proxy,,,up,3.2367,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2026-02-11,2026-02-11,EQIX,2025-12-31,eps_surprise_acceleration_proxy,,,down,-26.5554,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2026-04-29,2026-04-29,EQIX,2026-03-31,eps_surprise_acceleration_proxy,,,up,9.4491,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
1996-07-15,1996-07-15,ETN,1996-06-30,eps_surprise_acceleration_proxy,,,up,3.125,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
1996-10-14,1996-10-14,ETN,1996-09-30,eps_surprise_acceleration_proxy,,,down,-3.125,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
1997-01-20,1997-01-20,ETN,1996-12-31,eps_surprise_acceleration_proxy,,,up,20.8333,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
1997-04-14,1997-04-14,ETN,1997-03-31,eps_surprise_acceleration_proxy,,,down,-10.8333,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
1997-07-14,1997-07-14,ETN,1997-06-30,eps_surprise_acceleration_proxy,,,up,3.8889,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
1997-10-13,1997-10-13,ETN,1997-09-30,eps_surprise_acceleration_proxy,,,up,14.6825,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
1998-01-20,1998-01-20,ETN,1997-12-31,eps_surprise_acceleration_proxy,,,up,11.9048,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
1998-04-15,1998-04-15,ETN,1998-03-31,eps_surprise_acceleration_proxy,,,down,-45.7394,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
1998-07-14,1998-07-14,ETN,1998-06-30,eps_surprise_acceleration_proxy,,,up,5.2632,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
1998-10-13,1998-10-13,ETN,1998-09-30,eps_surprise_acceleration_proxy,,,flat,0.0,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
1999-01-20,1999-01-20,ETN,1998-12-31,eps_surprise_acceleration_proxy,,,flat,0.0,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
1999-04-15,1999-04-15,ETN,1999-03-31,eps_surprise_acceleration_proxy,,,down,-6.25,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
1999-07-19,1999-07-19,ETN,1999-06-30,eps_surprise_acceleration_proxy,,,up,16.5064,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
1999-10-19,1999-10-19,ETN,1999-09-30,eps_surprise_acceleration_proxy,,,down,-15.5196,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2000-01-24,2000-01-24,ETN,1999-12-31,eps_surprise_acceleration_proxy,,,up,7.8273,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2000-04-17,2000-04-17,ETN,2000-03-31,eps_surprise_acceleration_proxy,,,up,2.1978,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2000-07-17,2000-07-17,ETN,2000-06-30,eps_surprise_acceleration_proxy,,,down,-2.6786,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2000-10-16,2000-10-16,ETN,2000-09-30,eps_surprise_acceleration_proxy,,,up,3.9773,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2001-01-22,2001-01-22,ETN,2000-12-31,eps_surprise_acceleration_proxy,,,down,-8.8384,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2001-04-16,2001-04-16,ETN,2001-03-31,eps_surprise_acceleration_proxy,,,up,11.1111,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2001-07-16,2001-07-16,ETN,2001-06-30,eps_surprise_acceleration_proxy,,,up,0.7576,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2001-10-15,2001-10-15,ETN,2001-09-30,eps_surprise_acceleration_proxy,,,down,-2.8409,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2002-01-22,2002-01-22,ETN,2001-12-31,eps_surprise_acceleration_proxy,,,up,0.4167,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2002-04-15,2002-04-15,ETN,2002-03-31,eps_surprise_acceleration_proxy,,,up,2.8571,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2002-07-15,2002-07-15,ETN,2002-06-30,eps_surprise_acceleration_proxy,,,down,-6.1905,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2002-10-14,2002-10-14,ETN,2002-09-30,eps_surprise_acceleration_proxy,,,down,-0.1075,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2003-01-21,2003-01-21,ETN,2002-12-31,eps_surprise_acceleration_proxy,,,up,5.4699,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2003-04-14,2003-04-14,ETN,2003-03-31,eps_surprise_acceleration_proxy,,,up,3.8043,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2003-07-15,2003-07-15,ETN,2003-06-30,eps_surprise_acceleration_proxy,,,down,-9.4697,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2003-10-14,2003-10-14,ETN,2003-09-30,eps_surprise_acceleration_proxy,,,up,6.0606,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2004-01-21,2004-01-21,ETN,2003-12-31,eps_surprise_acceleration_proxy,,,up,5.615,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2004-04-14,2004-04-14,ETN,2004-03-31,eps_surprise_acceleration_proxy,,,down,-4.7059,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2004-07-15,2004-07-15,ETN,2004-06-30,eps_surprise_acceleration_proxy,,,down,-6.0784,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2004-10-14,2004-10-14,ETN,2004-09-30,eps_surprise_acceleration_proxy,,,down,-3.9216,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2005-01-24,2005-01-24,ETN,2004-12-31,eps_surprise_acceleration_proxy,,,up,1.7857,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2005-04-14,2005-04-14,ETN,2005-03-31,eps_surprise_acceleration_proxy,,,down,-1.7857,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2005-07-18,2005-07-18,ETN,2005-06-30,eps_surprise_acceleration_proxy,,,up,6.0606,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2005-10-17,2005-10-17,ETN,2005-09-30,eps_surprise_acceleration_proxy,,,down,-6.0606,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2006-01-23,2006-01-23,ETN,2005-12-31,eps_surprise_acceleration_proxy,,,up,5.8824,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2006-04-17,2006-04-17,ETN,2006-03-31,eps_surprise_acceleration_proxy,,,down,-1.4048,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2006-07-17,2006-07-17,ETN,2006-06-30,eps_surprise_acceleration_proxy,,,down,-2.0386,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2006-10-16,2006-10-16,ETN,2006-09-30,eps_surprise_acceleration_proxy,,,up,1.311,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2007-01-22,2007-01-22,ETN,2006-12-31,eps_surprise_acceleration_proxy,,,up,1.3133,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2007-04-16,2007-04-16,ETN,2007-03-31,eps_surprise_acceleration_proxy,,,up,9.0212,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2007-07-16,2007-07-16,ETN,2007-06-30,eps_surprise_acceleration_proxy,,,down,-1.9223,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2007-10-15,2007-10-15,ETN,2007-09-30,eps_surprise_acceleration_proxy,,,down,-12.1622,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2008-01-22,2008-01-22,ETN,2007-12-31,eps_surprise_acceleration_proxy,,,up,2.3256,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2008-04-14,2008-04-14,ETN,2008-03-31,eps_surprise_acceleration_proxy,,,down,-1.1208,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2008-07-15,2008-07-15,ETN,2008-06-30,eps_surprise_acceleration_proxy,,,up,7.0426,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2008-10-20,2008-10-20,ETN,2008-09-30,eps_surprise_acceleration_proxy,,,down,-5.0895,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2009-01-26,2009-01-26,ETN,2008-12-31,eps_surprise_acceleration_proxy,,,up,0.6883,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2009-04-20,2009-04-20,ETN,2009-03-31,eps_surprise_acceleration_proxy,,,up,11.5384,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2009-07-20,2009-07-20,ETN,2009-06-30,eps_surprise_acceleration_proxy,,,up,34.6154,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
