date,ticker,model,score,forward_excess_return_20d_vs_spy
2022-04-29,ADBE,ridge_cross_sectional_return_model,0.002068,0.073588
2022-04-29,APH,ridge_cross_sectional_return_model,-0.00045,-0.01029
2022-04-29,C,ridge_cross_sectional_return_model,-0.002999,0.104305
2022-04-29,COST,ridge_cross_sectional_return_model,0.005102,-0.122559
2022-04-29,EMR,ridge_cross_sectional_return_model,0.001919,-0.02154
2022-04-29,GOOGL,ridge_cross_sectional_return_model,0.003874,-0.023625
2022-04-29,ISRG,ridge_cross_sectional_return_model,0.01246,-0.050286
2022-04-29,LOW,ridge_cross_sectional_return_model,-0.000164,0.001697
2022-04-29,MRK,ridge_cross_sectional_return_model,-0.00574,0.041586
2022-04-29,NVDA,ridge_cross_sectional_return_model,0.020656,0.006322
2022-04-29,PM,ridge_cross_sectional_return_model,0.000471,0.061788
2022-04-29,SHW,ridge_cross_sectional_return_model,-0.005083,-0.000529
2022-04-29,TMO,ridge_cross_sectional_return_model,-0.002011,0.027228
2022-04-29,VRTX,ridge_cross_sectional_return_model,-0.000681,-0.006046
2022-05-31,ABT,ridge_cross_sectional_return_model,-0.00286,0.003772
2022-05-31,AON,ridge_cross_sectional_return_model,0.006748,0.050314
2022-05-31,BMY,ridge_cross_sectional_return_model,-0.001585,0.112453
2022-05-31,CMG,ridge_cross_sectional_return_model,0.009815,-0.006585
2022-05-31,DUK,ridge_cross_sectional_return_model,0.003523,0.017089
2022-05-31,GILD,ridge_cross_sectional_return_model,-0.006325,0.050438
2022-05-31,INTC,ridge_cross_sectional_return_model,0.002195,-0.085568
2022-05-31,LLY,ridge_cross_sectional_return_model,0.009072,0.105445
2022-05-31,META,ridge_cross_sectional_return_model,0.012794,-0.078432
2022-05-31,NOC,ridge_cross_sectional_return_model,-0.00411,0.061782
2022-05-31,PH,ridge_cross_sectional_return_model,-0.006243,-0.016321
2022-05-31,SBUX,ridge_cross_sectional_return_model,0.002742,0.048575
2022-05-31,TDG,ridge_cross_sectional_return_model,0.004654,-0.056859
2022-05-31,USB,ridge_cross_sectional_return_model,-0.002411,-0.047404
2022-06-30,AAPL,ridge_cross_sectional_return_model,0.002183,0.096546
2022-06-30,AMGN,ridge_cross_sectional_return_model,0.000247,-0.074948
2022-06-30,BKNG,ridge_cross_sectional_return_model,0.012553,0.014659
2022-06-30,CL,ridge_cross_sectional_return_model,0.003074,-0.103565
2022-06-30,DE,ridge_cross_sectional_return_model,0.011796,0.053871
2022-06-30,GD,ridge_cross_sectional_return_model,-0.001528,-0.06759
2022-06-30,IBM,ridge_cross_sectional_return_model,0.003459,-0.165747
2022-06-30,KO,ridge_cross_sectional_return_model,0.005373,-0.072059
2022-06-30,MDLZ,ridge_cross_sectional_return_model,0.004816,-0.060682
2022-06-30,NFLX,ridge_cross_sectional_return_model,0.016033,0.194011
2022-06-30,PFE,ridge_cross_sectional_return_model,-0.001577,-0.121232
2022-06-30,ROP,ridge_cross_sectional_return_model,0.001874,0.016084
2022-06-30,SYK,ridge_cross_sectional_return_model,0.004852,-0.012562
2022-06-30,UNP,ridge_cross_sectional_return_model,-0.009305,-0.026352
2022-06-30,XOM,ridge_cross_sectional_return_model,0.01297,0.039743
2022-07-29,AMAT,ridge_cross_sectional_return_model,0.012615,-0.04915
2022-07-29,BA,ridge_cross_sectional_return_model,0.002404,0.04898
2022-07-29,CDNS,ridge_cross_sectional_return_model,0.012204,-0.028122
2022-07-29,CVS,ridge_cross_sectional_return_model,-0.00461,0.061992
2022-07-29,ETN,ridge_cross_sectional_return_model,-0.002909,-0.027863
2022-07-29,HD,ridge_cross_sectional_return_model,-0.000657,0.006777
2022-07-29,JPM,ridge_cross_sectional_return_model,0.004734,0.010233
2022-07-29,MCD,ridge_cross_sectional_return_model,-0.002,-0.008162
2022-07-29,MU,ridge_cross_sectional_return_model,0.009996,-0.052166
2022-07-29,PANW,ridge_cross_sectional_return_model,0.005993,0.139616
2022-07-29,QCOM,ridge_cross_sectional_return_model,0.006048,-0.029836
2022-07-29,SO,ridge_cross_sectional_return_model,-0.00069,0.042207
2022-07-29,UBER,ridge_cross_sectional_return_model,0.001492,0.234977
2022-07-29,WM,ridge_cross_sectional_return_model,-0.00706,0.058448
2022-08-31,ADI,ridge_cross_sectional_return_model,0.002142,0.015233
2022-08-31,AVGO,ridge_cross_sectional_return_model,-0.003046,-0.012381
2022-08-31,CAT,ridge_cross_sectional_return_model,-0.001488,-0.023644
2022-08-31,CRM,ridge_cross_sectional_return_model,0.017267,0.018558
2022-08-31,EOG,ridge_cross_sectional_return_model,0.000229,0.021025
2022-08-31,GS,ridge_cross_sectional_return_model,-0.000254,-0.031707
2022-08-31,ITW,ridge_cross_sectional_return_model,-0.005024,0.028595
2022-08-31,MA,ridge_cross_sectional_return_model,-0.001755,-0.037726
2022-08-31,MS,ridge_cross_sectional_return_model,-0.002489,0.015295
2022-08-31,ORCL,ridge_cross_sectional_return_model,0.007056,-0.093758
2022-08-31,PNC,ridge_cross_sectional_return_model,-0.001806,0.032179
2022-08-31,SLB,ridge_cross_sectional_return_model,-0.002304,0.025402
2022-08-31,TSLA,ridge_cross_sectional_return_model,0.018791,0.051342
2022-08-31,VZ,ridge_cross_sectional_return_model,0.004888,0.002372
2022-09-30,ACN,ridge_cross_sectional_return_model,0.000723,0.034292
2022-09-30,APD,ridge_cross_sectional_return_model,-0.001669,0.004141
2022-09-30,BSX,ridge_cross_sectional_return_model,-0.001716,0.025239
2022-09-30,COP,ridge_cross_sectional_return_model,0.008235,0.15348
2022-09-30,ELV,ridge_cross_sectional_return_model,-0.004405,0.107691
2022-09-30,GOOG,ridge_cross_sectional_return_model,0.007211,-0.08467
2022-09-30,INTU,ridge_cross_sectional_return_model,0.014737,0.027778
2022-09-30,LMT,ridge_cross_sectional_return_model,-0.011285,0.166054
2022-09-30,MO,ridge_cross_sectional_return_model,-0.004747,0.057712
2022-09-30,NOW,ridge_cross_sectional_return_model,0.009741,0.024175
2022-09-30,PLD,ridge_cross_sectional_return_model,0.002161,0.022865
2022-09-30,SCHW,ridge_cross_sectional_return_model,0.006081,0.026622
2022-09-30,TJX,ridge_cross_sectional_return_model,0.009141,0.077953
2022-09-30,V,ridge_cross_sectional_return_model,-0.005678,0.089242
2022-10-31,ABBV,ridge_cross_sectional_return_model,-0.000151,0.057246
2022-10-31,AMZN,ridge_cross_sectional_return_model,0.007639,-0.121169
2022-10-31,BLK,ridge_cross_sectional_return_model,0.013503,0.082062
2022-10-31,CME,ridge_cross_sectional_return_model,-0.004525,-0.014642
2022-10-31,DIS,ridge_cross_sectional_return_model,0.011826,-0.134581
2022-10-31,GE,ridge_cross_sectional_return_model,0.006759,0.077531
2022-10-31,ICE,ridge_cross_sectional_return_model,0.001215,0.078874
2022-10-31,LIN,ridge_cross_sectional_return_model,-0.004834,0.093073
2022-10-31,MDT,ridge_cross_sectional_return_model,-0.005958,-0.147697
2022-10-31,NKE,ridge_cross_sectional_return_model,0.013073,0.123062
2022-10-31,PG,ridge_cross_sectional_return_model,-0.00697,0.056915
2022-10-31,RTX,ridge_cross_sectional_return_model,-0.003306,0.010196
2022-10-31,T,ridge_cross_sectional_return_model,-0.000637,0.019432
2022-10-31,UPS,ridge_cross_sectional_return_model,0.001689,0.088998
2022-10-31,ZTS,ridge_cross_sectional_return_model,-0.005928,-0.042787
2022-11-30,AMD,ridge_cross_sectional_return_model,0.003632,-0.109874
2022-11-30,BAC,ridge_cross_sectional_return_model,-0.000283,-0.06418
2022-11-30,CI,ridge_cross_sectional_return_model,0.003857,0.064158
2022-11-30,CVX,ridge_cross_sectional_return_model,0.001608,0.027918
2022-11-30,FDX,ridge_cross_sectional_return_model,-0.000709,0.025024
2022-11-30,HON,ridge_cross_sectional_return_model,-0.00516,0.033277
2022-11-30,KLAC,ridge_cross_sectional_return_model,-0.002142,0.021336
2022-11-30,MCO,ridge_cross_sectional_return_model,0.000521,0.00371
2022-11-30,NEE,ridge_cross_sectional_return_model,0.001862,0.047819
2022-11-30,PEP,ridge_cross_sectional_return_model,0.000463,0.04223
2022-11-30,REGN,ridge_cross_sectional_return_model,0.024188,0.014685
2022-11-30,SPGI,ridge_cross_sectional_return_model,-0.000782,0.01832
2022-11-30,UNH,ridge_cross_sectional_return_model,0.002081,0.02548
2022-11-30,WMT,ridge_cross_sectional_return_model,0.00494,-0.008724
2022-12-30,ADP,ridge_cross_sectional_return_model,-0.003477,-0.117522
2022-12-30,AXP,ridge_cross_sectional_return_model,0.001726,0.125176
2022-12-30,CB,ridge_cross_sectional_return_model,0.001274,-0.031654
2022-12-30,CSCO,ridge_cross_sectional_return_model,-0.001499,-0.033104
2022-12-30,EQIX,ridge_cross_sectional_return_model,-0.004753,0.063977
2022-12-30,HCA,ridge_cross_sectional_return_model,0.008305,8.1e-05
2022-12-30,JNJ,ridge_cross_sectional_return_model,-0.00689,-0.137781
2022-12-30,MAR,ridge_cross_sectional_return_model,0.002669,0.106969
2022-12-30,MSFT,ridge_cross_sectional_return_model,-0.002036,-0.029571
2022-12-30,ORLY,ridge_cross_sectional_return_model,0.003404,-0.124117
2022-12-30,PYPL,ridge_cross_sectional_return_model,0.015346,0.081314
2022-12-30,SNPS,ridge_cross_sectional_return_model,-0.004367,0.045039
2022-12-30,TXN,ridge_cross_sectional_return_model,0.000503,0.017326
2022-12-30,WFC,ridge_cross_sectional_return_model,0.007935,0.072254
2023-01-31,ADBE,ridge_cross_sectional_return_model,0.00077,-0.09792
2023-01-31,APH,ridge_cross_sectional_return_model,0.003246,0.003058
2023-01-31,C,ridge_cross_sectional_return_model,0.00068,0.024821
2023-01-31,COST,ridge_cross_sectional_return_model,0.000219,-0.033012
2023-01-31,EMR,ridge_cross_sectional_return_model,0.007116,-0.044938
2023-01-31,GOOGL,ridge_cross_sectional_return_model,-0.000434,-0.056913
2023-01-31,ISRG,ridge_cross_sectional_return_model,0.009201,-0.045846
2023-01-31,LOW,ridge_cross_sectional_return_model,0.00424,-0.038056
2023-01-31,MRK,ridge_cross_sectional_return_model,0.007012,0.021807
2023-01-31,NVDA,ridge_cross_sectional_return_model,0.022978,0.190678
2023-01-31,PM,ridge_cross_sectional_return_model,0.00249,-0.03568
2023-01-31,SHW,ridge_cross_sectional_return_model,0.011595,-0.042906
2023-01-31,TMO,ridge_cross_sectional_return_model,0.005522,-0.026892
2023-01-31,VRTX,ridge_cross_sectional_return_model,0.003992,-0.069756
2023-02-28,ABT,ridge_cross_sectional_return_model,0.000829,-0.047465
2023-02-28,AON,ridge_cross_sectional_return_model,-0.000213,0.014136
2023-02-28,BMY,ridge_cross_sectional_return_model,-0.0016,-0.013165
2023-02-28,CMG,ridge_cross_sectional_return_model,0.000902,0.106381
2023-02-28,DUK,ridge_cross_sectional_return_model,-0.000355,0.003054
2023-02-28,GILD,ridge_cross_sectional_return_model,0.00594,0.012894
2023-02-28,INTC,ridge_cross_sectional_return_model,0.003186,0.172745
2023-02-28,LLY,ridge_cross_sectional_return_model,0.001276,0.082779
2023-02-28,META,ridge_cross_sectional_return_model,0.031285,0.144992
2023-02-28,NOC,ridge_cross_sectional_return_model,0.008629,-0.013155
2023-02-28,PH,ridge_cross_sectional_return_model,0.010146,-0.070668
2023-02-28,SBUX,ridge_cross_sectional_return_model,0.004354,-0.035155
2023-02-28,TDG,ridge_cross_sectional_return_model,0.008748,-0.034516
2023-02-28,USB,ridge_cross_sectional_return_model,0.003503,-0.25712
2023-03-31,AAPL,ridge_cross_sectional_return_model,0.003112,0.013493
2023-03-31,AMGN,ridge_cross_sectional_return_model,0.001061,-0.026738
2023-03-31,BKNG,ridge_cross_sectional_return_model,0.005611,-0.000366
2023-03-31,CL,ridge_cross_sectional_return_model,-0.00017,0.065632
2023-03-31,DE,ridge_cross_sectional_return_model,0.002142,-0.08945
2023-03-31,GD,ridge_cross_sectional_return_model,-0.000934,-0.053583
2023-03-31,IBM,ridge_cross_sectional_return_model,0.000749,-0.053091
2023-03-31,KO,ridge_cross_sectional_return_model,-0.002827,0.021646
2023-03-31,MDLZ,ridge_cross_sectional_return_model,-0.000858,0.092624
2023-03-31,NFLX,ridge_cross_sectional_return_model,0.01807,-0.076776
2023-03-31,PFE,ridge_cross_sectional_return_model,-0.000873,-0.05392
2023-03-31,ROP,ridge_cross_sectional_return_model,-0.001567,0.027389
2023-03-31,SYK,ridge_cross_sectional_return_model,-6.4e-05,0.035564
2023-03-31,UNP,ridge_cross_sectional_return_model,-0.000237,-0.028017
2023-03-31,XOM,ridge_cross_sectional_return_model,0.005545,0.030738
2023-04-28,AMAT,ridge_cross_sectional_return_model,0.008968,0.19702
2023-04-28,BA,ridge_cross_sectional_return_model,0.0065,-0.025067
2023-04-28,CDNS,ridge_cross_sectional_return_model,0.009732,0.080308
2023-04-28,CVS,ridge_cross_sectional_return_model,0.002111,-0.087176
2023-04-28,ETN,ridge_cross_sectional_return_model,0.00886,0.08756
2023-04-28,HD,ridge_cross_sectional_return_model,0.004054,-0.035487
2023-04-28,JPM,ridge_cross_sectional_return_model,0.007729,-0.019237
2023-04-28,MCD,ridge_cross_sectional_return_model,-0.000822,-0.042665
2023-04-28,MU,ridge_cross_sectional_return_model,-0.001341,0.138861
2023-04-28,PANW,ridge_cross_sectional_return_model,0.012551,0.150421
2023-04-28,QCOM,ridge_cross_sectional_return_model,-0.001871,-0.065056
2023-04-28,SO,ridge_cross_sectional_return_model,0.002873,-0.056365
2023-04-28,UBER,ridge_cross_sectional_return_model,0.013738,0.228492
2023-04-28,WM,ridge_cross_sectional_return_model,-0.000547,-0.038559
2023-05-31,ADI,ridge_cross_sectional_return_model,0.005135,0.019078
2023-05-31,AVGO,ridge_cross_sectional_return_model,0.00397,0.020897
2023-05-31,CAT,ridge_cross_sectional_return_model,0.004327,0.134691
2023-05-31,CRM,ridge_cross_sectional_return_model,0.006903,-0.110354
2023-05-31,EOG,ridge_cross_sectional_return_model,0.00918,0.000839
2023-05-31,GS,ridge_cross_sectional_return_model,0.001641,-0.054882
2023-05-31,ITW,ridge_cross_sectional_return_model,0.003401,0.0898
2023-05-31,MA,ridge_cross_sectional_return_model,0.000422,0.009671
2023-05-31,MS,ridge_cross_sectional_return_model,0.003691,-0.009818
2023-05-31,ORCL,ridge_cross_sectional_return_model,0.001676,0.05938
2023-05-31,PNC,ridge_cross_sectional_return_model,0.008573,0.032657
2023-05-31,SLB,ridge_cross_sectional_return_model,0.012377,0.085457
2023-05-31,TSLA,ridge_cross_sectional_return_model,0.010204,0.210307
2023-05-31,VZ,ridge_cross_sectional_return_model,0.003694,-0.014211
2023-06-30,ACN,ridge_cross_sectional_return_model,-0.00451,-0.003833
2023-06-30,APD,ridge_cross_sectional_return_model,0.005064,-0.01337
2023-06-30,BSX,ridge_cross_sectional_return_model,0.00581,-0.074146
2023-06-30,COP,ridge_cross_sectional_return_model,0.006605,0.10345
2023-06-30,ELV,ridge_cross_sectional_return_model,0.004981,0.028803
2023-06-30,GOOG,ridge_cross_sectional_return_model,0.005207,0.067622
2023-06-30,INTU,ridge_cross_sectional_return_model,0.00963,0.085985
2023-06-30,LMT,ridge_cross_sectional_return_model,-0.000586,-0.063165
2023-06-30,MO,ridge_cross_sectional_return_model,0.001627,-0.030085
2023-06-30,NOW,ridge_cross_sectional_return_model,0.004927,0.004689
2023-06-30,PLD,ridge_cross_sectional_return_model,0.002877,-0.015446
2023-06-30,SCHW,ridge_cross_sectional_return_model,0.003281,0.133463
2023-06-30,TJX,ridge_cross_sectional_return_model,0.003092,-0.012212
2023-06-30,V,ridge_cross_sectional_return_model,0.002557,-0.031681
2023-07-31,ABBV,ridge_cross_sectional_return_model,-0.001641,0.018458
2023-07-31,AMZN,ridge_cross_sectional_return_model,0.010732,0.028792
2023-07-31,BLK,ridge_cross_sectional_return_model,0.001211,-0.048172
2023-07-31,CME,ridge_cross_sectional_return_model,-0.001044,0.054746
2023-07-31,DIS,ridge_cross_sectional_return_model,0.0042,-0.02038
2023-07-31,GE,ridge_cross_sectional_return_model,0.005567,0.030381
2023-07-31,ICE,ridge_cross_sectional_return_model,0.001071,0.056351
2023-07-31,LIN,ridge_cross_sectional_return_model,0.001093,0.010818
2023-07-31,MDT,ridge_cross_sectional_return_model,0.003087,-0.039753
2023-07-31,NKE,ridge_cross_sectional_return_model,0.000549,-0.064641
2023-07-31,PG,ridge_cross_sectional_return_model,-0.002515,0.016709
2023-07-31,RTX,ridge_cross_sectional_return_model,0.013611,0.01473
2023-07-31,T,ridge_cross_sectional_return_model,0.009345,0.011482
2023-07-31,UPS,ridge_cross_sectional_return_model,-0.001123,-0.056731
2023-07-31,ZTS,ridge_cross_sectional_return_model,0.001057,0.02693
2023-08-31,AMD,ridge_cross_sectional_return_model,0.011647,0.020004
2023-08-31,BAC,ridge_cross_sectional_return_model,0.003933,0.00244
2023-08-31,CI,ridge_cross_sectional_return_model,0.013487,0.087569
2023-08-31,CVX,ridge_cross_sectional_return_model,-0.002032,0.094113
2023-08-31,FDX,ridge_cross_sectional_return_model,0.008485,0.067393
2023-08-31,HON,ridge_cross_sectional_return_model,0.008175,0.030408
2023-08-31,KLAC,ridge_cross_sectional_return_model,0.003464,-0.038663
2023-08-31,MCO,ridge_cross_sectional_return_model,0.007027,-0.013819
2023-08-31,NEE,ridge_cross_sectional_return_model,0.004864,-0.094931
2023-08-31,PEP,ridge_cross_sectional_return_model,0.000229,-0.000227
2023-08-31,REGN,ridge_cross_sectional_return_model,-0.001875,0.043163
2023-08-31,SPGI,ridge_cross_sectional_return_model,0.013942,-0.017678
2023-08-31,UNH,ridge_cross_sectional_return_model,0.002933,0.109487
2023-08-31,WMT,ridge_cross_sectional_return_model,-0.002914,0.030953
2023-09-29,ADP,ridge_cross_sectional_return_model,0.006263,-0.067692
2023-09-29,AXP,ridge_cross_sectional_return_model,0.001771,-0.009627
2023-09-29,CB,ridge_cross_sectional_return_model,0.00176,0.041078
2023-09-29,CSCO,ridge_cross_sectional_return_model,-0.00121,0.005304
2023-09-29,EQIX,ridge_cross_sectional_return_model,0.004537,0.017448
2023-09-29,HCA,ridge_cross_sectional_return_model,-0.000505,-0.044812
2023-09-29,JNJ,ridge_cross_sectional_return_model,0.006419,-0.025868
2023-09-29,MAR,ridge_cross_sectional_return_model,0.008743,-0.018138
2023-09-29,MSFT,ridge_cross_sectional_return_model,0.002878,0.083829
2023-09-29,ORLY,ridge_cross_sectional_return_model,0.002876,0.056574
2023-09-29,PYPL,ridge_cross_sectional_return_model,0.020359,-0.098743
2023-09-29,SNPS,ridge_cross_sectional_return_model,0.001067,0.035008
2023-09-29,TXN,ridge_cross_sectional_return_model,0.003435,-0.060631
2023-09-29,WFC,ridge_cross_sectional_return_model,0.009019,-0.012095
2023-10-31,ADBE,ridge_cross_sectional_return_model,0.01414,0.073313
2023-10-31,APH,ridge_cross_sectional_return_model,-0.000324,0.03249
2023-10-31,C,ridge_cross_sectional_return_model,-0.005732,0.0865
2023-10-31,COST,ridge_cross_sectional_return_model,8e-05,-0.020995
2023-10-31,EMR,ridge_cross_sectional_return_model,0.004968,-0.088549
2023-10-31,GOOGL,ridge_cross_sectional_return_model,0.015853,0.000864
2023-10-31,ISRG,ridge_cross_sectional_return_model,0.006784,0.098048
2023-10-31,LOW,ridge_cross_sectional_return_model,0.003255,-0.038
2023-10-31,MRK,ridge_cross_sectional_return_model,0.003134,-0.102351
2023-10-31,NVDA,ridge_cross_sectional_return_model,0.020893,0.093417
2023-10-31,PM,ridge_cross_sectional_return_model,-0.000633,-0.036704
2023-10-31,SHW,ridge_cross_sectional_return_model,0.001247,0.064638
2023-10-31,TMO,ridge_cross_sectional_return_model,-0.000676,0.021195
2023-10-31,VRTX,ridge_cross_sectional_return_model,0.001155,-0.117745
2023-11-30,ABT,ridge_cross_sectional_return_model,0.001738,0.009767
2023-11-30,AON,ridge_cross_sectional_return_model,0.001492,-0.159723
2023-11-30,BMY,ridge_cross_sectional_return_model,0.001632,-0.006571
2023-11-30,CMG,ridge_cross_sectional_return_model,0.00112,-0.00719
2023-11-30,DUK,ridge_cross_sectional_return_model,0.003051,0.005927
2023-11-30,GILD,ridge_cross_sectional_return_model,0.000999,0.021549
2023-11-30,INTC,ridge_cross_sectional_return_model,0.018557,0.078506
2023-11-30,LLY,ridge_cross_sectional_return_model,0.015975,-0.059394
2023-11-30,META,ridge_cross_sectional_return_model,0.01114,0.036295
2023-11-30,NOC,ridge_cross_sectional_return_model,0.010863,-0.06043
2023-11-30,PH,ridge_cross_sectional_return_model,0.008854,0.017875
2023-11-30,SBUX,ridge_cross_sectional_return_model,0.001649,-0.078787
2023-11-30,TDG,ridge_cross_sectional_return_model,0.00859,0.004954
2023-11-30,USB,ridge_cross_sectional_return_model,0.007634,0.10251
2023-12-29,AAPL,ridge_cross_sectional_return_model,-0.001088,-0.056099
2023-12-29,AMGN,ridge_cross_sectional_return_model,0.006043,0.059576
2023-12-29,BKNG,ridge_cross_sectional_return_model,0.006341,-0.030543
2023-12-29,CL,ridge_cross_sectional_return_model,0.001977,0.03024
2023-12-29,DE,ridge_cross_sectional_return_model,0.004573,-0.040131
2023-12-29,GD,ridge_cross_sectional_return_model,0.005613,0.007373
2023-12-29,IBM,ridge_cross_sectional_return_model,0.000469,0.115922
2023-12-29,KO,ridge_cross_sectional_return_model,-0.000881,-0.016318
2023-12-29,MDLZ,ridge_cross_sectional_return_model,0.001394,0.021205
2023-12-29,NFLX,ridge_cross_sectional_return_model,0.013159,0.123256
2023-12-29,PFE,ridge_cross_sectional_return_model,0.004264,-0.080135
2023-12-29,ROP,ridge_cross_sectional_return_model,-0.001259,-0.001217
2023-12-29,SYK,ridge_cross_sectional_return_model,0.00272,0.024592
2023-12-29,UNP,ridge_cross_sectional_return_model,0.004552,-0.028381
2023-12-29,XOM,ridge_cross_sectional_return_model,0.00024,0.015931
2024-01-31,AMAT,ridge_cross_sectional_return_model,0.009278,0.177038
2024-01-31,BA,ridge_cross_sectional_return_model,0.018113,-0.086872
2024-01-31,CDNS,ridge_cross_sectional_return_model,0.008236,0.003003
2024-01-31,CVS,ridge_cross_sectional_return_model,0.003705,-0.052187
2024-01-31,ETN,ridge_cross_sectional_return_model,0.00058,0.122228
2024-01-31,HD,ridge_cross_sectional_return_model,0.001727,0.026151
2024-01-31,JPM,ridge_cross_sectional_return_model,-0.005137,0.014916
2024-01-31,MCD,ridge_cross_sectional_return_model,-0.001395,-0.048009
2024-01-31,MU,ridge_cross_sectional_return_model,0.01162,0.00449
2024-01-31,PANW,ridge_cross_sectional_return_model,0.011268,-0.134784
2024-01-31,QCOM,ridge_cross_sectional_return_model,0.004526,0.015697
2024-01-31,SO,ridge_cross_sectional_return_model,0.0011,-0.0746
2024-01-31,UBER,ridge_cross_sectional_return_model,0.01436,0.165831
2024-01-31,WM,ridge_cross_sectional_return_model,-0.004004,0.055662
2024-02-29,ADI,ridge_cross_sectional_return_model,0.004275,0.00328
2024-02-29,AVGO,ridge_cross_sectional_return_model,0.011479,-0.0092
2024-02-29,CAT,ridge_cross_sectional_return_model,0.001798,0.064525
2024-02-29,CRM,ridge_cross_sectional_return_model,0.008912,-0.056168
2024-02-29,EOG,ridge_cross_sectional_return_model,0.0023,0.084195
2024-02-29,GS,ridge_cross_sectional_return_model,0.004184,0.040913
2024-02-29,ITW,ridge_cross_sectional_return_model,-0.001543,-0.003701
2024-02-29,MA,ridge_cross_sectional_return_model,-0.00287,-0.018358
2024-02-29,MS,ridge_cross_sectional_return_model,0.005856,0.061673
2024-02-29,ORCL,ridge_cross_sectional_return_model,0.0053,0.092029
2024-02-29,PNC,ridge_cross_sectional_return_model,0.00731,0.065124
2024-02-29,SLB,ridge_cross_sectional_return_model,0.007489,0.101376
2024-02-29,TSLA,ridge_cross_sectional_return_model,0.01549,-0.161937
2024-02-29,VZ,ridge_cross_sectional_return_model,0.002664,0.015774
2024-03-28,ACN,ridge_cross_sectional_return_model,0.009023,-0.07961
2024-03-28,APD,ridge_cross_sectional_return_model,0.005941,0.002764
2024-03-28,BSX,ridge_cross_sectional_return_model,0.002488,0.096645
2024-03-28,COP,ridge_cross_sectional_return_model,-0.007341,0.051569
2024-03-28,ELV,ridge_cross_sectional_return_model,-0.00128,0.064415
2024-03-28,GOOG,ridge_cross_sectional_return_model,0.005646,0.169059
2024-03-28,INTU,ridge_cross_sectional_return_model,0.004538,0.008989
2024-03-28,LMT,ridge_cross_sectional_return_model,-0.001788,0.042428
2024-03-28,MO,ridge_cross_sectional_return_model,-0.000709,0.022812
2024-03-28,NOW,ridge_cross_sectional_return_model,0.011945,-0.022644
2024-03-28,PLD,ridge_cross_sectional_return_model,0.001593,-0.172577
2024-03-28,SCHW,ridge_cross_sectional_return_model,-0.003514,0.064946
2024-03-28,TJX,ridge_cross_sectional_return_model,-0.001978,-0.021578
2024-03-28,V,ridge_cross_sectional_return_model,0.002566,0.011974
2024-04-30,ABBV,ridge_cross_sectional_return_model,0.002595,-0.096316
2024-04-30,AMZN,ridge_cross_sectional_return_model,0.008555,-0.007935
2024-04-30,BLK,ridge_cross_sectional_return_model,0.004742,-0.045479
2024-04-30,CME,ridge_cross_sectional_return_model,-0.002369,-0.065937
2024-04-30,DIS,ridge_cross_sectional_return_model,0.009563,-0.140039
2024-04-30,GE,ridge_cross_sectional_return_model,0.020652,-0.03705
2024-04-30,ICE,ridge_cross_sectional_return_model,0.001932,-0.023275
2024-04-30,LIN,ridge_cross_sectional_return_model,0.001548,-0.081567
2024-04-30,MDT,ridge_cross_sectional_return_model,-0.000289,-0.032471
2024-04-30,NKE,ridge_cross_sectional_return_model,0.00402,-0.054445
2024-04-30,PG,ridge_cross_sectional_return_model,-0.007367,-0.057547
2024-04-30,RTX,ridge_cross_sectional_return_model,-0.005645,-0.011809
2024-04-30,T,ridge_cross_sectional_return_model,-0.005198,-0.034432
2024-04-30,UPS,ridge_cross_sectional_return_model,0.008069,-0.126527
2024-04-30,ZTS,ridge_cross_sectional_return_model,0.007102,0.024545
2024-05-31,AMD,ridge_cross_sectional_return_model,0.013447,-0.092594
2024-05-31,BAC,ridge_cross_sectional_return_model,0.003135,-0.030826
2024-05-31,CI,ridge_cross_sectional_return_model,0.004651,-0.08676
2024-05-31,CVX,ridge_cross_sectional_return_model,0.000383,-0.073024
2024-05-31,FDX,ridge_cross_sectional_return_model,0.006063,0.145113
2024-05-31,HON,ridge_cross_sectional_return_model,-0.002439,0.005915
2024-05-31,KLAC,ridge_cross_sectional_return_model,0.006508,0.052461
2024-05-31,MCO,ridge_cross_sectional_return_model,-0.000199,0.024303
2024-05-31,NEE,ridge_cross_sectional_return_model,0.004071,-0.158221
2024-05-31,PEP,ridge_cross_sectional_return_model,0.002526,-0.087877
2024-05-31,REGN,ridge_cross_sectional_return_model,-0.002638,0.041005
2024-05-31,SPGI,ridge_cross_sectional_return_model,-0.003429,0.006588
2024-05-31,UNH,ridge_cross_sectional_return_model,0.003999,-0.034628
2024-05-31,WMT,ridge_cross_sectional_return_model,0.000238,-0.011255
2024-06-28,ADP,ridge_cross_sectional_return_model,0.004947,0.068219
2024-06-28,AXP,ridge_cross_sectional_return_model,0.004533,0.072764
2024-06-28,CB,ridge_cross_sectional_return_model,0.005142,0.064164
2024-06-28,CSCO,ridge_cross_sectional_return_model,0.001403,0.017765
2024-06-28,EQIX,ridge_cross_sectional_return_model,0.005059,0.025376
2024-06-28,HCA,ridge_cross_sectional_return_model,0.006783,0.115573
2024-06-28,JNJ,ridge_cross_sectional_return_model,0.001125,0.083846
2024-06-28,MAR,ridge_cross_sectional_return_model,-0.000202,-0.014724
2024-06-28,MSFT,ridge_cross_sectional_return_model,0.000991,-0.046232
2024-06-28,ORLY,ridge_cross_sectional_return_model,0.001849,0.05784
