rebalance_date,strategy_name,transaction_cost_bps,gross_return,turnover,cost_drag,net_return,holdings_count
2020-09-01,top_decile_equal_weight,10,-0.00063546,0.46153846,0.00046154,-0.001097,13
2020-10-01,top_decile_equal_weight,10,-0.01984008,0.15384615,0.00015385,-0.01999392,13
2020-11-02,top_decile_equal_weight,10,-0.04779331,0.30769231,0.00030769,-0.048101,13
2020-12-01,top_decile_equal_weight,10,-0.01802008,0.61538462,0.00061538,-0.01863546,13
2021-01-04,top_decile_equal_weight,10,-0.08470554,1.84615385,0.00184615,-0.08655169,13
2021-02-01,top_decile_equal_weight,10,0.000227,0.76923077,0.00076923,-0.00054223,13
2021-03-01,top_decile_equal_weight,10,-0.06756415,0.61538462,0.00061538,-0.06817954,13
2021-04-01,top_decile_equal_weight,10,0.010664,0.46153846,0.00046154,0.01020246,13
2021-05-03,top_decile_equal_weight,10,0.057376,1.53846154,0.00153846,0.05583754,13
2021-06-01,top_decile_equal_weight,10,-0.01550415,1.23076923,0.00123077,-0.01673492,13
2021-07-01,top_decile_equal_weight,10,-0.00507746,0.0,0.0,-0.00507746,13
2021-08-02,top_decile_equal_weight,10,0.06296669,0.30769231,0.00030769,0.062659,13
2021-09-01,top_decile_equal_weight,10,0.15181462,0.30769231,0.00030769,0.15150692,13
2021-10-01,top_decile_equal_weight,10,0.05798377,0.15384615,0.00015385,0.05782992,13
2021-11-01,top_decile_equal_weight,10,0.04132631,0.61538462,0.00061538,0.04071092,13
2021-12-01,top_decile_equal_weight,10,0.25132446,0.76923077,0.00076923,0.25055523,13
2022-01-03,top_decile_equal_weight,10,-0.11950231,1.69230769,0.00169231,-0.12119462,13
2022-02-01,top_decile_equal_weight,10,-0.00022431,0.92307692,0.00092308,-0.00114738,13
2022-03-01,top_decile_equal_weight,10,0.04401946,1.38461538,0.00138462,0.04263485,13
2022-04-01,top_decile_equal_weight,10,-0.06962715,1.53846154,0.00153846,-0.07116562,13
2022-05-02,top_decile_equal_weight,10,0.02951815,1.23076923,0.00123077,0.02828738,13
2022-06-01,top_decile_equal_weight,10,0.02888854,0.92307692,0.00092308,0.02796546,13
2022-07-01,top_decile_equal_weight,10,0.04935023,0.92307692,0.00092308,0.04842715,13
2022-08-01,top_decile_equal_weight,10,0.01834615,0.76923077,0.00076923,0.01757692,13
2022-09-01,top_decile_equal_weight,10,0.06092123,0.76923077,0.00076923,0.060152,13
2022-10-03,top_decile_equal_weight,10,0.15382431,0.61538462,0.00061538,0.15320892,13
2022-11-01,top_decile_equal_weight,10,0.01579031,0.76923077,0.00076923,0.01502108,13
2022-12-01,top_decile_equal_weight,10,0.29228254,1.07692308,0.00107692,0.29120562,13
2023-01-03,top_decile_equal_weight,10,0.17509338,1.53846154,0.00153846,0.17355492,13
2023-02-01,top_decile_equal_weight,10,0.26354623,1.23076923,0.00123077,0.26231546,13
2023-03-01,top_decile_equal_weight,10,0.26450869,0.61538462,0.00061538,0.26389331,13
2023-04-03,top_decile_equal_weight,10,0.17777054,0.46153846,0.00046154,0.177309,13
2023-05-01,top_decile_equal_weight,10,0.16150838,0.76923077,0.00076923,0.16073915,13
2023-06-01,top_decile_equal_weight,10,0.04915692,0.76923077,0.00076923,0.04838769,13
2023-07-03,top_decile_equal_weight,10,0.01346477,0.76923077,0.00076923,0.01269554,13
2023-08-01,top_decile_equal_weight,10,0.09705638,0.46153846,0.00046154,0.09659485,13
2023-09-01,top_decile_equal_weight,10,0.02138754,0.92307692,0.00092308,0.02046446,13
2023-10-02,top_decile_equal_weight,10,0.08442692,0.61538462,0.00061538,0.08381154,13
2023-11-01,top_decile_equal_weight,10,0.11723946,1.23076923,0.00123077,0.11600869,13
2023-12-01,top_decile_equal_weight,10,0.02119431,0.76923077,0.00076923,0.02042508,13
2024-01-02,top_decile_equal_weight,10,0.118023,0.76923077,0.00076923,0.11725377,13
2024-02-01,top_decile_equal_weight,10,-0.06954631,0.61538462,0.00061538,-0.07016169,13
2024-03-01,top_decile_equal_weight,10,-0.07845477,0.76923077,0.00076923,-0.079224,13
2024-04-01,top_decile_equal_weight,10,-0.03635262,0.46153846,0.00046154,-0.03681415,13
2024-05-01,top_decile_equal_weight,10,0.06392062,0.76923077,0.00076923,0.06315138,13
2024-06-03,top_decile_equal_weight,10,0.02935585,0.61538462,0.00061538,0.02874046,13
2024-07-01,top_decile_equal_weight,10,-0.07221062,0.76923077,0.00076923,-0.07297985,13
2024-08-01,top_decile_equal_weight,10,-0.03539946,0.61538462,0.00061538,-0.03601485,13
2024-09-03,top_decile_equal_weight,10,-0.05845338,0.46153846,0.00046154,-0.05891492,13
2024-10-01,top_decile_equal_weight,10,-0.05727131,0.30769231,0.00030769,-0.057579,13
2024-11-01,top_decile_equal_weight,10,-0.09886562,1.23076923,0.00123077,-0.10009638,13
2024-12-02,top_decile_equal_weight,10,-0.03913108,0.46153846,0.00046154,-0.03959262,13
2025-01-02,top_decile_equal_weight,10,0.08744615,0.30769231,0.00030769,0.08713846,13
2025-02-03,top_decile_equal_weight,10,0.08601038,0.46153846,0.00046154,0.08554885,13
2025-03-03,top_decile_equal_weight,10,0.15126308,0.46153846,0.00046154,0.15080154,13
2025-04-01,top_decile_equal_weight,10,0.05945354,0.76923077,0.00076923,0.05868431,13
2025-05-01,top_decile_equal_weight,10,0.24829315,1.07692308,0.00107692,0.24721623,13
2025-06-02,top_decile_equal_weight,10,0.235452,1.07692308,0.00107692,0.23437508,13
2025-07-01,top_decile_equal_weight,10,0.11360492,0.46153846,0.00046154,0.11314338,13
2025-08-01,top_decile_equal_weight,10,0.22117508,0.46153846,0.00046154,0.22071354,13
2025-09-02,top_decile_equal_weight,10,0.12568092,0.76923077,0.00076923,0.12491169,13
2025-10-01,top_decile_equal_weight,10,0.07104354,0.61538462,0.00061538,0.07042815,13
2025-11-03,top_decile_equal_weight,10,0.41669869,0.76923077,0.00076923,0.41592946,13
2025-12-01,top_decile_equal_weight,10,0.65881431,0.46153846,0.00046154,0.65835277,13
2020-01-02,top_decile_equal_weight,25,0.10944862,1.0,0.0025,0.10694862,13
2020-02-03,top_decile_equal_weight,25,0.18101323,0.61538462,0.00153846,0.17947477,13
2020-03-02,top_decile_equal_weight,25,0.15640738,0.76923077,0.00192308,0.15448431,13
2020-04-01,top_decile_equal_weight,25,0.26491977,1.23076923,0.00307692,0.26184285,13
2020-05-01,top_decile_equal_weight,25,0.07925608,1.38461538,0.00346154,0.07579454,13
2020-06-01,top_decile_equal_weight,25,-0.03159885,1.07692308,0.00269231,-0.03429115,13
2020-07-01,top_decile_equal_weight,25,-0.03863685,0.15384615,0.00038462,-0.03902146,13
2020-08-03,top_decile_equal_weight,25,-0.00502585,0.15384615,0.00038462,-0.00541046,13
2020-09-01,top_decile_equal_weight,25,-0.00063546,0.46153846,0.00115385,-0.00178931,13
2020-10-01,top_decile_equal_weight,25,-0.01984008,0.15384615,0.00038462,-0.02022469,13
2020-11-02,top_decile_equal_weight,25,-0.04779331,0.30769231,0.00076923,-0.04856254,13
2020-12-01,top_decile_equal_weight,25,-0.01802008,0.61538462,0.00153846,-0.01955854,13
2021-01-04,top_decile_equal_weight,25,-0.08470554,1.84615385,0.00461538,-0.08932092,13
2021-02-01,top_decile_equal_weight,25,0.000227,0.76923077,0.00192308,-0.00169608,13
2021-03-01,top_decile_equal_weight,25,-0.06756415,0.61538462,0.00153846,-0.06910262,13
2021-04-01,top_decile_equal_weight,25,0.010664,0.46153846,0.00115385,0.00951015,13
2021-05-03,top_decile_equal_weight,25,0.057376,1.53846154,0.00384615,0.05352985,13
2021-06-01,top_decile_equal_weight,25,-0.01550415,1.23076923,0.00307692,-0.01858108,13
2021-07-01,top_decile_equal_weight,25,-0.00507746,0.0,0.0,-0.00507746,13
2021-08-02,top_decile_equal_weight,25,0.06296669,0.30769231,0.00076923,0.06219746,13
2021-09-01,top_decile_equal_weight,25,0.15181462,0.30769231,0.00076923,0.15104538,13
2021-10-01,top_decile_equal_weight,25,0.05798377,0.15384615,0.00038462,0.05759915,13
2021-11-01,top_decile_equal_weight,25,0.04132631,0.61538462,0.00153846,0.03978785,13
2021-12-01,top_decile_equal_weight,25,0.25132446,0.76923077,0.00192308,0.24940138,13
2022-01-03,top_decile_equal_weight,25,-0.11950231,1.69230769,0.00423077,-0.12373308,13
2022-02-01,top_decile_equal_weight,25,-0.00022431,0.92307692,0.00230769,-0.002532,13
2022-03-01,top_decile_equal_weight,25,0.04401946,1.38461538,0.00346154,0.04055792,13
2022-04-01,top_decile_equal_weight,25,-0.06962715,1.53846154,0.00384615,-0.07347331,13
2022-05-02,top_decile_equal_weight,25,0.02951815,1.23076923,0.00307692,0.02644123,13
2022-06-01,top_decile_equal_weight,25,0.02888854,0.92307692,0.00230769,0.02658085,13
2022-07-01,top_decile_equal_weight,25,0.04935023,0.92307692,0.00230769,0.04704254,13
2022-08-01,top_decile_equal_weight,25,0.01834615,0.76923077,0.00192308,0.01642308,13
2022-09-01,top_decile_equal_weight,25,0.06092123,0.76923077,0.00192308,0.05899815,13
2022-10-03,top_decile_equal_weight,25,0.15382431,0.61538462,0.00153846,0.15228585,13
2022-11-01,top_decile_equal_weight,25,0.01579031,0.76923077,0.00192308,0.01386723,13
2022-12-01,top_decile_equal_weight,25,0.29228254,1.07692308,0.00269231,0.28959023,13
2023-01-03,top_decile_equal_weight,25,0.17509338,1.53846154,0.00384615,0.17124723,13
2023-02-01,top_decile_equal_weight,25,0.26354623,1.23076923,0.00307692,0.26046931,13
2023-03-01,top_decile_equal_weight,25,0.26450869,0.61538462,0.00153846,0.26297023,13
2023-04-03,top_decile_equal_weight,25,0.17777054,0.46153846,0.00115385,0.17661669,13
2023-05-01,top_decile_equal_weight,25,0.16150838,0.76923077,0.00192308,0.15958531,13
2023-06-01,top_decile_equal_weight,25,0.04915692,0.76923077,0.00192308,0.04723385,13
2023-07-03,top_decile_equal_weight,25,0.01346477,0.76923077,0.00192308,0.01154169,13
2023-08-01,top_decile_equal_weight,25,0.09705638,0.46153846,0.00115385,0.09590254,13
2023-09-01,top_decile_equal_weight,25,0.02138754,0.92307692,0.00230769,0.01907985,13
2023-10-02,top_decile_equal_weight,25,0.08442692,0.61538462,0.00153846,0.08288846,13
2023-11-01,top_decile_equal_weight,25,0.11723946,1.23076923,0.00307692,0.11416254,13
2023-12-01,top_decile_equal_weight,25,0.02119431,0.76923077,0.00192308,0.01927123,13
2024-01-02,top_decile_equal_weight,25,0.118023,0.76923077,0.00192308,0.11609992,13
2024-02-01,top_decile_equal_weight,25,-0.06954631,0.61538462,0.00153846,-0.07108477,13
2024-03-01,top_decile_equal_weight,25,-0.07845477,0.76923077,0.00192308,-0.08037785,13
2024-04-01,top_decile_equal_weight,25,-0.03635262,0.46153846,0.00115385,-0.03750646,13
2024-05-01,top_decile_equal_weight,25,0.06392062,0.76923077,0.00192308,0.06199754,13
2024-06-03,top_decile_equal_weight,25,0.02935585,0.61538462,0.00153846,0.02781738,13
2024-07-01,top_decile_equal_weight,25,-0.07221062,0.76923077,0.00192308,-0.07413369,13
2024-08-01,top_decile_equal_weight,25,-0.03539946,0.61538462,0.00153846,-0.03693792,13
2024-09-03,top_decile_equal_weight,25,-0.05845338,0.46153846,0.00115385,-0.05960723,13
2024-10-01,top_decile_equal_weight,25,-0.05727131,0.30769231,0.00076923,-0.05804054,13
2024-11-01,top_decile_equal_weight,25,-0.09886562,1.23076923,0.00307692,-0.10194254,13
2024-12-02,top_decile_equal_weight,25,-0.03913108,0.46153846,0.00115385,-0.04028492,13
2025-01-02,top_decile_equal_weight,25,0.08744615,0.30769231,0.00076923,0.08667692,13
2025-02-03,top_decile_equal_weight,25,0.08601038,0.46153846,0.00115385,0.08485654,13
2025-03-03,top_decile_equal_weight,25,0.15126308,0.46153846,0.00115385,0.15010923,13
2025-04-01,top_decile_equal_weight,25,0.05945354,0.76923077,0.00192308,0.05753046,13
2025-05-01,top_decile_equal_weight,25,0.24829315,1.07692308,0.00269231,0.24560085,13
2025-06-02,top_decile_equal_weight,25,0.235452,1.07692308,0.00269231,0.23275969,13
2025-07-01,top_decile_equal_weight,25,0.11360492,0.46153846,0.00115385,0.11245108,13
2025-08-01,top_decile_equal_weight,25,0.22117508,0.46153846,0.00115385,0.22002123,13
2025-09-02,top_decile_equal_weight,25,0.12568092,0.76923077,0.00192308,0.12375785,13
2025-10-01,top_decile_equal_weight,25,0.07104354,0.61538462,0.00153846,0.06950508,13
2025-11-03,top_decile_equal_weight,25,0.41669869,0.76923077,0.00192308,0.41477562,13
2025-12-01,top_decile_equal_weight,25,0.65881431,0.46153846,0.00115385,0.65766046,13
2020-01-02,top_decile_equal_weight,50,0.10944862,1.0,0.005,0.10444862,13
2020-02-03,top_decile_equal_weight,50,0.18101323,0.61538462,0.00307692,0.17793631,13
2020-03-02,top_decile_equal_weight,50,0.15640738,0.76923077,0.00384615,0.15256123,13
2020-04-01,top_decile_equal_weight,50,0.26491977,1.23076923,0.00615385,0.25876592,13
2020-05-01,top_decile_equal_weight,50,0.07925608,1.38461538,0.00692308,0.072333,13
2020-06-01,top_decile_equal_weight,50,-0.03159885,1.07692308,0.00538462,-0.03698346,13
2020-07-01,top_decile_equal_weight,50,-0.03863685,0.15384615,0.00076923,-0.03940608,13
2020-08-03,top_decile_equal_weight,50,-0.00502585,0.15384615,0.00076923,-0.00579508,13
2020-09-01,top_decile_equal_weight,50,-0.00063546,0.46153846,0.00230769,-0.00294315,13
2020-10-01,top_decile_equal_weight,50,-0.01984008,0.15384615,0.00076923,-0.02060931,13
2020-11-02,top_decile_equal_weight,50,-0.04779331,0.30769231,0.00153846,-0.04933177,13
2020-12-01,top_decile_equal_weight,50,-0.01802008,0.61538462,0.00307692,-0.021097,13
2021-01-04,top_decile_equal_weight,50,-0.08470554,1.84615385,0.00923077,-0.09393631,13
2021-02-01,top_decile_equal_weight,50,0.000227,0.76923077,0.00384615,-0.00361915,13
2021-03-01,top_decile_equal_weight,50,-0.06756415,0.61538462,0.00307692,-0.07064108,13
2021-04-01,top_decile_equal_weight,50,0.010664,0.46153846,0.00230769,0.00835631,13
2021-05-03,top_decile_equal_weight,50,0.057376,1.53846154,0.00769231,0.04968369,13
2021-06-01,top_decile_equal_weight,50,-0.01550415,1.23076923,0.00615385,-0.021658,13
2021-07-01,top_decile_equal_weight,50,-0.00507746,0.0,0.0,-0.00507746,13
2021-08-02,top_decile_equal_weight,50,0.06296669,0.30769231,0.00153846,0.06142823,13
2021-09-01,top_decile_equal_weight,50,0.15181462,0.30769231,0.00153846,0.15027615,13
2021-10-01,top_decile_equal_weight,50,0.05798377,0.15384615,0.00076923,0.05721454,13
2021-11-01,top_decile_equal_weight,50,0.04132631,0.61538462,0.00307692,0.03824938,13
2021-12-01,top_decile_equal_weight,50,0.25132446,0.76923077,0.00384615,0.24747831,13
2022-01-03,top_decile_equal_weight,50,-0.11950231,1.69230769,0.00846154,-0.12796385,13
2022-02-01,top_decile_equal_weight,50,-0.00022431,0.92307692,0.00461538,-0.00483969,13
2022-03-01,top_decile_equal_weight,50,0.04401946,1.38461538,0.00692308,0.03709638,13
2022-04-01,top_decile_equal_weight,50,-0.06962715,1.53846154,0.00769231,-0.07731946,13
2022-05-02,top_decile_equal_weight,50,0.02951815,1.23076923,0.00615385,0.02336431,13
2022-06-01,top_decile_equal_weight,50,0.02888854,0.92307692,0.00461538,0.02427315,13
2022-07-01,top_decile_equal_weight,50,0.04935023,0.92307692,0.00461538,0.04473485,13
2022-08-01,top_decile_equal_weight,50,0.01834615,0.76923077,0.00384615,0.0145,13
2022-09-01,top_decile_equal_weight,50,0.06092123,0.76923077,0.00384615,0.05707508,13
2022-10-03,top_decile_equal_weight,50,0.15382431,0.61538462,0.00307692,0.15074738,13
2022-11-01,top_decile_equal_weight,50,0.01579031,0.76923077,0.00384615,0.01194415,13
2022-12-01,top_decile_equal_weight,50,0.29228254,1.07692308,0.00538462,0.28689792,13
2023-01-03,top_decile_equal_weight,50,0.17509338,1.53846154,0.00769231,0.16740108,13
2023-02-01,top_decile_equal_weight,50,0.26354623,1.23076923,0.00615385,0.25739238,13
2023-03-01,top_decile_equal_weight,50,0.26450869,0.61538462,0.00307692,0.26143177,13
2023-04-03,top_decile_equal_weight,50,0.17777054,0.46153846,0.00230769,0.17546285,13
2023-05-01,top_decile_equal_weight,50,0.16150838,0.76923077,0.00384615,0.15766223,13
2023-06-01,top_decile_equal_weight,50,0.04915692,0.76923077,0.00384615,0.04531077,13
2023-07-03,top_decile_equal_weight,50,0.01346477,0.76923077,0.00384615,0.00961862,13
2023-08-01,top_decile_equal_weight,50,0.09705638,0.46153846,0.00230769,0.09474869,13
2023-09-01,top_decile_equal_weight,50,0.02138754,0.92307692,0.00461538,0.01677215,13
2023-10-02,top_decile_equal_weight,50,0.08442692,0.61538462,0.00307692,0.08135,13
2023-11-01,top_decile_equal_weight,50,0.11723946,1.23076923,0.00615385,0.11108562,13
2023-12-01,top_decile_equal_weight,50,0.02119431,0.76923077,0.00384615,0.01734815,13
2024-01-02,top_decile_equal_weight,50,0.118023,0.76923077,0.00384615,0.11417685,13
2024-02-01,top_decile_equal_weight,50,-0.06954631,0.61538462,0.00307692,-0.07262323,13
2024-03-01,top_decile_equal_weight,50,-0.07845477,0.76923077,0.00384615,-0.08230092,13
2024-04-01,top_decile_equal_weight,50,-0.03635262,0.46153846,0.00230769,-0.03866031,13
2024-05-01,top_decile_equal_weight,50,0.06392062,0.76923077,0.00384615,0.06007446,13
2024-06-03,top_decile_equal_weight,50,0.02935585,0.61538462,0.00307692,0.02627892,13
2024-07-01,top_decile_equal_weight,50,-0.07221062,0.76923077,0.00384615,-0.07605677,13
2024-08-01,top_decile_equal_weight,50,-0.03539946,0.61538462,0.00307692,-0.03847638,13
2024-09-03,top_decile_equal_weight,50,-0.05845338,0.46153846,0.00230769,-0.06076108,13
2024-10-01,top_decile_equal_weight,50,-0.05727131,0.30769231,0.00153846,-0.05880977,13
2024-11-01,top_decile_equal_weight,50,-0.09886562,1.23076923,0.00615385,-0.10501946,13
2024-12-02,top_decile_equal_weight,50,-0.03913108,0.46153846,0.00230769,-0.04143877,13
2025-01-02,top_decile_equal_weight,50,0.08744615,0.30769231,0.00153846,0.08590769,13
2025-02-03,top_decile_equal_weight,50,0.08601038,0.46153846,0.00230769,0.08370269,13
2025-03-03,top_decile_equal_weight,50,0.15126308,0.46153846,0.00230769,0.14895538,13
2025-04-01,top_decile_equal_weight,50,0.05945354,0.76923077,0.00384615,0.05560738,13
2025-05-01,top_decile_equal_weight,50,0.24829315,1.07692308,0.00538462,0.24290854,13
2025-06-02,top_decile_equal_weight,50,0.235452,1.07692308,0.00538462,0.23006738,13
2025-07-01,top_decile_equal_weight,50,0.11360492,0.46153846,0.00230769,0.11129723,13
2025-08-01,top_decile_equal_weight,50,0.22117508,0.46153846,0.00230769,0.21886738,13
2025-09-02,top_decile_equal_weight,50,0.12568092,0.76923077,0.00384615,0.12183477,13
2025-10-01,top_decile_equal_weight,50,0.07104354,0.61538462,0.00307692,0.06796662,13
2025-11-03,top_decile_equal_weight,50,0.41669869,0.76923077,0.00384615,0.41285254,13
2025-12-01,top_decile_equal_weight,50,0.65881431,0.46153846,0.00230769,0.65650662,13
2020-01-02,top_decile_score_weighted_capped,0,0.13001764,1.0,0.0,0.13001764,13
2020-02-03,top_decile_score_weighted_capped,0,0.20264073,0.51012971,0.0,0.20264073,13
2020-03-02,top_decile_score_weighted_capped,0,0.19428053,0.7267455,0.0,0.19428053,13
2020-04-01,top_decile_score_weighted_capped,0,0.33022951,1.32226509,0.0,0.33022951,13
2020-05-01,top_decile_score_weighted_capped,0,0.06574127,1.54468498,0.0,0.06574127,13
2020-06-01,top_decile_score_weighted_capped,0,-0.03935634,1.32741872,0.0,-0.03935634,13
2020-07-01,top_decile_score_weighted_capped,0,-0.04855053,0.2,0.0,-0.04855053,13
2020-08-03,top_decile_score_weighted_capped,0,-0.02566151,0.2,0.0,-0.02566151,13
2020-09-01,top_decile_score_weighted_capped,0,0.02350517,0.33624627,0.0,0.02350517,13
2020-10-01,top_decile_score_weighted_capped,0,0.01088536,0.20633554,0.0,0.01088536,13
2020-11-02,top_decile_score_weighted_capped,0,-0.0296112,0.29042248,0.0,-0.0296112,13
2020-12-01,top_decile_score_weighted_capped,0,0.00551796,0.71660805,0.0,0.00551796,13
2021-01-04,top_decile_score_weighted_capped,0,-0.09309994,1.89994409,0.0,-0.09309994,13
2021-02-01,top_decile_score_weighted_capped,0,-0.03605641,0.62160189,0.0,-0.03605641,13
2021-03-01,top_decile_score_weighted_capped,0,-0.05282375,0.89177518,0.0,-0.05282375,13
2021-04-01,top_decile_score_weighted_capped,0,-0.00082304,0.4012562,0.0,-0.00082304,13
2021-05-03,top_decile_score_weighted_capped,0,0.09750724,1.64731067,0.0,0.09750724,13
2021-06-01,top_decile_score_weighted_capped,0,0.00636559,1.60000161,0.0,0.00636559,13
2021-07-01,top_decile_score_weighted_capped,0,-0.00408405,0.04398883,0.0,-0.00408405,13
2021-08-02,top_decile_score_weighted_capped,0,0.04630258,0.43998679,0.0,0.04630258,13
2021-09-01,top_decile_score_weighted_capped,0,0.17738281,0.32726544,0.0,0.17738281,13
2021-10-01,top_decile_score_weighted_capped,0,0.07217085,0.2,0.0,0.07217085,13
2021-11-01,top_decile_score_weighted_capped,0,0.10087246,0.55480117,0.0,0.10087246,13
2021-12-01,top_decile_score_weighted_capped,0,0.23696558,0.82613919,0.0,0.23696558,13
2022-01-03,top_decile_score_weighted_capped,0,-0.16484117,1.73030801,0.0,-0.16484117,13
2022-02-01,top_decile_score_weighted_capped,0,-0.01663273,0.99999364,0.0,-0.01663273,13
2022-03-01,top_decile_score_weighted_capped,0,0.05151559,1.4050878,0.0,0.05151559,13
2022-04-01,top_decile_score_weighted_capped,0,-0.09587704,1.73832887,0.0,-0.09587704,13
2022-05-02,top_decile_score_weighted_capped,0,0.03664594,1.44737638,0.0,0.03664594,13
2022-06-01,top_decile_score_weighted_capped,0,0.01854013,1.06831491,0.0,0.01854013,13
2022-07-01,top_decile_score_weighted_capped,0,0.01917257,0.90935557,0.0,0.01917257,13
2022-08-01,top_decile_score_weighted_capped,0,0.01610885,0.92135942,0.0,0.01610885,13
2022-09-01,top_decile_score_weighted_capped,0,0.04804991,0.82782124,0.0,0.04804991,13
2022-10-03,top_decile_score_weighted_capped,0,0.18375682,0.66671895,0.0,0.18375682,13
2022-11-01,top_decile_score_weighted_capped,0,0.00084125,0.94769502,0.0,0.00084125,13
2022-12-01,top_decile_score_weighted_capped,0,0.28496753,1.37023244,0.0,0.28496753,13
2023-01-03,top_decile_score_weighted_capped,0,0.19935166,1.76362727,0.0,0.19935166,13
2023-02-01,top_decile_score_weighted_capped,0,0.27473507,1.32021335,0.0,0.27473507,13
2023-03-01,top_decile_score_weighted_capped,0,0.31881983,0.6652879,0.0,0.31881983,13
2023-04-03,top_decile_score_weighted_capped,0,0.20936647,0.36867881,0.0,0.20936647,13
2023-05-01,top_decile_score_weighted_capped,0,0.17128153,0.4655086,0.0,0.17128153,13
2023-06-01,top_decile_score_weighted_capped,0,0.06872866,0.67410953,0.0,0.06872866,13
2023-07-03,top_decile_score_weighted_capped,0,0.00125419,0.83211339,0.0,0.00125419,13
2023-08-01,top_decile_score_weighted_capped,0,0.08910856,0.4543791,0.0,0.08910856,13
2023-09-01,top_decile_score_weighted_capped,0,0.05672519,1.12152328,0.0,0.05672519,13
2023-10-02,top_decile_score_weighted_capped,0,0.04791808,0.52888987,0.0,0.04791808,13
2023-11-01,top_decile_score_weighted_capped,0,0.1554203,1.27111013,0.0,0.1554203,13
2023-12-01,top_decile_score_weighted_capped,0,0.01541729,1.12144601,0.0,0.01541729,13
2024-01-02,top_decile_score_weighted_capped,0,0.19947674,1.03462908,0.0,0.19947674,13
2024-02-01,top_decile_score_weighted_capped,0,-0.04768134,0.65026333,0.0,-0.04768134,13
2024-03-01,top_decile_score_weighted_capped,0,-0.08258023,0.71418365,0.0,-0.08258023,13
2024-04-01,top_decile_score_weighted_capped,0,-0.02122387,0.90690045,0.0,-0.02122387,13
2024-05-01,top_decile_score_weighted_capped,0,0.0664577,0.74759778,0.0,0.0664577,13
2024-06-03,top_decile_score_weighted_capped,0,0.0424466,0.6973235,0.0,0.0424466,13
2024-07-01,top_decile_score_weighted_capped,0,-0.01127168,0.91625959,0.0,-0.01127168,13
2024-08-01,top_decile_score_weighted_capped,0,-0.02323858,0.66807195,0.0,-0.02323858,13
2024-09-03,top_decile_score_weighted_capped,0,-0.07132249,0.79994112,0.0,-0.07132249,13
2024-10-01,top_decile_score_weighted_capped,0,-0.06986599,0.5546726,0.0,-0.06986599,13
2024-11-01,top_decile_score_weighted_capped,0,-0.08831224,1.14392948,0.0,-0.08831224,13
2024-12-02,top_decile_score_weighted_capped,0,-0.02481325,0.64417967,0.0,-0.02481325,13
2025-01-02,top_decile_score_weighted_capped,0,0.11271451,0.46736748,0.0,0.11271451,13
2025-02-03,top_decile_score_weighted_capped,0,0.09315183,0.64975902,0.0,0.09315183,13
2025-03-03,top_decile_score_weighted_capped,0,0.16383383,0.40713802,0.0,0.16383383,13
2025-04-01,top_decile_score_weighted_capped,0,0.13013852,0.88886464,0.0,0.13013852,13
2025-05-01,top_decile_score_weighted_capped,0,0.35583662,1.24740854,0.0,0.35583662,13
2025-06-02,top_decile_score_weighted_capped,0,0.3024695,0.97408354,0.0,0.3024695,13
2025-07-01,top_decile_score_weighted_capped,0,0.15304331,0.62470443,0.0,0.15304331,13
2025-08-01,top_decile_score_weighted_capped,0,0.25177786,0.78146157,0.0,0.25177786,13
2025-09-02,top_decile_score_weighted_capped,0,0.18205014,0.77281546,0.0,0.18205014,13
2025-10-01,top_decile_score_weighted_capped,0,0.11162544,0.73271968,0.0,0.11162544,13
2025-11-03,top_decile_score_weighted_capped,0,0.44851164,0.60171131,0.0,0.44851164,13
2025-12-01,top_decile_score_weighted_capped,0,0.7917462,0.27405939,0.0,0.7917462,13
2020-01-02,top_decile_score_weighted_capped,10,0.13001764,1.0,0.001,0.12901764,13
2020-02-03,top_decile_score_weighted_capped,10,0.20264073,0.51012971,0.00051013,0.20213061,13
2020-03-02,top_decile_score_weighted_capped,10,0.19428053,0.7267455,0.00072675,0.19355379,13
2020-04-01,top_decile_score_weighted_capped,10,0.33022951,1.32226509,0.00132227,0.32890725,13
2020-05-01,top_decile_score_weighted_capped,10,0.06574127,1.54468498,0.00154468,0.06419659,13
2020-06-01,top_decile_score_weighted_capped,10,-0.03935634,1.32741872,0.00132742,-0.04068376,13
2020-07-01,top_decile_score_weighted_capped,10,-0.04855053,0.2,0.0002,-0.04875053,13
2020-08-03,top_decile_score_weighted_capped,10,-0.02566151,0.2,0.0002,-0.02586151,13
2020-09-01,top_decile_score_weighted_capped,10,0.02350517,0.33624627,0.00033625,0.02316893,13
2020-10-01,top_decile_score_weighted_capped,10,0.01088536,0.20633554,0.00020634,0.01067903,13
2020-11-02,top_decile_score_weighted_capped,10,-0.0296112,0.29042248,0.00029042,-0.02990162,13
2020-12-01,top_decile_score_weighted_capped,10,0.00551796,0.71660805,0.00071661,0.00480135,13
2021-01-04,top_decile_score_weighted_capped,10,-0.09309994,1.89994409,0.00189994,-0.09499989,13
2021-02-01,top_decile_score_weighted_capped,10,-0.03605641,0.62160189,0.0006216,-0.03667802,13
2021-03-01,top_decile_score_weighted_capped,10,-0.05282375,0.89177518,0.00089178,-0.05371552,13
2021-04-01,top_decile_score_weighted_capped,10,-0.00082304,0.4012562,0.00040126,-0.0012243,13
2021-05-03,top_decile_score_weighted_capped,10,0.09750724,1.64731067,0.00164731,0.09585993,13
