family,ticker,status,available_date,value,pit_ok
short_interest_days_to_cover,KEYS,OK,2018-03-29,2.94,True
short_interest_days_to_cover,KEYS,OK,2018-04-13,3.42,True
short_interest_days_to_cover,KEYS,OK,2018-04-30,4.04,True
short_interest_days_to_cover,KEYS,OK,2018-05-15,2.28,True
short_interest_days_to_cover,KHC,OK,2017-12-29,5.38,True
short_interest_days_to_cover,KHC,OK,2018-01-12,4.56,True
short_interest_days_to_cover,KHC,OK,2018-01-31,4.28,True
short_interest_days_to_cover,KHC,OK,2018-02-15,3.29,True
short_interest_days_to_cover,KHC,OK,2018-02-28,2.85,True
short_interest_days_to_cover,KHC,OK,2018-03-15,6.05,True
short_interest_days_to_cover,KHC,OK,2018-03-29,3.88,True
short_interest_days_to_cover,KHC,OK,2018-04-13,5.47,True
short_interest_days_to_cover,KHC,OK,2018-04-30,4.2,True
short_interest_days_to_cover,KHC,OK,2018-05-15,4.44,True
short_interest_days_to_cover,KIM,OK,2017-12-29,4.52,True
short_interest_days_to_cover,KIM,OK,2018-01-12,3.91,True
short_interest_days_to_cover,KIM,OK,2018-01-31,2.58,True
short_interest_days_to_cover,KIM,OK,2018-02-15,1.74,True
short_interest_days_to_cover,KIM,OK,2018-02-28,2.14,True
short_interest_days_to_cover,KIM,OK,2018-03-15,3.08,True
short_interest_days_to_cover,KIM,OK,2018-03-29,2.9,True
short_interest_days_to_cover,KIM,OK,2018-04-13,3.97,True
short_interest_days_to_cover,KIM,OK,2018-04-30,3.49,True
short_interest_days_to_cover,KIM,OK,2018-05-15,5.48,True
short_interest_days_to_cover,KKR,OK,2017-12-29,2.72,True
short_interest_days_to_cover,KKR,OK,2018-01-12,2.73,True
short_interest_days_to_cover,KKR,OK,2018-01-31,1.85,True
short_interest_days_to_cover,KKR,OK,2018-02-15,1.0,True
short_interest_days_to_cover,KKR,OK,2018-02-28,1.25,True
short_interest_days_to_cover,KKR,OK,2018-03-15,1.75,True
short_interest_days_to_cover,KKR,OK,2018-03-29,2.15,True
short_interest_days_to_cover,KKR,OK,2018-04-13,2.33,True
short_interest_days_to_cover,KKR,OK,2018-04-30,4.0,True
short_interest_days_to_cover,KKR,OK,2018-05-15,1.0,True
short_interest_days_to_cover,KLAC,OK,2017-12-29,2.57,True
short_interest_days_to_cover,KLAC,OK,2018-01-12,2.15,True
short_interest_days_to_cover,KLAC,OK,2018-01-31,1.75,True
short_interest_days_to_cover,KLAC,OK,2018-02-15,1.52,True
short_interest_days_to_cover,KLAC,OK,2018-02-28,1.95,True
short_interest_days_to_cover,KLAC,OK,2018-03-15,2.82,True
short_interest_days_to_cover,KLAC,OK,2018-03-29,2.03,True
short_interest_days_to_cover,KLAC,OK,2018-04-13,2.94,True
short_interest_days_to_cover,KLAC,OK,2018-04-30,2.95,True
short_interest_days_to_cover,KLAC,OK,2018-05-15,4.19,True
short_interest_days_to_cover,KMB,OK,2017-12-29,11.29,True
short_interest_days_to_cover,KMB,OK,2018-01-12,7.49,True
short_interest_days_to_cover,KMB,OK,2018-01-31,5.99,True
short_interest_days_to_cover,KMB,OK,2018-02-15,6.33,True
short_interest_days_to_cover,KMB,OK,2018-02-28,9.75,True
short_interest_days_to_cover,KMB,OK,2018-03-15,9.17,True
short_interest_days_to_cover,KMB,OK,2018-03-29,6.84,True
short_interest_days_to_cover,KMB,OK,2018-04-13,9.02,True
short_interest_days_to_cover,KMB,OK,2018-04-30,4.79,True
short_interest_days_to_cover,KMB,OK,2018-05-15,9.81,True
short_interest_days_to_cover,KMI,OK,2017-12-29,3.92,True
short_interest_days_to_cover,KMI,OK,2018-01-12,3.89,True
short_interest_days_to_cover,KMI,OK,2018-01-31,3.23,True
short_interest_days_to_cover,KMI,OK,2018-02-15,3.46,True
short_interest_days_to_cover,KMI,OK,2018-02-28,4.76,True
short_interest_days_to_cover,KMI,OK,2018-03-15,3.68,True
short_interest_days_to_cover,KMI,OK,2018-03-29,2.62,True
short_interest_days_to_cover,KMI,OK,2018-04-13,3.1,True
short_interest_days_to_cover,KMI,OK,2018-04-30,3.83,True
short_interest_days_to_cover,KMI,OK,2018-05-15,3.36,True
short_interest_days_to_cover,KO,OK,2017-12-29,4.09,True
short_interest_days_to_cover,KO,OK,2018-01-12,3.22,True
short_interest_days_to_cover,KO,OK,2018-01-31,3.31,True
short_interest_days_to_cover,KO,OK,2018-02-15,2.14,True
short_interest_days_to_cover,KO,OK,2018-02-28,2.85,True
short_interest_days_to_cover,KO,OK,2018-03-15,3.54,True
short_interest_days_to_cover,KO,OK,2018-03-29,2.98,True
short_interest_days_to_cover,KO,OK,2018-04-13,3.47,True
short_interest_days_to_cover,KO,OK,2018-04-30,3.1,True
short_interest_days_to_cover,KO,OK,2018-05-15,3.3,True
