ticker,company_name,sector,industry,cik,fiscal_period_end,fiscal_year,fiscal_period,form,snapshot_type,feature_asof_date,source_field_count,required_field_coverage_fraction,point_in_time_usable,is_annual_snapshot,is_quarterly_snapshot,operating_margin,net_margin,fcf_margin,operating_cash_flow_margin,debt_proxy_total_liabilities_to_assets,equity_to_assets,asset_turnover_proxy,liability_to_equity,revenue_yoy_growth,net_income_yoy_growth,operating_income_yoy_growth,eps_diluted_yoy_growth,total_assets_yoy_growth,operating_cash_flow_yoy_growth,free_cash_flow_yoy_growth,cash_conversion,fcf_to_net_income,capex_intensity,accrual_proxy,log_total_assets,log_revenue_abs,log_total_liabilities_abs,filing_lag_days
NEE,NEXTERA ENERGY INC,Utilities,Electric Utilities,0000753308,2025-09-30,2025,Q3,10-Q,quarterly,2025-10-28T11:52:30.000Z,7,0.75,True,False,True,,,,,0.683901,0.265133,,2.579465,,-0.077137,0.023861,-0.078853,,-0.114638,,1.884151,,,-0.022931,26.04312,,25.663178,28
NEE,NEXTERA ENERGY INC,Utilities,Electric Utilities,0000753308,2025-12-31,2025,FY,10-K,annual,2026-02-13T21:19:14.000Z,7,0.75,True,True,False,,,,,0.687483,0.256712,,2.678033,,-0.01598,0.1071,-0.020772,,-0.058446,,1.826628,,,-0.026561,26.083247,,25.708529,44
NEE,NEXTERA ENERGY INC,Utilities,Electric Utilities,0000753308,2025-12-31,2026,Q1,10-Q,quarterly,2026-04-23T20:52:23.000Z,3,0.25,True,False,True,,,,,0.687483,0.256712,,2.678033,,,,,0.09501,,,,,,,26.083247,,25.708529,113
NEE,NEXTERA ENERGY INC,Utilities,Electric Utilities,0000753308,2026-03-31,2026,Q1,10-Q,quarterly,2026-04-23T20:52:23.000Z,7,0.75,True,False,True,,,,,0.699075,0.249395,,2.803086,,1.619448,-0.021277,1.6,0.13981,-0.055977,,1.197984,,,-0.001951,26.123345,,25.765348,23
NVDA,NVIDIA CORP,Information Technology,Semiconductors,0001045810,2018-04-29,2019,Q1,10-Q,quarterly,2018-05-22,1,0.0,True,False,True,,,,,,,,,,,,,,,,,,,,,,,23
NVDA,NVIDIA CORP,Information Technology,Semiconductors,0001045810,2018-07-29,2019,Q2,10-Q,quarterly,2018-08-16,1,0.0,True,False,True,,,,,,,,,,,,,,,,,,,,,,,18
NVDA,NVIDIA CORP,Information Technology,Semiconductors,0001045810,2018-10-28,2019,Q3,10-Q,quarterly,2018-11-15,1,0.0,True,False,True,,,,,,,,,,,,,,,,,,,,,,,18
NVDA,NVIDIA CORP,Information Technology,Semiconductors,0001045810,2019-04-28,2020,Q1,10-Q,quarterly,2019-05-16,1,0.0,True,False,True,,,,,,,,,,,,,,,,,,,,,,,18
NVDA,NVIDIA CORP,Information Technology,Semiconductors,0001045810,2019-07-28,2020,Q2,10-Q,quarterly,2019-08-15,1,0.0,True,False,True,,,,,,,,,,,,,,,,,,,,,,,18
NVDA,NVIDIA CORP,Information Technology,Semiconductors,0001045810,2019-10-27,2020,Q3,10-Q,quarterly,2019-11-14,1,0.0,True,False,True,,,,,,,,,,,,,,,,,,,,,,,18
NVDA,NVIDIA CORP,Information Technology,Semiconductors,0001045810,2020-04-26,2020,Q1,10-Q,quarterly,2020-05-21T20:32:58.000Z,1,0.0,True,False,True,,,,,,,,,,,,,,,,,,,,,,,25
NVDA,NVIDIA CORP,Information Technology,Semiconductors,0001045810,2020-07-26,2020,Q2,10-Q,quarterly,2020-08-19T20:36:51.000Z,1,0.0,True,False,True,,,,,,,,,,,,,,,,,,,,,,,24
NVDA,NVIDIA CORP,Information Technology,Semiconductors,0001045810,2024-07-28,2025,Q2,10-Q,quarterly,2024-08-28T21:05:08.000Z,5,0.75,True,False,True,0.633888,0.561301,,0.531934,,,,,,,,,,,,0.947681,,,,,24.750116,,31
NVDA,NVIDIA CORP,Information Technology,Semiconductors,0001045810,2024-10-27,2025,Q3,10-Q,quarterly,2024-11-20T21:31:22.000Z,5,0.75,True,False,True,0.629829,0.557105,,0.520589,,,,,,,,,,,,0.934454,,,,,25.235948,,24
NVDA,NVIDIA CORP,Information Technology,Semiconductors,0001045810,2025-01-26,2025,FY,10-K,annual,2025-02-26T21:48:33.000Z,5,0.75,True,True,False,0.624175,0.55848,,0.491115,,,,,,,,,,,,0.879377,,,,,25.594616,,31
NVDA,NVIDIA CORP,Information Technology,Semiconductors,0001045810,2025-01-26,2026,Q2,10-Q,quarterly,2025-08-27T20:52:07.000Z,2,0.25,True,False,True,,,,,0.289191,,,,,,,,,,,,,,,25.438196,,24.197528,213
NVDA,NVIDIA CORP,Information Technology,Semiconductors,0001045810,2025-01-26,2026,Q3,10-Q,quarterly,2025-11-19T21:36:17.000Z,2,0.25,True,False,True,,,,,0.289191,,,,,,,,,,,,,,,25.438196,,24.197528,297
NVDA,NVIDIA CORP,Information Technology,Semiconductors,0001045810,2025-04-27,2026,Q1,10-Q,quarterly,2025-05-28T20:32:57.000Z,8,1.0,True,False,True,0.491081,0.426104,,0.622169,0.330616,0.669384,0.351781,0.493911,,,,,,,,1.460133,,,-0.068972,25.55361,24.508864,24.446812,31
NVDA,NVIDIA CORP,Information Technology,Semiconductors,0001045810,2025-04-27,2026,Q2,10-Q,quarterly,2025-08-27T20:52:07.000Z,1,0.0,True,False,True,,,,,,,,,,,,,,,,,,,,,,,122
NVDA,NVIDIA CORP,Information Technology,Semiconductors,0001045810,2025-07-27,2026,Q2,10-Q,quarterly,2025-08-27T20:52:07.000Z,8,1.0,True,False,True,0.551489,0.497737,,0.471108,0.288539,0.711461,0.645197,0.405559,0.619089,0.435737,0.408624,0.448819,,0.433949,,0.946501,,,0.017181,25.67018,25.23198,24.427256,31
NVDA,NVIDIA CORP,Information Technology,Semiconductors,0001045810,2025-07-27,2026,Q3,10-Q,quarterly,2025-11-19T21:36:17.000Z,1,0.0,True,False,True,,,,,,,,,,,,,,,,,,,,,,,115
NVDA,NVIDIA CORP,Information Technology,Semiconductors,0001045810,2025-10-26,2026,Q3,10-Q,quarterly,2025-11-19T21:36:17.000Z,8,1.0,True,False,True,0.582419,0.521659,,0.450102,0.262188,0.737812,0.917238,0.355358,0.621339,0.518183,0.499295,0.539216,,0.401812,,0.862827,,,0.065635,25.805589,25.7192,24.466894,24
NVDA,NVIDIA CORP,Information Technology,Semiconductors,0001045810,2026-01-25,2026,FY,10-K,annual,2026-02-25T21:42:19.000Z,8,1.0,True,True,False,0.603817,0.556025,,0.475683,0.239407,0.760593,1.044172,0.314763,0.654735,0.647462,0.600764,0.666667,,0.60274,,0.855506,,,0.083891,26.055032,26.098257,24.625441,31
NVDA,NVIDIA CORP,Information Technology,Semiconductors,0001045810,2026-01-25,2027,Q1,10-Q,quarterly,2026-05-20T20:35:52.000Z,3,0.25,True,False,True,,,,,0.239407,0.760593,,0.314763,,,,,0.651069,,,,,,,26.055032,,24.625441,115
NVDA,NVIDIA CORP,Information Technology,Semiconductors,0001045810,2026-04-26,2027,Q1,10-Q,quarterly,2026-05-20T20:35:52.000Z,8,1.0,True,False,True,0.655958,0.714587,,0.616847,0.246653,0.753347,0.31454,0.327409,0.852276,2.106312,1.474166,2.144737,1.071583,0.836434,,0.863223,,,0.030743,26.281922,25.125279,24.882149,24
PFE,PFIZER INC,Health Care,Pharmaceuticals,0000078003,2024-06-30,2024,Q2,10-Q,quarterly,2024-08-05T19:54:43.000Z,6,0.75,True,False,True,,0.112066,-0.072154,-0.024537,,,,,,,,,,,,-0.218948,-0.643853,0.047617,,,24.061239,,36
PFE,PFIZER INC,Health Care,Pharmaceuticals,0000078003,2024-09-29,2024,Q3,10-Q,quarterly,2024-11-04T21:06:08.000Z,6,0.75,True,False,True,,0.166165,0.08789,0.131323,,,,,,,,,,,,0.790316,0.528933,0.043433,,,24.548946,,36
PFE,PFIZER INC,Health Care,Pharmaceuticals,0000078003,2024-12-31,2024,FY,10-K,annual,2025-02-27T21:27:18.000Z,6,0.75,True,True,False,,0.12622,0.154573,0.200292,,,,,,,,,,,,1.586851,1.22463,0.04572,,,24.876304,,58
PFE,PFIZER INC,Health Care,Pharmaceuticals,0000078003,2024-12-31,2025,Q2,10-Q,quarterly,2025-08-05T11:16:27.000Z,3,0.25,True,False,True,,,,,0.585292,0.41333,,1.41604,,,,,,,,,,,,26.086415,,25.550771,217
PFE,PFIZER INC,Health Care,Pharmaceuticals,0000078003,2024-12-31,2025,Q3,10-Q,quarterly,2025-11-04T12:03:48.000Z,3,0.25,True,False,True,,,,,0.585292,0.41333,,1.41604,,,,,,,,,,,,26.086415,,25.550771,308
PFE,PFIZER INC,Health Care,Pharmaceuticals,0000078003,2025-03-30,2025,Q1,10-Q,quarterly,2025-05-05T20:00:34.000Z,9,1.0,True,False,True,,0.216332,0.129129,0.170252,0.564304,0.434259,0.065929,1.299464,,,,,,,,0.78699,0.596899,0.041123,0.003038,26.060939,23.341756,25.488776,36
PFE,PFIZER INC,Health Care,Pharmaceuticals,0000078003,2025-06-29,2025,Q2,10-Q,quarterly,2025-08-05T11:16:27.000Z,9,1.0,True,False,True,,0.207177,0.020129,0.061797,0.568102,0.43036,0.13764,1.320063,0.007279,0.862167,,0.872727,,3.536903,1.281004,0.298281,0.097158,0.041668,0.02001,26.051603,24.068492,25.486149,37
PFE,PFIZER INC,Health Care,Pharmaceuticals,0000078003,2025-09-28,2025,Q3,10-Q,quarterly,2025-11-04T12:03:48.000Z,9,1.0,True,False,True,,0.209209,0.10155,0.141175,0.553991,0.444596,0.215694,1.246053,-0.018359,0.235927,,0.231343,,0.055288,0.13421,0.674806,0.485402,0.039625,0.014674,26.064312,24.530417,25.473705,37
PFE,PFIZER INC,Health Care,Pharmaceuticals,0000078003,2025-12-31,2025,FY,10-K,annual,2026-02-26T17:44:01.000Z,9,1.0,True,True,False,,0.124179,0.145017,0.187028,0.583133,0.41543,0.300629,1.403684,-0.016471,-0.032375,,-0.035461,,-0.081607,-0.077275,1.506112,1.167803,0.042011,-0.018894,26.061573,24.859696,25.522233,57
PFE,PFIZER INC,Health Care,Pharmaceuticals,0000078003,2025-12-31,2026,Q1,10-Q,quarterly,2026-05-05T11:03:03.000Z,3,0.25,True,False,True,,,,,0.583133,0.41543,,1.403684,,,,,0.000635,,,,,,,26.061573,,25.522233,125
PFE,PFIZER INC,Health Care,Pharmaceuticals,0000078003,2026-03-29,2026,Q1,10-Q,quarterly,2026-05-05T11:03:03.000Z,9,1.0,True,False,True,,0.185939,0.150785,0.180956,0.564566,0.433975,0.069604,1.300918,0.053664,-0.094371,,-0.096154,-0.001971,0.119914,0.230378,0.973204,0.810942,0.030171,0.000347,26.058966,23.394029,25.487267,37
PG,PROCTER & GAMBLE Co,Consumer Staples,Household Products,0000080424,2024-06-30,2024,FY,10-K,annual,2024-08-05T20:16:53.000Z,7,0.75,True,True,False,0.220671,0.177049,0.196623,0.236152,,,,,,,,,,,,1.333826,1.110559,0.039529,,,25.154547,,36
PG,PROCTER & GAMBLE Co,Consumer Staples,Household Products,0000080424,2024-09-30,2025,Q1,10-Q,quarterly,2024-10-18T20:15:59.000Z,7,0.75,True,False,True,0.266688,0.182132,0.152229,0.197911,,,,,,,,,,,,1.086638,0.835817,0.045682,,,23.802282,,18
PG,PROCTER & GAMBLE Co,Consumer Staples,Household Products,0000080424,2024-12-31,2025,Q2,10-Q,quarterly,2025-01-22T21:16:26.000Z,7,0.75,True,False,True,0.264518,0.19691,0.165272,0.209244,,,,,,,,,,,,1.062638,0.839329,0.043972,,,24.498759,,22
PG,PROCTER & GAMBLE Co,Consumer Staples,Household Products,0000080424,2025-03-31,2025,Q3,10-Q,quarterly,2025-04-24T20:20:00.000Z,9,1.0,True,False,True,0.2539,0.194952,0.158609,0.202413,0.572749,,0.515474,,,,,,,,,1.038272,0.813577,0.043805,-0.003846,25.53532,24.872651,24.978013,24
PG,PROCTER & GAMBLE Co,Consumer Staples,Household Products,0000080424,2025-06-30,2025,FY,10-K,annual,2025-08-04T20:20:16.000Z,9,1.0,True,True,False,0.242644,0.189526,0.166627,0.211392,0.582492,,0.673028,,0.002915,0.073594,0.102777,0.081395,,-0.102237,-0.150085,1.115375,0.879179,0.044765,-0.014717,25.553426,25.157458,25.012985,35
PG,PROCTER & GAMBLE Co,Consumer Staples,Household Products,0000080424,2025-06-30,2026,Q1,10-Q,quarterly,2025-10-24T20:24:02.000Z,2,0.25,True,False,True,,,,,0.582492,,,,,,,,,,,,,,,25.553426,,25.012985,116
PG,PROCTER & GAMBLE Co,Consumer Staples,Household Products,0000080424,2025-06-30,2026,Q2,10-Q,quarterly,2026-01-23T02:51:22.000Z,2,0.25,True,False,True,,,,,0.582492,,,,,,,,,,,,,,,25.553426,,25.012985,207
PG,PROCTER & GAMBLE Co,Consumer Staples,Household Products,0000080424,2025-06-30,2026,Q3,10-Q,quarterly,2026-04-24T20:14:30.000Z,2,0.25,True,False,True,,,,,0.582492,,,,,,,,0.018271,,,,,,,25.553426,,25.012985,298
PG,PROCTER & GAMBLE Co,Consumer Staples,Household Products,0000080424,2025-09-30,2026,Q1,10-Q,quarterly,2025-10-24T20:24:02.000Z,9,1.0,True,False,True,0.261592,0.212186,0.187975,0.24158,0.580318,,0.17544,,0.029857,0.199798,0.010178,0.21118,,0.25709,0.271683,1.138526,0.885895,0.053605,-0.005157,25.572158,23.831702,25.027979,24
PG,PROCTER & GAMBLE Co,Consumer Staples,Household Products,0000080424,2025-12-31,2026,Q2,10-Q,quarterly,2026-01-23T02:51:22.000Z,9,1.0,True,False,True,0.251648,0.203391,0.179688,0.232767,0.581124,,0.350345,,0.022353,0.056002,-0.027388,0.068768,,0.137285,0.111527,1.144432,0.883462,0.053079,-0.010292,25.569702,24.520865,25.026912,23
PG,PROCTER & GAMBLE Co,Consumer Staples,Household Products,0000080424,2026-03-31,2026,Q3,10-Q,quarterly,2026-04-24T20:14:30.000Z,9,1.0,True,False,True,0.239989,0.197515,0.167695,0.219132,0.573673,,0.512767,,0.038378,0.052027,-0.018514,0.065606,0.043859,0.124143,0.097862,1.109445,0.849023,0.051437,-0.011084,25.578245,24.910311,25.022549,24
UNH,UNITEDHEALTH GROUP INC,Health Care,Managed Health Care,0000731766,2014-03-31,2014,Q1,10-Q,quarterly,2014-05-06,1,0.0,True,False,True,,,,,,,,,,,,,,,,,,,,,,,36
UNH,UNITEDHEALTH GROUP INC,Health Care,Managed Health Care,0000731766,2014-06-30,2014,Q2,10-Q,quarterly,2014-08-04,1,0.0,True,False,True,,,,,,,,,,,,,,,,,,,,,,,35
UNH,UNITEDHEALTH GROUP INC,Health Care,Managed Health Care,0000731766,2014-09-30,2014,Q3,10-Q,quarterly,2014-11-10,1,0.0,True,False,True,,,,,,,,,,,,,,,,,,,,,,,41
UNH,UNITEDHEALTH GROUP INC,Health Care,Managed Health Care,0000731766,2014-12-31,2014,FY,10-K,annual,2015-02-10,1,0.0,True,True,False,,,,,,,,,,,,,,,,,,,,,,,41
UNH,UNITEDHEALTH GROUP INC,Health Care,Managed Health Care,0000731766,2014-12-31,2015,Q1,10-Q,quarterly,2015-05-06,1,0.0,True,False,True,,,,,,,,,,,,,,,,,,,,,,,126
UNH,UNITEDHEALTH GROUP INC,Health Care,Managed Health Care,0000731766,2014-12-31,2015,Q2,10-Q,quarterly,2015-07-29,1,0.0,True,False,True,,,,,,,,,,,,,,,,,,,,,,,210
UNH,UNITEDHEALTH GROUP INC,Health Care,Managed Health Care,0000731766,2015-03-31,2015,Q1,10-Q,quarterly,2015-05-06,1,0.0,True,False,True,,,,,,,,,,,,,,,,,,,,,,,36
UNH,UNITEDHEALTH GROUP INC,Health Care,Managed Health Care,0000731766,2015-06-30,2015,Q2,10-Q,quarterly,2015-07-29,1,0.0,True,False,True,,,,,,,,,,,,,,,,,,,,,,,29
UNH,UNITEDHEALTH GROUP INC,Health Care,Managed Health Care,0000731766,2024-06-30,2024,Q2,10-Q,quarterly,2024-08-09T20:10:48.000Z,7,0.75,True,False,True,0.079567,0.01413,0.031684,0.039718,,,,,,,,,,,,2.81083,2.242252,0.008034,,,26.014815,,40
UNH,UNITEDHEALTH GROUP INC,Health Care,Managed Health Care,0000731766,2024-09-30,2024,Q3,10-Q,quarterly,2024-11-04T21:22:23.000Z,7,0.75,True,False,True,0.081858,0.029592,0.064273,0.072912,,,,,,,,,,,,2.463891,2.17197,0.008639,,,26.425283,,35
UNH,UNITEDHEALTH GROUP INC,Health Care,Managed Health Care,0000731766,2024-12-31,2024,FY,10-K,annual,2025-02-27T22:16:21.000Z,7,0.75,True,True,False,0.080661,0.035987,0.051727,0.060468,,,,,,,,,,,,1.68025,1.437348,0.008741,,,26.715425,,58
UNH,UNITEDHEALTH GROUP INC,Health Care,Managed Health Care,0000731766,2024-12-31,2025,Q2,10-Q,quarterly,2025-08-11T20:20:29.000Z,2,0.25,True,False,True,,,,,0.656056,,,,,,,,,,,,,,,26.421292,,25.999782,223
UNH,UNITEDHEALTH GROUP INC,Health Care,Managed Health Care,0000731766,2024-12-31,2025,Q3,10-Q,quarterly,2025-10-28T20:09:07.000Z,2,0.25,True,False,True,,,,,0.656056,,,,,,,,,,,,,,,26.421292,,25.999782,301
UNH,UNITEDHEALTH GROUP INC,Health Care,Managed Health Care,0000731766,2025-03-31,2025,Q1,10-Q,quarterly,2025-05-06T22:44:00.000Z,9,1.0,True,False,True,0.083222,0.057422,0.041597,0.049792,0.660515,,0.353707,,,,,,,,,0.867133,0.724412,0.008195,0.002699,26.45916,25.419875,26.044425,36
UNH,UNITEDHEALTH GROUP INC,Health Care,Managed Health Care,0000731766,2025-06-30,2025,Q2,10-Q,quarterly,2025-08-11T20:20:29.000Z,9,1.0,True,False,True,0.06451,0.043844,0.049098,0.057163,0.660424,,0.716819,,0.113465,2.454934,-0.097242,2.513245,,0.602535,0.725453,1.303774,1.119819,0.008065,-0.009547,26.455224,26.122292,26.040351,42
UNH,UNITEDHEALTH GROUP INC,Health Care,Managed Health Care,0000731766,2025-09-30,2025,Q3,10-Q,quarterly,2025-10-28T20:09:07.000Z,9,1.0,True,False,True,0.055582,0.036028,0.0476,0.055597,0.664372,,1.060529,,0.116475,0.359287,-0.241903,0.386149,,-0.14866,-0.173161,1.543168,1.321185,0.007998,-0.020754,26.476692,26.53546,26.06778,28
UNH,UNITEDHEALTH GROUP INC,Health Care,Managed Health Care,0000731766,2025-12-31,2025,FY,10-K,annual,2026-03-02T11:06:21.000Z,9,1.0,True,True,False,0.042371,0.026937,0.035916,0.044009,0.671498,,1.445719,,0.11814,-0.163068,-0.412643,-0.147002,,-0.186209,-0.223617,1.633792,1.333361,0.008093,-0.024682,26.458486,26.827092,26.060241,61
UNH,UNITEDHEALTH GROUP INC,Health Care,Managed Health Care,0000731766,2025-12-31,2026,Q1,10-Q,quarterly,2026-05-05T20:38:11.000Z,2,0.25,True,False,True,,,,,0.671498,,,,,,,,-0.000675,,,,,,,26.458486,,26.060241,125
UNH,UNITEDHEALTH GROUP INC,Health Care,Managed Health Care,0000731766,2026-03-31,2026,Q1,10-Q,quarterly,2026-05-05T20:38:11.000Z,9,1.0,True,False,True,0.080468,0.056211,0.072941,0.07977,0.663134,,0.357343,,0.019585,-0.001907,-0.014146,0.007299,0.009213,0.633431,0.787846,1.419108,1.297611,0.00683,-0.008419,26.468331,25.439271,26.057553,35
XOM,EXXON MOBIL CORP,Energy,Integrated Oil & Gas,0000034088,2024-06-30,2024,Q2,10-Q,quarterly,2024-08-05T17:15:44.000Z,6,0.75,True,False,True,,0.099124,0.078998,0.143202,,,,,,,,,,,,1.444674,0.796964,0.064204,,,25.894562,,36
XOM,EXXON MOBIL CORP,Energy,Integrated Oil & Gas,0000034088,2024-09-30,2024,Q3,10-Q,quarterly,2024-11-04T17:56:10.000Z,6,0.75,True,False,True,,0.097949,0.095146,0.16078,,,,,,,,,,,,1.641465,0.971385,0.065634,,,26.30736,,35
XOM,EXXON MOBIL CORP,Energy,Integrated Oil & Gas,0000034088,2024-12-31,2024,FY,10-K,annual,2025-02-19T21:39:37.000Z,6,0.75,True,True,False,,0.096343,0.087864,0.157392,,,,,,,,,,,,1.63367,0.911995,0.069528,,,26.580013,,50
XOM,EXXON MOBIL CORP,Energy,Integrated Oil & Gas,0000034088,2024-12-31,2025,Q2,10-Q,quarterly,2025-08-04T16:47:59.000Z,3,0.25,True,False,True,,,,,0.403261,0.58152,,0.69346,,,,,,,,,,,,26.840206,,25.932036,216
XOM,EXXON MOBIL CORP,Energy,Integrated Oil & Gas,0000034088,2024-12-31,2025,Q3,10-Q,quarterly,2025-11-03T17:45:47.000Z,3,0.25,True,False,True,,,,,0.403261,0.58152,,0.69346,,,,,,,,,,,,26.840206,,25.932036,307
XOM,EXXON MOBIL CORP,Energy,Integrated Oil & Gas,0000034088,2025-03-31,2025,Q1,10-Q,quarterly,2025-05-05T16:41:41.000Z,9,1.0,True,False,True,,0.092782,0.084867,0.155816,0.402963,0.581357,0.183953,0.693141,,,,,,,,1.679372,0.914689,0.070949,-0.011595,26.836744,25.143671,25.927833,35
XOM,EXXON MOBIL CORP,Energy,Integrated Oil & Gas,0000034088,2025-06-30,2025,Q2,10-Q,quarterly,2025-08-04T16:47:59.000Z,9,1.0,True,False,True,,0.089865,0.074844,0.148831,0.396864,0.586673,0.367822,0.676465,-0.065328,-0.152635,,-0.190476,,-0.028584,-0.114481,1.656168,0.832849,0.073987,-0.021689,26.827159,25.827003,25.902997,35
XOM,EXXON MOBIL CORP,Energy,Integrated Oil & Gas,0000034088,2025-09-30,2025,Q3,10-Q,quarterly,2025-11-03T17:45:47.000Z,9,1.0,True,False,True,,0.089397,0.073553,0.157208,0.409643,0.573493,0.550095,0.714293,-0.060975,-0.142961,,-0.156863,,-0.081836,-0.274088,1.758537,0.822763,0.083655,-0.037302,26.842112,26.244447,25.949641,34
XOM,EXXON MOBIL CORP,Energy,Integrated Oil & Gas,0000034088,2025-12-31,2025,FY,10-K,annual,2026-02-18T21:06:52.000Z,9,1.0,True,True,False,,0.086817,0.07107,0.156424,0.406152,0.577723,0.739984,0.703022,-0.049622,-0.143587,,-0.145408,,-0.055469,-0.23128,1.801761,0.81861,0.085354,-0.051508,26.830244,26.529117,25.929216,49
XOM,EXXON MOBIL CORP,Energy,Integrated Oil & Gas,0000034088,2025-12-31,2026,Q1,10-Q,quarterly,2026-05-04T16:40:35.000Z,3,0.25,True,False,True,,,,,0.406152,0.577723,,0.703022,,,,,-0.006479,,,,,,,26.830244,,25.929216,124
XOM,EXXON MOBIL CORP,Energy,Integrated Oil & Gas,0000034088,2026-03-31,2026,Q1,10-Q,quarterly,2026-05-04T16:40:35.000Z,9,1.0,True,False,True,,0.049132,0.026251,0.102246,0.438005,0.547751,0.183325,0.799643,0.024155,-0.457669,,-0.431818,0.027665,-0.327955,-0.683203,2.081042,0.534306,0.075994,-0.009737,26.864034,25.167539,26.038509,34
