date,ticker,regime,return_5d,return_10d,return_20d,return_63d,return_126d,return_252d,mom_acceleration,trend_persistence,reversal_1d,reversal_5d,dist_sma20,dist_sma50,return_zscore_5d,return_zscore_20d,rs_5d_vs_spy,rs_20d_vs_spy,rs_63d_vs_spy,rs_126d_vs_spy,residual_alpha_20d,residual_alpha_63d,realized_vol_20d,realized_vol_63d,downside_vol_63d,vol_compression,vol_adj_momentum,beta_63d,log_dollar_volume_20d,volume_shock,price_volume_breakout,dist_from_63d_high,dist_from_126d_high,max_drawdown_126d,recovery_from_low_63d,breakout_after_consolidation,mom_x_riskon,rev_x_highvol,volshock_x_breakout,avg_dollar_volume_20d,forward_excess_return_5d_vs_spy,forward_excess_return_10d_vs_spy,forward_excess_return_20d_vs_spy,top_quintile_label,downside_risk_label
2026-04-30,SPGI,risk_on,-0.017766,-0.012729,0.014253,-0.182354,-0.122747,-0.116145,-0.255254,0.071429,-0.004524,-0.017766,-0.006919,0.002813,0.312058,-0.133389,-0.032178,-0.082536,-0.220655,-0.174696,-0.050582,-0.20801,0.244378,0.3995,0.352943,0.61171,-0.456454,0.669857,20.437816,0.759285,-0.01349,-0.181052,-0.208873,-0.284781,0.106133,0.0,-0.182354,0.0,0.0,751676143.42453,-0.023891,-0.104393,-0.067103,0,0
2026-04-30,SYK,risk_on,-0.044047,-0.06871,-0.043321,-0.108149,-0.15737,-0.142214,-0.05296,-0.055556,0.0,-0.044047,-0.054107,-0.089135,-0.668962,-0.593187,-0.058458,-0.14011,-0.146451,-0.209319,-0.09252,-0.127618,0.226783,0.241497,0.17773,0.93907,-0.447828,0.508309,20.270124,0.998626,-0.043986,-0.184477,-0.184477,-0.184477,0.0,0.0,-0.108149,0.0,0.0,635628029.94751,-0.0843,-0.07159,-0.084486,0,0
2026-04-30,T,risk_on,-0.018038,-0.010227,-0.067344,0.050676,0.039418,-0.001084,0.061391,0.007937,0.014757,-0.018038,-0.009874,-0.04319,-0.554776,-0.336985,-0.03245,-0.164133,0.012374,-0.012531,-0.018114,0.070157,0.279811,0.265292,0.176658,1.054728,0.191019,-0.508634,20.710413,0.719181,-0.012973,-0.092664,-0.092664,-0.115929,0.026316,0.0,0.050676,0.0,0.0,987229292.018261,-0.051273,-0.097702,-0.103525,0,0
2026-04-30,TDG,risk_on,-0.004958,-0.055568,-0.011327,-0.184262,-0.131179,-0.119433,-0.249334,-0.015873,0.015087,-0.004958,-0.036337,-0.054113,1.29906,-0.230048,-0.01937,-0.108116,-0.222563,-0.183128,-0.123915,-0.228815,0.409268,0.344535,0.283739,1.187886,-0.534813,1.163225,19.899904,0.876604,-0.004346,-0.191944,-0.200014,-0.218703,0.023921,0.0,-0.184262,0.0,0.0,438953598.413086,0.052713,-0.024821,0.032152,1,0
2026-04-30,TJX,risk_on,-0.010104,-0.004636,-0.032587,0.065933,0.094543,0.239256,0.039093,0.0,0.004357,-0.010104,-0.016384,-0.010498,1.022051,-2.206556,-0.024516,-0.129375,0.027632,0.042594,-0.069886,0.051173,0.210832,0.195411,0.12497,1.078915,0.337407,0.385368,20.271568,0.792417,-0.008007,-0.05,-0.05,-0.06812,0.049284,0.0,0.065933,0.0,0.0,636546545.204697,-0.03246,-0.097952,-0.062151,0,0
2026-04-30,TMO,risk_on,0.02627,-0.071783,-0.031504,-0.190365,-0.139584,0.124418,-0.253086,-0.02381,0.027238,0.02627,-0.039136,-0.034745,1.777107,-0.877188,0.011858,-0.128293,-0.228666,-0.191533,-0.138477,-0.232696,0.432219,0.331407,0.284312,1.304193,-0.574414,1.105222,20.722279,0.90812,0.023856,-0.175905,-0.250241,-0.27308,0.031419,0.0,-0.190365,-0.0,0.0,999013284.81781,-0.027373,-0.105264,-0.024335,0,0
2026-04-30,TSLA,risk_on,0.021166,-0.018694,0.00097,-0.083853,-0.17136,0.306818,0.011663,0.0,0.023686,0.021166,0.028439,-0.006514,1.627582,0.513347,0.006754,-0.095818,-0.122155,-0.223309,-0.157608,-0.146606,0.440485,0.383805,0.26574,1.147679,-0.218479,1.638394,23.951396,0.847034,0.017928,-0.113334,-0.220972,-0.299318,0.111814,0.0,-0.083853,-0.0,0.0,25232442294.2836,0.061051,0.120534,0.089292,1,0
2026-04-30,TXN,risk_on,-0.004075,0.259883,0.43189,0.292025,0.710143,0.803544,-0.03159,0.007937,0.044053,-0.004075,0.199976,0.317261,-1.67007,1.399019,-0.018486,0.335101,0.253723,0.658194,0.335932,0.254052,0.731337,0.497737,0.195977,1.469323,0.586705,0.991418,21.394986,1.668562,-0.006799,-0.004075,-0.004075,-0.177172,0.507778,0.0,0.292025,0.0,0.0,1957601985.873795,0.001978,0.060887,0.04042,1,0
2026-04-30,UBER,risk_on,-0.001205,-0.024451,0.040441,-0.086781,-0.21817,-0.060564,0.057094,-0.007937,0.00188,-0.001205,0.004395,0.009121,1.26252,0.705036,-0.015616,-0.056348,-0.125082,-0.270119,-0.052412,-0.123525,0.303194,0.337446,0.247209,0.898497,-0.25717,0.959332,20.751814,0.748024,-0.000901,-0.077066,-0.251805,-0.306258,0.078491,0.0,-0.086781,0.0,0.0,1028960064.244308,0.010436,-0.03999,-0.109052,0,0
2026-04-30,UNH,risk_on,0.044901,0.170923,0.352215,0.277362,0.021831,-0.069162,0.477408,-0.015873,-0.000701,0.044901,0.129338,0.238467,-0.966937,1.206241,0.030489,0.255427,0.239061,-0.030117,0.285157,0.250826,0.409322,0.355107,0.176351,1.152673,0.781066,0.692831,21.842574,1.15102,0.051682,-0.000701,-0.000701,-0.267294,0.430314,0.0,0.277362,-0.0,0.0,3062735658.231659,-0.019975,0.036162,-0.026093,0,0
2026-04-30,UNP,risk_on,-0.006562,0.073326,0.108424,0.159724,0.252231,0.285708,0.079957,0.103175,0.017751,-0.006562,0.055863,0.067825,-1.781584,1.043303,-0.020974,0.011635,0.121422,0.200282,0.076412,0.147056,0.334625,0.252165,0.12206,1.327007,0.633409,0.330735,20.510174,0.993367,-0.006518,-0.006562,-0.006562,-0.122823,0.152226,0.0,0.159724,0.0,0.0,808081518.450775,-0.035011,-0.041582,-0.072944,0,0
2026-04-30,UPS,risk_on,0.010026,0.035599,0.111225,0.040827,0.164747,0.201655,-0.078232,0.055556,0.020542,0.010026,0.047131,0.047978,0.468391,0.936809,-0.004386,0.014436,0.002526,0.112798,0.035105,0.010705,0.248251,0.282865,0.198811,0.877633,0.144335,0.786449,20.091251,1.138728,0.011417,-0.080689,-0.080689,-0.198983,0.147679,0.0,0.040827,-0.0,0.0,531519653.802948,-0.097941,-0.136467,-0.055489,0,0
2026-04-30,USB,risk_on,0.00053,0.021269,0.074123,0.016244,0.22273,0.458368,-0.186941,0.063492,0.008724,0.00053,0.014976,0.051247,1.335675,-0.436833,-0.013882,-0.022666,-0.022057,0.170781,-0.013265,-0.018337,0.200188,0.251436,0.183525,0.79618,0.064607,0.902876,20.033121,0.811671,0.00043,-0.056763,-0.056763,-0.162135,0.125763,0.0,0.016244,-0.0,0.0,501503609.92857,-0.041804,-0.098246,-0.084571,0,0
2026-04-30,V,risk_on,0.067858,0.046779,0.104955,-0.003857,-0.04533,-0.026972,0.037777,-0.031746,-0.014991,0.067858,0.058163,0.062424,0.995622,1.96797,0.053446,0.008166,-0.042159,-0.097279,0.041682,-0.028895,0.32931,0.278861,0.179899,1.180912,-0.013832,0.653719,21.481376,1.30288,0.088411,-0.014991,-0.075623,-0.171805,0.116134,0.0,-0.003857,-0.0,0.0,2134237993.566742,-0.04393,-0.061228,-0.061125,0,0
2026-04-30,VRTX,risk_on,-0.017743,-0.018983,-0.044448,-0.101539,0.011814,-0.151182,-0.227702,-0.047619,0.009782,-0.017743,-0.019807,-0.059519,0.811115,0.244432,-0.032155,-0.141237,-0.13984,-0.040135,-0.120255,-0.131537,0.202513,0.33296,0.210862,0.60822,-0.304958,0.783211,19.95226,0.695475,-0.01234,-0.143819,-0.143819,-0.152113,0.009782,0.0,-0.101539,0.0,0.0,462547439.40094,-0.023547,0.012824,-0.005455,0,0
2026-04-30,VZ,risk_on,0.017154,0.026721,-0.012909,0.224627,0.2614,0.193634,0.194599,0.007937,0.030466,0.017154,0.026327,-0.007995,0.494084,1.977015,0.002742,-0.109698,0.186326,0.209451,0.029633,0.241462,0.259111,0.321837,0.121105,0.805099,0.697952,-0.439538,20.937156,0.962966,0.016518,-0.05114,-0.05114,-0.110407,0.095067,0.0,0.224627,-0.0,0.0,1238486271.276417,-0.037549,-0.061258,-0.057206,0,0
2026-04-30,WFC,risk_on,0.021364,0.012062,0.020603,-0.088326,-0.04409,0.181646,-0.136848,0.047619,0.008833,0.021364,0.00195,0.015102,1.213701,-0.70581,0.006952,-0.076186,-0.126627,-0.096039,-0.072799,-0.125287,0.294,0.305339,0.244562,0.962864,-0.289272,0.965012,21.005694,0.955887,0.020421,-0.130853,-0.14271,-0.22747,0.109717,0.0,-0.088326,-0.0,0.0,1326346374.201851,-0.055312,-0.138571,-0.10427,0,0
2026-04-30,WM,risk_on,-0.001074,0.037799,0.00671,0.046362,0.147615,0.031791,-0.050406,0.063492,0.009726,-0.001074,0.015984,0.002434,-1.402392,1.108012,-0.015486,-0.090079,0.00806,0.095666,0.023081,0.05284,0.215401,0.200207,0.132378,1.075891,0.231568,-0.169142,19.937779,1.029306,-0.001105,-0.05288,-0.05288,-0.090064,0.050552,0.0,0.046362,0.0,0.0,455897755.093155,-0.06571,-0.100104,-0.143316,0,0
2026-04-30,WMT,risk_on,-0.000757,0.056962,0.05764,0.125975,0.284,0.385888,-0.014369,0.047619,0.030623,-0.000757,0.034948,0.051408,0.159632,0.807363,-0.015169,-0.039149,0.087674,0.232051,0.03349,0.116419,0.280331,0.279414,0.176736,1.003282,0.450856,0.249508,21.473871,0.808402,-0.000612,-0.012617,-0.012617,-0.109237,0.109625,0.0,0.125975,0.0,0.0,2118280475.498428,-0.031091,-0.035129,-0.173592,0,1
2026-04-30,XOM,risk_on,0.025244,0.015463,-0.040117,0.105677,0.362406,0.47317,-0.126515,0.071429,-0.002198,0.025244,0.010747,-0.002952,0.535151,-0.038744,0.010832,-0.136906,0.067376,0.310457,0.028532,0.132843,0.28935,0.297064,0.207152,0.97403,0.355738,-0.70927,21.793352,0.704212,0.017777,-0.099959,-0.099959,-0.145973,0.122534,0.0,0.105677,-0.0,0.0,2915629711.991959,-0.068195,-0.051106,-0.105007,0,0
2026-04-30,ZTS,risk_on,-0.009392,-0.029989,-0.015516,-0.051347,-0.199732,-0.248819,0.10507,-0.02381,0.010015,-0.009392,-0.026894,-0.039398,1.178137,-0.769402,-0.023803,-0.112305,-0.089648,-0.251681,-0.1087,-0.088221,0.25969,0.2746,0.20293,0.945704,-0.186987,0.962752,19.780076,0.8495,-0.007978,-0.119221,-0.196653,-0.211403,0.018704,0.0,-0.051347,0.0,0.0,389383793.880424,-0.258562,-0.384543,-0.376884,0,1
