date,symbol,cohort,driver
2025-01-10,HRL,cohort_low_beta,market
2025-01-17,HRL,cohort_low_beta,market
2025-01-24,HRL,cohort_low_beta,market
2025-01-31,HRL,cohort_low_beta,market
2025-02-07,HRL,cohort_low_beta,market
2025-02-14,HRL,cohort_low_beta,market
2025-02-21,HRL,cohort_low_beta,market
2025-02-28,HRL,cohort_low_beta,market
2025-03-07,HRL,cohort_low_beta,market
2025-03-14,HRL,cohort_low_beta,market
2025-03-21,HRL,cohort_low_beta,market
2025-03-28,HRL,cohort_low_beta,market
2025-04-04,HRL,cohort_low_beta,market
2025-04-11,HRL,cohort_low_beta,market
2025-04-17,HRL,cohort_low_beta,market
2025-04-25,HRL,cohort_low_beta,market
2025-05-02,HRL,cohort_low_beta,market
2025-05-09,HRL,cohort_low_beta,market
2025-05-16,HRL,cohort_low_beta,market
2025-05-23,HRL,cohort_low_beta,market
2025-05-30,HRL,cohort_low_beta,market
2025-06-06,HRL,cohort_low_beta,market
2025-06-13,HRL,cohort_low_beta,market
2025-06-20,HRL,cohort_low_beta,market
2025-06-27,HRL,cohort_low_beta,market
2025-07-03,HRL,cohort_low_beta,market
2025-07-11,HRL,cohort_low_beta,market
2025-07-18,HRL,cohort_low_beta,market
2025-07-25,HRL,cohort_low_beta,market
2025-08-01,HRL,cohort_low_beta,market
2025-08-08,HRL,cohort_low_beta,market
2025-08-15,HRL,cohort_low_beta,market
2025-08-22,HRL,cohort_low_beta,market
2025-08-29,HRL,cohort_low_beta,market
2025-09-05,HRL,cohort_low_beta,market
2025-09-12,HRL,cohort_low_beta,market
2025-09-19,HRL,cohort_low_beta,market
2025-09-26,HRL,cohort_low_beta,market
2025-10-03,HRL,cohort_low_beta,market
2025-10-10,HRL,cohort_low_beta,market
2025-10-17,HRL,cohort_low_beta,market
2025-10-24,HRL,cohort_low_beta,market
2025-10-31,HRL,cohort_low_beta,market
2025-11-07,HRL,cohort_low_beta,market
2025-11-14,HRL,cohort_low_beta,market
2025-11-21,HRL,cohort_low_beta,market
2025-11-28,HRL,cohort_low_beta,market
2025-12-05,HRL,cohort_low_beta,market
2025-12-12,HRL,cohort_low_beta,market
2025-12-19,HRL,cohort_low_beta,market
2025-12-26,HRL,cohort_low_beta,market
2026-01-02,HRL,cohort_low_beta,market
2026-01-09,HRL,cohort_low_beta,market
2026-01-16,HRL,cohort_low_beta,market
2026-01-23,HRL,cohort_low_beta,market
2026-01-30,HRL,cohort_low_beta,market
2026-02-06,HRL,cohort_low_beta,market
2026-02-13,HRL,cohort_low_beta,market
2026-02-20,HRL,cohort_low_beta,market
2026-02-27,HRL,cohort_low_beta,market
2026-03-06,HRL,cohort_low_beta,market
2026-03-13,HRL,cohort_low_beta,market
2026-03-20,HRL,cohort_low_beta,market
2026-03-27,HRL,cohort_low_beta,market
2026-04-02,HRL,cohort_low_beta,market
2026-04-10,HRL,cohort_low_beta,market
2026-04-17,HRL,cohort_low_beta,market
2026-04-24,HRL,cohort_low_beta,market
2026-05-01,HRL,cohort_low_beta,market
2026-05-08,HRL,cohort_low_beta,market
2026-05-15,HRL,cohort_low_beta,market
2026-05-22,HRL,cohort_low_beta,market
2024-05-31,HSY,cohort_low_beta,market
2024-06-07,HSY,cohort_low_beta,market
2024-06-14,HSY,cohort_low_beta,market
2024-06-21,HSY,cohort_low_beta,market
2024-06-28,HSY,cohort_low_beta,market
2024-07-05,HSY,cohort_low_beta,market
2024-07-12,HSY,cohort_low_beta,market
2024-07-19,HSY,cohort_low_beta,market
2024-07-26,HSY,cohort_low_beta,market
2024-08-02,HSY,cohort_low_beta,market
2024-08-09,HSY,cohort_low_beta,market
2024-08-16,HSY,cohort_low_beta,market
2024-08-23,HSY,cohort_low_beta,market
2024-08-30,HSY,cohort_low_beta,market
2024-09-06,HSY,cohort_low_beta,market
2024-09-13,HSY,cohort_low_beta,market
2024-09-20,HSY,cohort_low_beta,market
2024-09-27,HSY,cohort_low_beta,market
2024-10-04,HSY,cohort_low_beta,market
2024-10-11,HSY,cohort_low_beta,market
2024-10-18,HSY,cohort_low_beta,market
2024-10-25,HSY,cohort_low_beta,market
2024-11-01,HSY,cohort_low_beta,market
2024-11-08,HSY,cohort_low_beta,market
2024-11-15,HSY,cohort_low_beta,market
2024-11-22,HSY,cohort_low_beta,market
2024-11-29,HSY,cohort_low_beta,market
2024-12-06,HSY,cohort_low_beta,market
2024-12-13,HSY,cohort_low_beta,market
2024-12-20,HSY,cohort_low_beta,market
2024-12-27,HSY,cohort_low_beta,market
2025-01-03,HSY,cohort_low_beta,market
2025-01-10,HSY,cohort_low_beta,market
2025-01-17,HSY,cohort_low_beta,market
2025-01-24,HSY,cohort_low_beta,market
2025-01-31,HSY,cohort_low_beta,market
2025-02-07,HSY,cohort_low_beta,market
2025-02-14,HSY,cohort_low_beta,market
2025-02-21,HSY,cohort_low_beta,market
2025-02-28,HSY,cohort_low_beta,market
2025-03-07,HSY,cohort_low_beta,market
2025-03-14,HSY,cohort_low_beta,market
2025-03-21,HSY,cohort_low_beta,market
2025-03-28,HSY,cohort_low_beta,market
2025-04-04,HSY,cohort_low_beta,market
2025-04-11,HSY,cohort_low_beta,market
2025-04-17,HSY,cohort_low_beta,market
2025-04-25,HSY,cohort_low_beta,market
2025-05-02,HSY,cohort_low_beta,market
2025-05-09,HSY,cohort_low_beta,market
2025-05-16,HSY,cohort_low_beta,market
2025-05-23,HSY,cohort_low_beta,market
2025-05-30,HSY,cohort_low_beta,market
2025-06-06,HSY,cohort_low_beta,market
2025-06-13,HSY,cohort_low_beta,market
2025-06-20,HSY,cohort_low_beta,market
2025-06-27,HSY,cohort_low_beta,market
2025-07-03,HSY,cohort_low_beta,market
2025-07-11,HSY,cohort_low_beta,market
2025-07-18,HSY,cohort_low_beta,market
2025-07-25,HSY,cohort_low_beta,market
2025-08-01,HSY,cohort_low_beta,market
2025-08-08,HSY,cohort_low_beta,market
2025-08-15,HSY,cohort_low_beta,market
2025-08-22,HSY,cohort_low_beta,market
2025-08-29,HSY,cohort_low_beta,market
2025-09-05,HSY,cohort_low_beta,market
2025-09-12,HSY,cohort_low_beta,market
2025-09-19,HSY,cohort_low_beta,market
2025-09-26,HSY,cohort_low_beta,market
2025-10-03,HSY,cohort_low_beta,market
2025-10-10,HSY,cohort_low_beta,market
2025-10-17,HSY,cohort_low_beta,market
2025-10-24,HSY,cohort_low_beta,market
2025-10-31,HSY,cohort_low_beta,market
2025-11-07,HSY,cohort_low_beta,market
2025-11-14,HSY,cohort_low_beta,market
2025-11-21,HSY,cohort_low_beta,market
2025-11-28,HSY,cohort_low_beta,market
2025-12-05,HSY,cohort_low_beta,market
2025-12-12,HSY,cohort_low_beta,market
2025-12-19,HSY,cohort_low_beta,market
2025-12-26,HSY,cohort_low_beta,market
2026-01-02,HSY,cohort_low_beta,market
2026-01-09,HSY,cohort_low_beta,market
2026-01-16,HSY,cohort_low_beta,market
2026-01-23,HSY,cohort_low_beta,market
2026-01-30,HSY,cohort_low_beta,market
2026-02-06,HSY,cohort_low_beta,market
2026-02-13,HSY,cohort_low_beta,market
2026-02-20,HSY,cohort_low_beta,market
2026-02-27,HSY,cohort_low_beta,market
2026-03-06,HSY,cohort_low_beta,market
2026-03-13,HSY,cohort_low_beta,market
2026-03-20,HSY,cohort_low_beta,market
2026-03-27,HSY,cohort_low_beta,market
2026-04-02,HSY,cohort_low_beta,market
2026-04-10,HSY,cohort_low_beta,market
2026-04-17,HSY,cohort_low_beta,market
2026-04-24,HSY,cohort_low_beta,market
2026-05-01,HSY,cohort_low_beta,market
2026-05-08,HSY,cohort_low_beta,market
2026-05-15,HSY,cohort_low_beta,market
2026-05-22,HSY,cohort_low_beta,market
2024-05-31,HUM,cohort_low_beta,market
2024-06-07,HUM,cohort_low_beta,market
2024-06-14,HUM,cohort_low_beta,market
2024-06-21,HUM,cohort_low_beta,market
2024-06-28,HUM,cohort_low_beta,market
2024-07-05,HUM,cohort_low_beta,market
2024-07-12,HUM,cohort_low_beta,market
2024-07-19,HUM,cohort_low_beta,market
2024-07-26,HUM,cohort_low_beta,market
2024-08-02,HUM,cohort_low_beta,market
2024-08-09,HUM,cohort_low_beta,market
2024-08-16,HUM,cohort_low_beta,market
2024-08-23,HUM,cohort_low_beta,market
2024-08-30,HUM,cohort_low_beta,market
2024-09-06,HUM,cohort_low_beta,market
2024-09-13,HUM,cohort_low_beta,market
2024-09-20,HUM,cohort_low_beta,market
2024-09-27,HUM,cohort_low_beta,market
2024-10-04,HUM,cohort_low_beta,market
2024-10-11,HUM,cohort_low_beta,market
2024-10-18,HUM,cohort_low_beta,market
2024-10-25,HUM,cohort_low_beta,market
2024-11-01,HUM,cohort_low_beta,market
2025-04-11,HUM,cohort_low_beta,market
2025-04-17,HUM,cohort_low_beta,market
2025-04-25,HUM,cohort_low_beta,market
2025-05-02,HUM,cohort_low_beta,market
2025-05-09,HUM,cohort_low_beta,market
2025-05-16,HUM,cohort_low_beta,market
2025-05-23,HUM,cohort_low_beta,market
2025-05-30,HUM,cohort_low_beta,market
2025-06-06,HUM,cohort_low_beta,market
2025-06-13,HUM,cohort_low_beta,market
2025-06-20,HUM,cohort_low_beta,market
2025-06-27,HUM,cohort_low_beta,market
2025-07-03,HUM,cohort_low_beta,market
2025-07-11,HUM,cohort_low_beta,market
2025-07-18,HUM,cohort_low_beta,market
2025-07-25,HUM,cohort_low_beta,market
2025-08-01,HUM,cohort_low_beta,market
2025-11-14,HUM,cohort_low_beta,market
2025-11-21,HUM,cohort_low_beta,market
2025-11-28,HUM,cohort_low_beta,market
2025-12-05,HUM,cohort_low_beta,market
2025-12-12,HUM,cohort_low_beta,market
2025-12-19,HUM,cohort_low_beta,market
2025-12-26,HUM,cohort_low_beta,market
2026-01-02,HUM,cohort_low_beta,market
2026-01-09,HUM,cohort_low_beta,market
2026-01-16,HUM,cohort_low_beta,market
2026-01-23,HUM,cohort_low_beta,market
2026-01-30,HUM,cohort_low_beta,market
2026-02-06,HUM,cohort_low_beta,market
2026-02-13,HUM,cohort_low_beta,market
2026-02-20,HUM,cohort_low_beta,market
2026-02-27,HUM,cohort_low_beta,market
2026-03-06,HUM,cohort_low_beta,market
2026-03-13,HUM,cohort_low_beta,market
2026-03-20,HUM,cohort_low_beta,market
2026-03-27,HUM,cohort_low_beta,market
2026-04-02,HUM,cohort_low_beta,market
2024-05-31,INCY,cohort_low_beta,market
2024-06-07,INCY,cohort_low_beta,market
2024-06-14,INCY,cohort_low_beta,market
2024-06-21,INCY,cohort_low_beta,market
2024-06-28,INCY,cohort_low_beta,market
2024-07-05,INCY,cohort_low_beta,market
2024-07-12,INCY,cohort_low_beta,market
2024-07-19,INCY,cohort_low_beta,market
2024-07-26,INCY,cohort_low_beta,market
2024-08-02,INCY,cohort_low_beta,market
2024-08-09,INCY,cohort_low_beta,market
2024-08-16,INCY,cohort_low_beta,market
2024-08-23,INCY,cohort_low_beta,market
2024-08-30,INCY,cohort_low_beta,market
2024-09-06,INCY,cohort_low_beta,market
2024-09-13,INCY,cohort_low_beta,market
2024-09-20,INCY,cohort_low_beta,market
2024-09-27,INCY,cohort_low_beta,market
2024-10-04,INCY,cohort_low_beta,market
2024-10-18,INCY,cohort_low_beta,market
2024-10-25,INCY,cohort_low_beta,market
2024-11-01,INCY,cohort_low_beta,market
2025-12-19,INVH,cohort_low_beta,market
2025-12-26,INVH,cohort_low_beta,market
2026-01-02,INVH,cohort_low_beta,market
2026-01-09,INVH,cohort_low_beta,market
2026-01-16,INVH,cohort_low_beta,market
2026-01-23,INVH,cohort_low_beta,market
2026-01-30,INVH,cohort_low_beta,market
2026-02-06,INVH,cohort_low_beta,market
2026-02-13,INVH,cohort_low_beta,market
2026-02-27,INVH,cohort_low_beta,market
2024-05-31,IP,cohort_low_beta,market
2024-06-07,IP,cohort_low_beta,market
2024-06-14,IP,cohort_low_beta,market
2024-06-21,IP,cohort_low_beta,market
2024-06-28,IP,cohort_low_beta,market
2024-07-05,IP,cohort_low_beta,market
2024-07-12,IP,cohort_low_beta,market
2024-07-19,IP,cohort_low_beta,market
2024-07-26,IP,cohort_low_beta,market
2024-11-01,IP,cohort_low_beta,market
2024-11-08,IP,cohort_low_beta,market
2024-11-15,IP,cohort_low_beta,market
2024-11-22,IP,cohort_low_beta,market
2024-11-29,IP,cohort_low_beta,market
2024-12-06,IP,cohort_low_beta,market
2024-12-13,IP,cohort_low_beta,market
2024-12-20,IP,cohort_low_beta,market
2025-01-10,IP,cohort_low_beta,market
2025-01-17,IP,cohort_low_beta,market
2025-02-14,JKHY,cohort_low_beta,market
2025-02-21,JKHY,cohort_low_beta,market
2025-02-28,JKHY,cohort_low_beta,market
2025-03-07,JKHY,cohort_low_beta,market
2025-03-14,JKHY,cohort_low_beta,market
2025-03-21,JKHY,cohort_low_beta,market
2025-03-28,JKHY,cohort_low_beta,market
2025-04-04,JKHY,cohort_low_beta,market
2025-04-11,JKHY,cohort_low_beta,market
2025-04-17,JKHY,cohort_low_beta,market
2025-04-25,JKHY,cohort_low_beta,market
2025-05-02,JKHY,cohort_low_beta,market
2025-05-09,JKHY,cohort_low_beta,market
2025-05-16,JKHY,cohort_low_beta,market
2025-05-23,JKHY,cohort_low_beta,market
2025-05-30,JKHY,cohort_low_beta,market
2025-06-06,JKHY,cohort_low_beta,market
2025-06-13,JKHY,cohort_low_beta,market
2025-06-20,JKHY,cohort_low_beta,market
2025-06-27,JKHY,cohort_low_beta,market
2025-07-03,JKHY,cohort_low_beta,market
2025-07-11,JKHY,cohort_low_beta,market
2025-07-18,JKHY,cohort_low_beta,market
2025-07-25,JKHY,cohort_low_beta,market
2025-08-01,JKHY,cohort_low_beta,market
2025-08-08,JKHY,cohort_low_beta,market
2025-08-15,JKHY,cohort_low_beta,market
2025-08-22,JKHY,cohort_low_beta,market
2025-08-29,JKHY,cohort_low_beta,market
2025-09-05,JKHY,cohort_low_beta,market
2025-09-12,JKHY,cohort_low_beta,market
2025-09-19,JKHY,cohort_low_beta,market
2025-09-26,JKHY,cohort_low_beta,market
2025-10-03,JKHY,cohort_low_beta,market
2025-10-10,JKHY,cohort_low_beta,market
2025-10-17,JKHY,cohort_low_beta,market
2025-10-24,JKHY,cohort_low_beta,market
2025-10-31,JKHY,cohort_low_beta,market
2025-11-07,JKHY,cohort_low_beta,market
2025-11-14,JKHY,cohort_low_beta,market
2025-11-21,JKHY,cohort_low_beta,market
2025-11-28,JKHY,cohort_low_beta,market
2025-12-05,JKHY,cohort_low_beta,market
2025-12-12,JKHY,cohort_low_beta,market
2025-12-19,JKHY,cohort_low_beta,market
2025-12-26,JKHY,cohort_low_beta,market
2026-01-02,JKHY,cohort_low_beta,market
2026-01-09,JKHY,cohort_low_beta,market
2026-01-16,JKHY,cohort_low_beta,market
2026-01-23,JKHY,cohort_low_beta,market
2026-01-30,JKHY,cohort_low_beta,market
2026-02-06,JKHY,cohort_low_beta,market
2026-04-10,JKHY,cohort_low_beta,market
2026-05-15,JKHY,cohort_low_beta,market
2026-05-22,JKHY,cohort_low_beta,market
2024-05-31,JNJ,cohort_low_beta,market
2024-06-07,JNJ,cohort_low_beta,market
2024-06-14,JNJ,cohort_low_beta,market
2024-06-21,JNJ,cohort_low_beta,market
2024-06-28,JNJ,cohort_low_beta,market
2024-07-05,JNJ,cohort_low_beta,market
2024-07-12,JNJ,cohort_low_beta,market
2024-07-19,JNJ,cohort_low_beta,market
2024-07-26,JNJ,cohort_low_beta,market
2024-08-02,JNJ,cohort_low_beta,market
2024-08-09,JNJ,cohort_low_beta,market
2024-08-16,JNJ,cohort_low_beta,market
2024-08-23,JNJ,cohort_low_beta,market
2024-08-30,JNJ,cohort_low_beta,market
2024-09-06,JNJ,cohort_low_beta,market
2024-09-13,JNJ,cohort_low_beta,market
2024-09-20,JNJ,cohort_low_beta,market
2024-09-27,JNJ,cohort_low_beta,market
2024-10-04,JNJ,cohort_low_beta,market
2024-10-11,JNJ,cohort_low_beta,market
2024-10-18,JNJ,cohort_low_beta,market
2024-10-25,JNJ,cohort_low_beta,market
2024-11-01,JNJ,cohort_low_beta,market
2024-11-08,JNJ,cohort_low_beta,market
2024-11-15,JNJ,cohort_low_beta,market
2024-11-22,JNJ,cohort_low_beta,market
2024-11-29,JNJ,cohort_low_beta,market
2024-12-06,JNJ,cohort_low_beta,market
2024-12-13,JNJ,cohort_low_beta,market
2024-12-20,JNJ,cohort_low_beta,market
2024-12-27,JNJ,cohort_low_beta,market
2025-01-03,JNJ,cohort_low_beta,market
2025-01-10,JNJ,cohort_low_beta,market
2025-01-17,JNJ,cohort_low_beta,market
2025-01-24,JNJ,cohort_low_beta,market
2025-01-31,JNJ,cohort_low_beta,market
2025-02-07,JNJ,cohort_low_beta,market
2025-02-14,JNJ,cohort_low_beta,market
2025-02-21,JNJ,cohort_low_beta,market
2025-02-28,JNJ,cohort_low_beta,market
2025-03-07,JNJ,cohort_low_beta,market
2025-03-14,JNJ,cohort_low_beta,market
2025-03-21,JNJ,cohort_low_beta,market
2025-03-28,JNJ,cohort_low_beta,market
2025-04-04,JNJ,cohort_low_beta,market
2025-04-11,JNJ,cohort_low_beta,market
2025-04-17,JNJ,cohort_low_beta,market
2025-04-25,JNJ,cohort_low_beta,market
2025-05-02,JNJ,cohort_low_beta,market
2025-05-09,JNJ,cohort_low_beta,market
2025-05-16,JNJ,cohort_low_beta,market
2025-05-23,JNJ,cohort_low_beta,market
2025-05-30,JNJ,cohort_low_beta,market
2025-06-06,JNJ,cohort_low_beta,market
2025-06-13,JNJ,cohort_low_beta,market
2025-06-20,JNJ,cohort_low_beta,market
2025-06-27,JNJ,cohort_low_beta,market
2025-07-03,JNJ,cohort_low_beta,market
2025-07-11,JNJ,cohort_low_beta,market
2025-07-18,JNJ,cohort_low_beta,market
2025-07-25,JNJ,cohort_low_beta,market
2025-08-01,JNJ,cohort_low_beta,market
2025-08-08,JNJ,cohort_low_beta,market
2025-08-15,JNJ,cohort_low_beta,market
2025-08-22,JNJ,cohort_low_beta,market
2025-08-29,JNJ,cohort_low_beta,market
2025-09-05,JNJ,cohort_low_beta,market
2025-09-12,JNJ,cohort_low_beta,market
2025-09-19,JNJ,cohort_low_beta,market
2025-09-26,JNJ,cohort_low_beta,market
2025-10-03,JNJ,cohort_low_beta,market
2025-10-10,JNJ,cohort_low_beta,market
2025-10-17,JNJ,cohort_low_beta,market
2025-10-24,JNJ,cohort_low_beta,market
2025-10-31,JNJ,cohort_low_beta,market
2025-11-07,JNJ,cohort_low_beta,market
2025-11-14,JNJ,cohort_low_beta,market
2025-11-21,JNJ,cohort_low_beta,market
2025-11-28,JNJ,cohort_low_beta,market
2025-12-05,JNJ,cohort_low_beta,market
2025-12-12,JNJ,cohort_low_beta,market
2025-12-19,JNJ,cohort_low_beta,market
2025-12-26,JNJ,cohort_low_beta,market
2026-01-02,JNJ,cohort_low_beta,market
2026-01-09,JNJ,cohort_low_beta,market
2026-01-16,JNJ,cohort_low_beta,market
2026-01-23,JNJ,cohort_low_beta,market
2026-01-30,JNJ,cohort_low_beta,market
2026-02-06,JNJ,cohort_low_beta,market
2026-02-13,JNJ,cohort_low_beta,market
2026-02-20,JNJ,cohort_low_beta,market
2026-02-27,JNJ,cohort_low_beta,market
2026-03-06,JNJ,cohort_low_beta,market
2026-03-13,JNJ,cohort_low_beta,market
2026-03-20,JNJ,cohort_low_beta,market
2026-03-27,JNJ,cohort_low_beta,market
2026-04-02,JNJ,cohort_low_beta,market
2026-04-10,JNJ,cohort_low_beta,market
2026-04-17,JNJ,cohort_low_beta,market
2026-04-24,JNJ,cohort_low_beta,market
2026-05-01,JNJ,cohort_low_beta,market
2026-05-08,JNJ,cohort_low_beta,market
2026-05-15,JNJ,cohort_low_beta,market
2026-05-22,JNJ,cohort_low_beta,market
2024-05-31,JNPR-202507,cohort_low_beta,market
2024-06-07,JNPR-202507,cohort_low_beta,market
2024-06-14,JNPR-202507,cohort_low_beta,market
2024-06-21,JNPR-202507,cohort_low_beta,market
2024-06-28,JNPR-202507,cohort_low_beta,market
2024-07-05,JNPR-202507,cohort_low_beta,market
2024-07-12,JNPR-202507,cohort_low_beta,market
2024-07-19,JNPR-202507,cohort_low_beta,market
2024-07-26,JNPR-202507,cohort_low_beta,market
2024-08-02,JNPR-202507,cohort_low_beta,market
2024-08-09,JNPR-202507,cohort_low_beta,market
2024-08-16,JNPR-202507,cohort_low_beta,market
2024-08-23,JNPR-202507,cohort_low_beta,market
2024-08-30,JNPR-202507,cohort_low_beta,market
2024-09-06,JNPR-202507,cohort_low_beta,market
2024-09-13,JNPR-202507,cohort_low_beta,market
2024-09-20,JNPR-202507,cohort_low_beta,market
2024-09-27,JNPR-202507,cohort_low_beta,market
2024-10-04,JNPR-202507,cohort_low_beta,market
2024-10-11,JNPR-202507,cohort_low_beta,market
2024-10-18,JNPR-202507,cohort_low_beta,market
2024-10-25,JNPR-202507,cohort_low_beta,market
2024-11-01,JNPR-202507,cohort_low_beta,market
2024-11-08,JNPR-202507,cohort_low_beta,market
2024-11-15,JNPR-202507,cohort_low_beta,market
2024-11-22,JNPR-202507,cohort_low_beta,market
2024-11-29,JNPR-202507,cohort_low_beta,market
2024-12-06,JNPR-202507,cohort_low_beta,market
2024-12-13,JNPR-202507,cohort_low_beta,market
2024-12-20,JNPR-202507,cohort_low_beta,market
2024-12-27,JNPR-202507,cohort_low_beta,market
2025-01-03,JNPR-202507,cohort_low_beta,market
2025-01-10,JNPR-202507,cohort_low_beta,market
2025-01-17,JNPR-202507,cohort_low_beta,market
2025-01-24,JNPR-202507,cohort_low_beta,market
2025-01-31,JNPR-202507,cohort_low_beta,market
2025-02-07,JNPR-202507,cohort_low_beta,market
2025-02-14,JNPR-202507,cohort_low_beta,market
2025-02-21,JNPR-202507,cohort_low_beta,market
2025-02-28,JNPR-202507,cohort_low_beta,market
2025-03-07,JNPR-202507,cohort_low_beta,market
2025-03-14,JNPR-202507,cohort_low_beta,market
2025-03-21,JNPR-202507,cohort_low_beta,market
2025-03-28,JNPR-202507,cohort_low_beta,market
2025-04-04,JNPR-202507,cohort_low_beta,market
2025-04-11,JNPR-202507,cohort_low_beta,market
2025-04-17,JNPR-202507,cohort_low_beta,market
2025-04-25,JNPR-202507,cohort_low_beta,market
2025-05-02,JNPR-202507,cohort_low_beta,market
2025-05-09,JNPR-202507,cohort_low_beta,market
2025-05-16,JNPR-202507,cohort_low_beta,market
2025-05-23,JNPR-202507,cohort_low_beta,market
2025-05-30,JNPR-202507,cohort_low_beta,market
2024-05-31,K-202512,cohort_low_beta,market
2024-06-07,K-202512,cohort_low_beta,market
2024-06-14,K-202512,cohort_low_beta,market
2024-06-21,K-202512,cohort_low_beta,market
2024-06-28,K-202512,cohort_low_beta,market
2024-07-05,K-202512,cohort_low_beta,market
2024-07-12,K-202512,cohort_low_beta,market
2024-07-19,K-202512,cohort_low_beta,market
2024-07-26,K-202512,cohort_low_beta,market
2024-08-02,K-202512,cohort_low_beta,market
2024-08-09,K-202512,cohort_low_beta,market
2024-08-16,K-202512,cohort_low_beta,market
2024-08-23,K-202512,cohort_low_beta,market
2024-08-30,K-202512,cohort_low_beta,market
2024-09-06,K-202512,cohort_low_beta,market
2024-09-13,K-202512,cohort_low_beta,market
2024-09-20,K-202512,cohort_low_beta,market
2024-09-27,K-202512,cohort_low_beta,market
2024-10-04,K-202512,cohort_low_beta,market
2024-10-11,K-202512,cohort_low_beta,market
2024-10-18,K-202512,cohort_low_beta,market
2024-10-25,K-202512,cohort_low_beta,market
2024-11-01,K-202512,cohort_low_beta,market
2024-11-08,K-202512,cohort_low_beta,market
2024-11-15,K-202512,cohort_low_beta,market
2024-11-22,K-202512,cohort_low_beta,market
2024-11-29,K-202512,cohort_low_beta,market
2024-12-06,K-202512,cohort_low_beta,market
2024-12-13,K-202512,cohort_low_beta,market
2024-12-20,K-202512,cohort_low_beta,market
2024-12-27,K-202512,cohort_low_beta,market
2025-01-03,K-202512,cohort_low_beta,market
2025-01-10,K-202512,cohort_low_beta,market
2025-01-17,K-202512,cohort_low_beta,market
2025-01-24,K-202512,cohort_low_beta,market
2025-01-31,K-202512,cohort_low_beta,market
2025-02-07,K-202512,cohort_low_beta,market
2025-02-14,K-202512,cohort_low_beta,market
2025-02-21,K-202512,cohort_low_beta,market
2025-02-28,K-202512,cohort_low_beta,market
2025-03-07,K-202512,cohort_low_beta,market
2025-03-14,K-202512,cohort_low_beta,market
2025-03-21,K-202512,cohort_low_beta,market
2025-03-28,K-202512,cohort_low_beta,market
2025-04-04,K-202512,cohort_low_beta,market
2025-04-11,K-202512,cohort_low_beta,market
2025-04-17,K-202512,cohort_low_beta,market
2025-04-25,K-202512,cohort_low_beta,market
2025-05-02,K-202512,cohort_low_beta,market
2025-05-09,K-202512,cohort_low_beta,market
2025-05-16,K-202512,cohort_low_beta,market
2025-05-23,K-202512,cohort_low_beta,market
2025-05-30,K-202512,cohort_low_beta,market
2025-06-06,K-202512,cohort_low_beta,market
2025-06-13,K-202512,cohort_low_beta,market
2025-06-20,K-202512,cohort_low_beta,market
2025-06-27,K-202512,cohort_low_beta,market
2025-07-03,K-202512,cohort_low_beta,market
2025-07-11,K-202512,cohort_low_beta,market
2025-07-18,K-202512,cohort_low_beta,market
2025-07-25,K-202512,cohort_low_beta,market
2025-08-01,K-202512,cohort_low_beta,market
2025-08-08,K-202512,cohort_low_beta,market
2025-08-15,K-202512,cohort_low_beta,market
2025-08-22,K-202512,cohort_low_beta,market
2025-08-29,K-202512,cohort_low_beta,market
2025-09-05,K-202512,cohort_low_beta,market
2025-09-12,K-202512,cohort_low_beta,market
2025-09-19,K-202512,cohort_low_beta,market
2025-09-26,K-202512,cohort_low_beta,market
2025-10-03,K-202512,cohort_low_beta,market
2025-10-10,K-202512,cohort_low_beta,market
2025-10-17,K-202512,cohort_low_beta,market
2025-10-24,K-202512,cohort_low_beta,market
2025-10-31,K-202512,cohort_low_beta,market
2025-11-07,K-202512,cohort_low_beta,market
2024-05-31,KDP,cohort_low_beta,market
2024-06-07,KDP,cohort_low_beta,market
2024-06-14,KDP,cohort_low_beta,market
2024-06-21,KDP,cohort_low_beta,market
2024-06-28,KDP,cohort_low_beta,market
2024-07-05,KDP,cohort_low_beta,market
2024-07-12,KDP,cohort_low_beta,market
2024-07-19,KDP,cohort_low_beta,market
2024-07-26,KDP,cohort_low_beta,market
2024-08-02,KDP,cohort_low_beta,market
2024-08-09,KDP,cohort_low_beta,market
2024-08-16,KDP,cohort_low_beta,market
2024-08-23,KDP,cohort_low_beta,market
2024-08-30,KDP,cohort_low_beta,market
2024-09-06,KDP,cohort_low_beta,market
2024-09-13,KDP,cohort_low_beta,market
2024-09-20,KDP,cohort_low_beta,market
2024-09-27,KDP,cohort_low_beta,market
2024-10-04,KDP,cohort_low_beta,market
2024-10-11,KDP,cohort_low_beta,market
2024-10-18,KDP,cohort_low_beta,market
2024-10-25,KDP,cohort_low_beta,market
2024-11-01,KDP,cohort_low_beta,market
2024-11-08,KDP,cohort_low_beta,market
2024-11-15,KDP,cohort_low_beta,market
2024-11-22,KDP,cohort_low_beta,market
2024-11-29,KDP,cohort_low_beta,market
2024-12-06,KDP,cohort_low_beta,market
2024-12-13,KDP,cohort_low_beta,market
2024-12-20,KDP,cohort_low_beta,market
2024-12-27,KDP,cohort_low_beta,market
2025-01-03,KDP,cohort_low_beta,market
2025-01-10,KDP,cohort_low_beta,market
2025-01-17,KDP,cohort_low_beta,market
2025-01-24,KDP,cohort_low_beta,market
2025-01-31,KDP,cohort_low_beta,market
2025-02-07,KDP,cohort_low_beta,market
2025-02-14,KDP,cohort_low_beta,market
2025-02-21,KDP,cohort_low_beta,market
2025-02-28,KDP,cohort_low_beta,market
