endpoint,ticker,status,rows,requests_made
dividends,HIG,CACHED,0,0
dividends,HII,CACHED,0,0
dividends,HLT,CACHED,0,0
dividends,HON,CACHED,0,0
dividends,HOOD,CACHED,0,0
dividends,HPE,CACHED,0,0
dividends,HPQ,CACHED,0,0
dividends,HRL,CACHED,0,0
dividends,HSBC,CACHED,0,0
dividends,HSIC,CACHED,0,0
dividends,HST,CACHED,0,0
dividends,HSY,CACHED,0,0
dividends,HTHIY,CACHED,0,0
dividends,HUBB,CACHED,0,0
dividends,HUM,CACHED,0,0
dividends,HWM,CACHED,0,0
dividends,IBKR,CACHED,0,0
dividends,IBM,CACHED,0,0
dividends,IBN,CACHED,0,0
dividends,ICE,CACHED,0,0
dividends,IDXX,CACHED,0,0
dividends,IEX,CACHED,0,0
dividends,IFF,CACHED,0,0
dividends,IFNNY,CACHED,0,0
dividends,IMO,CACHED,0,0
dividends,INCY,CACHED,0,0
dividends,ING,CACHED,0,0
dividends,INTC,CACHED,0,0
dividends,INTU,CACHED,0,0
dividends,INVH,CACHED,0,0
dividends,IP,CACHED,0,0
dividends,IQV,CACHED,0,0
dividends,IR,CACHED,0,0
dividends,IRM,CACHED,0,0
dividends,ISRG,CACHED,0,0
dividends,IT,CACHED,0,0
dividends,ITUB,CACHED,0,0
dividends,ITW,CACHED,0,0
dividends,IVZ,CACHED,0,0
dividends,J,CACHED,0,0
dividends,JBHT,CACHED,0,0
dividends,JBL,CACHED,0,0
dividends,JCI,CACHED,0,0
dividends,JKHY,CACHED,0,0
dividends,JNJ,CACHED,0,0
dividends,JPM,CACHED,0,0
dividends,KDP,CACHED,0,0
dividends,KEY,CACHED,0,0
dividends,KEYS,CACHED,0,0
dividends,KHC,CACHED,0,0
dividends,KIM,CACHED,0,0
dividends,KKR,CACHED,0,0
dividends,KLAC,CACHED,0,0
dividends,KMB,CACHED,0,0
dividends,KMI,CACHED,0,0
dividends,KO,CACHED,0,0
dividends,KR,CACHED,0,0
dividends,KVUE,CACHED,0,0
dividends,KXIAY,CACHED,0,0
dividends,L,CACHED,0,0
dividends,LDOS,CACHED,0,0
dividends,LEN,CACHED,0,0
dividends,LH,CACHED,0,0
dividends,LHX,CACHED,0,0
dividends,LII,CACHED,0,0
dividends,LIN,CACHED,0,0
dividends,LITE,CACHED,0,0
dividends,LLY,CACHED,0,0
dividends,LMT,CACHED,0,0
dividends,LNT,CACHED,0,0
dividends,LOW,CACHED,0,0
dividends,LRCX,CACHED,0,0
dividends,LSEGY,CACHED,0,0
dividends,LULU,CACHED,0,0
dividends,LUV,CACHED,0,0
dividends,LVS,CACHED,0,0
dividends,LYB,CACHED,0,0
dividends,LYG,CACHED,0,0
dividends,LYV,CACHED,0,0
dividends,MA,CACHED,0,0
dividends,MAA,CACHED,0,0
dividends,MAR,CACHED,0,0
dividends,MAS,CACHED,0,0
dividends,MCD,CACHED,0,0
dividends,MCHP,CACHED,0,0
dividends,MCK,CACHED,0,0
dividends,MCO,CACHED,0,0
dividends,MDLN,CACHED,0,0
dividends,MDLZ,CACHED,0,0
dividends,MDT,CACHED,0,0
dividends,MELI,CACHED,0,0
dividends,MET,CACHED,0,0
dividends,META,CACHED,0,0
dividends,MFC,CACHED,0,0
dividends,MFG,CACHED,0,0
dividends,MGCLY,CACHED,0,0
dividends,MGM,CACHED,0,0
dividends,MKC,CACHED,0,0
dividends,MLM,CACHED,0,0
dividends,MMM,CACHED,0,0
dividends,MNST,CACHED,0,0
dividends,MO,CACHED,0,0
dividends,MOS,CACHED,0,0
dividends,MPC,CACHED,0,0
dividends,MPWR,CACHED,0,0
dividends,MRK,CACHED,0,0
dividends,MRNA,CACHED,0,0
dividends,MRSH,CACHED,0,0
dividends,MRVL,CACHED,0,0
dividends,MS,CACHED,0,0
dividends,MSCI,CACHED,0,0
dividends,MSFT,CACHED,0,0
dividends,MSI,CACHED,0,0
dividends,MTB,CACHED,0,0
dividends,MTD,CACHED,0,0
dividends,MU,CACHED,0,0
dividends,MUFG,CACHED,0,0
dividends,NBIS,CACHED,0,0
dividends,NCLH,CACHED,0,0
dividends,NDAQ,CACHED,0,0
dividends,NDSN,CACHED,0,0
dividends,NEE,CACHED,0,0
dividends,NEM,CACHED,0,0
dividends,NET,CACHED,0,0
dividends,NFLX,CACHED,0,0
dividends,NGG,CACHED,0,0
dividends,NI,CACHED,0,0
dividends,NKE,CACHED,0,0
dividends,NOC,CACHED,0,0
dividends,NOK,CACHED,0,0
dividends,NOW,CACHED,0,0
dividends,NRG,CACHED,0,0
dividends,NSC,CACHED,0,0
dividends,NTAP,CACHED,0,0
dividends,NTES,CACHED,0,0
dividends,NTRS,CACHED,0,0
dividends,NU,CACHED,0,0
dividends,NUE,CACHED,0,0
dividends,NVDA,CACHED,0,0
dividends,NVO,CACHED,0,0
dividends,NVR,CACHED,0,0
dividends,NVS,CACHED,0,0
dividends,NWG,CACHED,0,0
dividends,NWS,CACHED,0,0
dividends,NWSA,CACHED,0,0
dividends,NXPI,CACHED,0,0
dividends,O,CACHED,0,0
dividends,ODFL,CACHED,0,0
dividends,OKE,CACHED,0,0
dividends,OMC,CACHED,0,0
dividends,ON,CACHED,0,0
dividends,ORCL,CACHED,0,0
dividends,ORLY,CACHED,0,0
dividends,OTIS,CACHED,0,0
dividends,OXY,CACHED,0,0
dividends,PANW,CACHED,0,0
dividends,PAYX,CACHED,0,0
dividends,PBR,CACHED,0,0
dividends,PCAR,CACHED,0,0
dividends,PCG,CACHED,0,0
dividends,PDD,CACHED,0,0
dividends,PEG,CACHED,0,0
dividends,PEP,CACHED,0,0
dividends,PFE,CACHED,0,0
dividends,PFG,CACHED,0,0
dividends,PG,CACHED,0,0
dividends,PGR,CACHED,0,0
dividends,PH,CACHED,0,0
dividends,PHM,CACHED,0,0
dividends,PKG,CACHED,0,0
dividends,PLD,CACHED,0,0
dividends,PLTR,CACHED,0,0
dividends,PM,CACHED,0,0
dividends,PNC,CACHED,0,0
dividends,PNR,CACHED,0,0
dividends,PNW,CACHED,0,0
dividends,PODD,CACHED,0,0
dividends,PPG,CACHED,0,0
dividends,PPL,CACHED,0,0
dividends,PRU,CACHED,0,0
dividends,PSA,CACHED,0,0
dividends,PSKY,CACHED,0,0
dividends,PSX,CACHED,0,0
dividends,PTC,CACHED,0,0
dividends,PWR,CACHED,0,0
dividends,PYPL,CACHED,0,0
dividends,Q,CACHED,0,0
dividends,QCOM,CACHED,0,0
dividends,RACE,CACHED,0,0
dividends,RCL,CACHED,0,0
dividends,REG,CACHED,0,0
dividends,REGN,CACHED,0,0
dividends,RELX,CACHED,0,0
dividends,RF,CACHED,0,0
dividends,RIO,CACHED,0,0
dividends,RJF,CACHED,0,0
dividends,RKLB,CACHED,0,0
dividends,RL,CACHED,0,0
dividends,RMD,CACHED,0,0
dividends,ROK,CACHED,0,0
dividends,ROL,CACHED,0,0
dividends,ROP,CACHED,0,0
dividends,ROST,CACHED,0,0
dividends,RSG,CACHED,0,0
dividends,RTNTF,CACHED,0,0
dividends,RTX,CACHED,0,0
dividends,RVTY,CACHED,0,0
dividends,RY,CACHED,0,0
dividends,SAN,CACHED,0,0
dividends,SAP,CACHED,0,0
dividends,SATS,CACHED,0,0
dividends,SBAC,CACHED,0,0
dividends,SBUX,CACHED,0,0
dividends,SCCO,CACHED,0,0
dividends,SCHW,CACHED,0,0
dividends,SHEL,CACHED,0,0
dividends,SHOP,CACHED,0,0
dividends,SHW,CACHED,0,0
dividends,SJM,CACHED,0,0
dividends,SLB,CACHED,0,0
dividends,SMERY,CACHED,0,0
dividends,SMFG,CACHED,0,0
dividends,SNA,CACHED,0,0
dividends,SNDK,CACHED,0,0
dividends,SNOW,CACHED,0,0
dividends,SNPS,CACHED,0,0
dividends,SNY,CACHED,0,0
dividends,SO,CACHED,0,0
dividends,SOLV,CACHED,0,0
dividends,SONY,CACHED,0,0
dividends,SPG,CACHED,0,0
dividends,SPGI,CACHED,0,0
dividends,SPOT,CACHED,0,0
dividends,SRE,CACHED,0,0
dividends,STE,CACHED,0,0
dividends,STLD,CACHED,0,0
dividends,STM,CACHED,0,0
dividends,STT,CACHED,0,0
dividends,STX,CACHED,0,0
dividends,STZ,CACHED,0,0
dividends,SU,CACHED,0,0
dividends,SW,CACHED,0,0
dividends,SWK,CACHED,0,0
dividends,SWKS,CACHED,0,0
dividends,SYK,CACHED,0,0
dividends,T,CACHED,0,0
dividends,TAP,CACHED,0,0
dividends,TD,CACHED,0,0
dividends,TDG,CACHED,0,0
dividends,TECH,CACHED,0,0
dividends,TEL,CACHED,0,0
dividends,TER,CACHED,0,0
dividends,TFC,CACHED,0,0
dividends,TGT,CACHED,0,0
dividends,TJX,CACHED,0,0
dividends,TM,CACHED,0,0
dividends,TMO,CACHED,0,0
dividends,TMUS,CACHED,0,0
dividends,TRGP,CACHED,0,0
dividends,TRP,CACHED,0,0
dividends,TRV,CACHED,0,0
dividends,TSLA,CACHED,0,0
dividends,TT,CACHED,0,0
dividends,TTE,CACHED,0,0
dividends,TXN,CACHED,0,0
dividends,UBER,CACHED,0,0
dividends,UBS,CACHED,0,0
dividends,UL,CACHED,0,0
dividends,UNH,CACHED,0,0
dividends,UNP,CACHED,0,0
dividends,UPS,CACHED,0,0
dividends,URI,CACHED,0,0
dividends,USB,CACHED,0,0
dividends,V,CACHED,0,0
dividends,VALE,CACHED,0,0
dividends,VLO,CACHED,0,0
dividends,VRT,CACHED,0,0
dividends,VRTX,CACHED,0,0
dividends,VZ,CACHED,0,0
dividends,WBD,CACHED,0,0
dividends,WDC,CACHED,0,0
dividends,WELL,CACHED,0,0
dividends,WFC,CACHED,0,0
dividends,WM,CACHED,0,0
dividends,WMB,CACHED,0,0
dividends,WMT,CACHED,0,0
dividends,XOM,CACHED,0,0
dividends,XYZ,CACHED,0,0
